timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
145568000,inf,1,0,0,0,0
146568000,inf,1,0,0,0,0
147228000,inf,1,0,0,0,1
147368000,inf,1,0,0,0,0
147488000,inf,0,0,1,0,0
147588000,inf,0,0,0,0,0
148588000,inf,0,0,0,0,0
149588000,inf,0,0,0,0,0
150588000,inf,0,0,0,0,0
151588000,inf,0,0,0,0,0
152588000,inf,0,0,0,0,0
153588000,inf,0,0,0,0,0
154588000,inf,0,0,0,0,0
155588000,inf,0,0,0,0,0
156588000,inf,0,0,0,0,0
157588000,inf,0,0,0,0,0
158588000,inf,0,0,0,0,0
159588000,inf,0,0,0,0,0
160588000,inf,0,0,0,0,0
161588000,inf,0,0,0,0,0
162588000,inf,0,0,0,0,0
163588000,inf,0,0,0,0,0
164588000,inf,0,0,0,0,0
165588000,inf,0,0,0,0,0
166588000,inf,0,0,0,0,0
167588000,inf,0,0,0,0,0
168588000,inf,0,0,0,0,0
169588000,inf,0,0,0,0,0
170588000,inf,0,0,0,0,0
171588000,inf,0,0,0,0,0
172588000,inf,0,0,0,0,0
173588000,inf,0,0,0,0,0
174588000,inf,0,0,0,0,0
175588000,inf,0,0,0,0,0
176588000,inf,0,0,0,0,0
177588000,inf,0,0,0,0,0
178588000,inf,0,0,0,0,0
179588000,inf,0,0,0,0,0
180588000,inf,0,0,0,0,0
181588000,inf,0,0,0,0,0
182588000,inf,0,0,0,0,0
183588000,inf,0,0,0,0,0
184588000,inf,0,0,0,0,0
185588000,inf,0,0,0,0,0
186588000,inf,0,0,0,0,0
187588000,inf,0,0,0,0,0
188588000,inf,0,0,0,0,0
189588000,inf,0,0,0,0,0
190588000,inf,0,0,0,0,0
191588000,inf,0,0,0,0,0
192588000,inf,0,0,0,0,0
193588000,inf,0,0,0,0,0
194588000,inf,0,0,0,0,0
195588000,inf,0,0,0,0,0
196588000,inf,0,0,0,0,0
197588000,inf,0,0,0,0,0
198588000,inf,0,0,0,0,0
199588000,inf,0,0,0,0,0
200588000,inf,0,0,0,0,0
201588000,inf,0,0,0,0,0
202588000,inf,0,0,0,0,0
203588000,inf,0,0,0,0,0
204588000,inf,0,0,0,0,0
205588000,inf,0,0,0,0,0
206588000,inf,0,0,0,0,0
207588000,inf,0,0,0,0,0
208588000,inf,0,0,0,0,0
209588000,inf,0,0,0,0,0
210588000,inf,0,0,0,0,0
211588000,inf,0,0,0,0,0
212588000,inf,0,0,0,0,0
213588000,inf,0,0,0,0,0
214588000,inf,0,0,0,0,0
215588000,inf,0,0,0,0,0
216588000,inf,0,0,0,0,0
217588000,inf,0,0,0,0,0
218588000,inf,0,0,0,0,0
219588000,inf,0,0,0,0,0
220588000,inf,0,0,0,0,0
221588000,inf,0,0,0,0,0
222588000,inf,0,0,0,0,0
223588000,inf,0,0,0,0,0
224588000,inf,0,0,0,0,0
225588000,inf,0,0,0,0,0
226588000,inf,0,0,0,0,0
227588000,inf,0,0,0,0,0
228588000,inf,0,0,0,0,0
229588000,inf,0,0,0,0,0
230588000,inf,0,0,0,0,0
231588000,inf,0,0,0,0,0
232588000,inf,0,0,0,0,0
233588000,inf,0,0,0,0,0
234588000,inf,0,0,0,0,0
235588000,inf,0,0,0,0,0
236588000,inf,0,0,0,0,0
237588000,inf,0,0,0,0,0
238588000,inf,0,0,0,0,0
239588000,inf,0,0,0,0,0
240588000,inf,0,0,0,0,0
241588000,inf,0,0,0,0,0
242588000,inf,0,0,0,0,0
243588000,inf,0,0,0,0,0
244588000,inf,0,0,0,0,0
245588000,inf,0,0,0,0,0
246588000,inf,0,0,0,0,0
247588000,inf,0,0,0,0,0
248588000,inf,0,0,0,0,0
249588000,inf,0,0,0,0,0
250588000,inf,0,0,0,0,0
251588000,inf,0,0,0,0,0
252588000,inf,0,0,0,0,0
253588000,inf,0,0,0,0,0
254588000,inf,0,0,0,0,0
255588000,inf,0,0,0,0,0
256592000,inf,0,0,0,0,0
257592000,inf,0,0,0,0,0
258592000,inf,0,0,0,0,0
259592000,inf,0,0,0,0,0
260592000,inf,0,0,0,0,0
261592000,inf,0,0,0,0,0
262592000,inf,0,0,0,0,0
263592000,inf,0,0,0,0,0
264592000,inf,0,0,0,0,0
265592000,inf,0,0,0,0,0
266592000,inf,0,0,0,0,0
267592000,inf,0,0,0,0,0
268608000,inf,0,0,0,0,0
269608000,inf,0,0,0,0,0
270608000,inf,0,0,0,0,0
271608000,inf,0,0,0,0,0
272608000,inf,0,0,0,0,0
273608000,inf,0,0,0,0,0
274608000,inf,0,0,0,0,0
275608000,inf,0,0,0,0,0
276608000,inf,0,0,0,0,0
277608000,inf,0,0,0,0,0
278608000,inf,0,0,0,0,0
279608000,inf,0,0,0,0,0
280608000,inf,0,0,0,0,0
281608000,inf,0,0,0,0,0
282608000,inf,0,0,0,0,0
283608000,inf,0,0,0,0,0
284608000,inf,0,0,0,0,0
285608000,inf,0,0,0,0,0
286608000,inf,0,0,0,0,0
287608000,inf,0,0,0,0,0
288608000,inf,0,0,0,0,0
289608000,inf,0,0,0,0,0
290608000,inf,0,0,0,0,0
291608000,inf,0,0,0,0,0
292608000,inf,0,0,0,0,0
293608000,inf,0,0,0,0,0
294608000,inf,0,0,0,0,0
295608000,inf,0,0,0,0,0
296608000,inf,0,0,0,0,0
297608000,inf,0,0,0,0,0
298608000,inf,0,0,0,0,0
299608000,inf,0,0,0,0,0
300608000,inf,0,0,0,0,0
301608000,inf,0,0,0,0,0
302608000,inf,0,0,0,0,0
303608000,inf,0,0,0,0,0
304608000,inf,0,0,0,0,0
305608000,inf,0,0,0,0,0
306608000,inf,0,0,0,0,0
307608000,inf,0,0,0,0,0
308608000,inf,0,0,0,0,0
309608000,inf,0,0,0,0,0
310608000,inf,0,0,0,0,0
311608000,inf,0,0,0,0,0
312608000,inf,0,0,0,0,0
313608000,inf,0,0,0,0,0
314608000,inf,0,0,0,0,0
315608000,inf,0,0,0,0,0
316608000,inf,0,0,0,0,0
317608000,inf,0,0,0,0,0
318608000,inf,0,0,0,0,0
319608000,inf,0,0,0,0,0
320608000,inf,0,0,0,0,0
321608000,inf,0,0,0,0,0
322608000,inf,0,0,0,0,0
323608000,inf,0,0,0,0,0
324608000,inf,0,0,0,0,0
325608000,inf,0,0,0,0,0
326608000,inf,0,0,0,0,0
327608000,inf,0,0,0,0,0
328608000,inf,0,0,0,0,0
329608000,inf,0,0,0,0,0
330608000,inf,0,0,0,0,0
331608000,inf,0,0,0,0,0
332608000,inf,0,0,0,0,0
333608000,inf,0,0,0,0,0
334608000,inf,0,0,0,0,0
335608000,inf,0,0,0,0,0
336608000,inf,0,0,0,0,0
337608000,inf,0,0,0,0,0
338608000,inf,0,0,0,0,0
339608000,inf,0,0,0,0,0
340608000,inf,0,0,0,0,0
341608000,inf,0,0,0,0,0
342608000,inf,0,0,0,0,0
343608000,inf,0,0,0,0,0
344608000,inf,0,0,0,0,0
345608000,inf,0,0,0,0,0
346608000,inf,0,0,0,0,0
347608000,inf,0,0,0,0,0
348608000,inf,0,0,0,0,0
349608000,inf,0,0,0,0,0
350608000,inf,0,0,0,0,0
351608000,inf,0,0,0,0,0
352608000,inf,0,0,0,0,0
353608000,inf,0,0,0,0,0
354608000,inf,0,0,0,0,0
355608000,inf,0,0,0,0,0
356608000,inf,0,0,0,0,0
357608000,inf,0,0,0,0,0
358608000,inf,0,0,0,0,0
359608000,inf,0,0,0,0,0
360608000,inf,0,0,0,0,0
361608000,inf,0,0,0,0,0
362608000,inf,0,0,0,0,0
363608000,inf,0,0,0,0,0
364608000,inf,0,0,0,0,0
365608000,inf,0,0,0,0,0
366608000,inf,0,0,0,0,0
367608000,inf,0,0,0,0,0
368608000,inf,0,0,0,0,0
369608000,inf,0,0,0,0,0
370608000,inf,0,0,0,0,0
371608000,inf,0,0,0,0,0
372608000,inf,0,0,0,0,0
373608000,inf,0,0,0,0,0
374608000,inf,0,0,0,0,0
375608000,inf,0,0,0,0,0
376608000,inf,0,0,0,0,0
377608000,inf,0,0,0,0,0
378608000,inf,0,0,0,0,0
379608000,inf,0,0,0,0,0
380608000,inf,0,0,0,0,0
381608000,inf,0,0,0,0,0
382608000,inf,0,0,0,0,0
383608000,inf,0,0,0,0,0
384608000,inf,0,0,0,0,0
385608000,inf,0,0,0,0,0
386608000,inf,0,0,0,0,0
387608000,inf,0,0,0,0,0
388608000,inf,0,0,0,0,0
389608000,inf,0,0,0,0,0
390608000,inf,0,0,0,0,0
391608000,inf,0,0,0,0,0
392608000,inf,0,0,0,0,0
393608000,inf,0,0,0,0,0
394608000,inf,0,0,0,0,0
395608000,inf,0,0,0,0,0
396608000,inf,0,0,0,0,0
397608000,inf,0,0,0,0,0
398608000,inf,0,0,0,0,0
399608000,inf,0,0,0,0,0
