timestamp,saturation_status
146200000,1533
146204000,1533
146208000,1533
146216000,1533
146224000,1533
146232000,1533
146236000,1533
146244000,1533
146248000,1533
146252000,1533
146256000,1533
146260000,1533
146264000,1533
146272000,1533
146276000,1533
146284000,1533
146288000,1533
146296000,1533
146304000,1533
146308000,1533
146312000,1533
146316000,1533
146320000,1533
146324000,1533
146328000,1533
146332000,1533
146336000,1533
146344000,1533
146352000,1533
146356000,1533
146364000,1533
146368000,1533
146372000,1533
146380000,1533
146384000,1533
146388000,1533
146392000,1533
146396000,1533
146400000,1533
146404000,1533
146412000,1533
146420000,1533
146428000,1533
146432000,1533
146436000,1533
146444000,1533
146452000,1533
146456000,1533
146460000,1533
146464000,1533
146472000,1533
146476000,1533
146480000,1533
146484000,1533
146488000,1533
146496000,1533
146504000,1533
146508000,1533
146512000,1533
146520000,1533
146524000,1533
146528000,1533
146536000,1533
146540000,1533
146544000,1533
146548000,1533
146552000,1533
146556000,1533
146564000,1533
146572000,1533
146576000,1533
146580000,1533
146584000,1533
146592000,1533
146596000,1533
146604000,1533
146612000,1533
146620000,1533
146628000,1533
146632000,1533
146640000,1533
146644000,1533
146648000,1533
146656000,1533
146660000,1533
146664000,1533
146672000,1533
146676000,1533
146680000,1533
146688000,1533
146692000,1533
146700000,1533
146704000,1533
146708000,1533
146712000,1533
146720000,1533
146724000,1533
146728000,1533
146732000,1533
146736000,1533
146740000,1533
146744000,1533
146752000,1533
146756000,1533
146760000,1533
146764000,1533
146768000,1533
146772000,1533
146776000,1533
146780000,1533
146788000,1533
146792000,1533
146796000,1533
146800000,1533
146804000,1533
146808000,1533
146812000,1533
146816000,1533
146820000,1533
146824000,1533
146828000,1533
146832000,1533
146836000,1533
146840000,1533
146844000,1533
146848000,1533
146856000,1533
146860000,1533
146864000,1533
146868000,1533
146876000,1533
146884000,1533
146888000,1533
146892000,1533
146900000,1533
146904000,1533
146912000,1533
146916000,1533
146924000,1533
146928000,1533
146932000,1533
146936000,1533
146940000,1533
146948000,1533
146952000,1533
146956000,1533
146964000,1533
146968000,1533
146976000,1533
146980000,1533
146988000,1533
146992000,1533
147000000,1533
147004000,1533
147008000,1533
147012000,1533
147020000,1533
147024000,1533
147028000,1533
147036000,1533
147044000,1533
147048000,1533
147052000,1533
147056000,1533
147064000,1533
147068000,1533
147072000,1533
147076000,1533
147080000,1533
147084000,1533
147088000,1533
147092000,1533
147100000,1533
147104000,1533
147108000,1533
147116000,1533
147120000,1533
147128000,1533
147132000,1533
147140000,1533
147148000,1533
147152000,1533
147156000,1533
147164000,1533
147168000,1533
147176000,1533
147184000,1533
147192000,1533
147196000,1533
147204000,1533
147208000,1533
147216000,1533
147220000,1533
147228000,1
147232000,1
147236000,1
147240000,1
147244000,1
147252000,1
147256000,1
147260000,1
147264000,1
147272000,1
147280000,1
147284000,1
147292000,1
147296000,1
147300000,1
147308000,1
147316000,1
147320000,1
147328000,1
147332000,1
147336000,1
147340000,1
147344000,1
147348000,1
147352000,1
147356000,1
147364000,1
147368000,1
147372000,1
147380000,1
147384000,1
147388000,1
147392000,1
147400000,1
147408000,1
147412000,1
147416000,1
147420000,1
147428000,1
147432000,1
147436000,1
147440000,1
147444000,1
147452000,1
147460000,1
147464000,1
147468000,1
147476000,1
147484000,1
147488000,1
147492000,1
147496000,1
147500000,1
147504000,1
147508000,1
147512000,1
147516000,1
147520000,1
147524000,1
147528000,1
147536000,1
147540000,1
147548000,1
147552000,1
147556000,1
147560000,1
147564000,1
147572000,1
147576000,1
147580000,1
147584000,1
147588000,1
147592000,1
147600000,1
147608000,1
147616000,1
147620000,1
147624000,1
147632000,1
147636000,1
147640000,1
