timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
147216000,0.110438,-0.026028607,0.40930426,0.0,0.9774106,0.056675375,-0.0015076204,0.20360288,0.0,0.0,-0.12077644,1,0,0,0,0,0
147308000,0.016619524,-0.041674715,0.41035742,0.0,0.978743,0.012378595,-0.01870544,0.20386037,0.0,0.0,-0.12012087,1,0,0,0,0,0
147400000,0.009481487,-0.037414465,0.41035742,0.0,0.9788242,0.008451661,-0.01734785,0.20379104,0.0,0.0,-0.13601783,1,0,0,0,0,0
147512000,0.00042866886,-0.030543316,0.41035742,0.0,0.9789098,0.0033211731,-0.014907082,0.20372158,0.0,0.0,-0.2028795,1,0,0,0,0,0
147608000,-0.00079013215,-0.02121485,0.41035742,0.0,0.9789703,0.0017743813,-0.010465222,0.20372656,0.0,0.0,-0.26232645,1,0,0,0,0,0
147700000,-0.00013457098,-0.018026838,0.41035742,0.0,0.97898495,0.0017705167,-0.008837948,0.20373327,0.0,0.0,-0.32506725,1,0,0,0,0,0
147812000,-0.00094295316,-0.010917612,0.41035742,0.0,0.9790104,0.00065060274,-0.005440336,0.20373654,0.0,0.0,-0.40710014,1,0,0,0,0,0
147904000,-0.0024846666,-0.009824386,0.41035742,0.0,0.97901326,-0.00021544413,-0.0050622467,0.20373353,0.0,0.0,-0.47657385,1,0,0,0,0,0
148016000,-0.0019851911,-0.008984467,0.41035742,0.0,0.9790152,-5.6511748e-05,-0.0046002218,0.20373562,0.0,0.0,-0.5620956,1,0,0,0,0,0
148112000,-0.00238905,-0.007565154,0.41035742,0.0,0.9790178,-0.00039879282,-0.0039465977,0.2037361,0.0,0.0,-0.6218312,1,0,0,0,0,0
148204000,-0.0038749846,-0.005217429,0.41035742,0.0,0.9790205,-0.0013653415,-0.0029487347,0.20373611,0.0,0.0,-0.6081119,1,0,0,0,0,0
148316000,-0.0066537545,-0.00088141137,0.41035742,0.0,0.97901934,-0.0031672984,-0.0011092828,0.20373957,0.0,0.0,-0.6104806,1,0,0,0,0,0
148408000,-0.006330239,0.0017469535,0.41035742,0.0,0.97901875,-0.0032766864,0.00021028388,0.20374374,0.0,0.0,-0.6105237,1,0,0,0,0,0
148504000,-0.006554228,0.0026685407,0.41035742,0.0,0.97901756,-0.0034802123,0.00063859165,0.20374513,0.0,0.0,-0.61805445,1,0,0,0,0,0
148596000,-0.0067368858,0.0033650429,0.41035742,0.0,0.9790165,-0.0036405756,0.0009609282,0.20374621,0.0,0.0,-0.61731505,1,0,0,0,0,0
148708000,-0.0066971807,0.003320283,0.41035742,0.0,0.97901666,-0.00361658,0.00094306277,0.20374617,0.0,0.0,-0.6185932,1,0,0,0,0,0
148800000,-0.008238176,0.0022881501,0.41035742,0.0,0.9790147,-0.0042657685,0.00028083907,0.20374489,0.0,0.0,-0.61819935,1,0,0,0,0,0
148912000,-0.0075728325,0.0049834885,0.41035742,0.0,0.9790126,-0.004214643,0.0016680106,0.20374927,0.0,0.0,-0.62064254,1,0,0,0,0,0
149008000,-0.007837496,0.004105429,0.41035742,0.0,0.9790134,-0.0042547532,0.001211231,0.20374802,0.0,0.0,-0.6285517,1,0,0,0,0,0
149100000,-0.007651893,0.00584004,0.41035742,0.0,0.979011,-0.004340596,0.0020792452,0.2037507,0.0,0.0,-0.6279822,1,0,0,0,0,0
149216000,-0.008208281,0.0046714693,0.41035742,0.0,0.9790117,-0.0044939155,0.0014505388,0.20374924,0.0,0.0,-0.63195103,1,0,0,0,0,0
149308000,-0.008950813,0.0039722254,0.41035742,0.0,0.97901106,-0.0047861603,0.0010326084,0.2037484,0.0,0.0,-0.63056856,1,0,0,0,0,0
149400000,-0.007455581,0.004812168,0.41035742,0.0,0.97901314,-0.004139796,0.0015960927,0.20374891,0.0,0.0,-0.629539,1,0,0,0,0,0
149512000,-0.008401973,0.0037180616,0.41035742,0.0,0.97901267,-0.004491609,0.00096410594,0.20374763,0.0,0.0,-0.6315909,1,0,0,0,0,0
149608000,-0.0075501916,0.003761244,0.41035742,0.0,0.97901446,-0.004079055,0.0010720182,0.20374726,0.0,0.0,-0.6383637,1,0,0,0,0,0
149700000,-0.007043232,0.002797906,0.41035742,0.0,0.97901654,-0.003732762,0.00065210107,0.20374551,0.0,0.0,-0.6381272,1,0,0,0,0,0
149812000,-0.005762446,0.0034183797,0.41035742,0.0,0.97901815,-0.0031690127,0.0010863062,0.20374584,0.0,0.0,-0.6410222,1,0,0,0,0,0
149904000,-0.0071269367,0.0027219895,0.41035742,0.0,0.9790164,-0.0037660026,0.00060641224,0.20374538,0.0,0.0,-0.5494253,1,0,0,0,0,0
150000000,-0.007013563,0.0037608314,0.41035742,0.0,0.9790155,-0.0038163292,0.0011264845,0.20374697,0.0,0.0,-0.514244,1,0,0,0,0,0
150112000,-0.007564196,0.0031641205,0.41035742,0.0,0.9790151,-0.0040250835,0.0007782942,0.20374627,0.0,0.0,-0.5552313,1,0,0,0,0,0
150204000,-0.006814546,0.0014168981,0.41035742,0.0,0.97901815,-0.0034801369,-6.185118e-07,0.20374326,0.0,0.0,-0.55084825,1,0,0,0,0,0
150316000,-0.006446956,0.0019876861,0.41035742,0.0,0.9790184,-0.0033583438,0.00031623474,0.20374411,0.0,0.0,-0.54692733,1,0,0,0,0,0
150408000,-0.007960303,0.0005272762,0.41035742,0.0,0.97901654,-0.003950369,-0.0005528161,0.20374155,0.0,0.0,-0.54985523,1,0,0,0,0,0
150504000,-0.007906122,0.0017758056,0.41035742,0.0,0.9790158,-0.004051034,6.386915e-05,0.20374388,0.0,0.0,-0.5550539,1,0,0,0,0,0
150616000,-0.009944139,0.0016296038,0.41035742,0.0,0.97901136,-0.005033764,-0.0002153143,0.20374349,0.0,0.0,-0.55512756,1,0,0,0,0,0
150708000,-0.009609155,0.002755693,0.41035742,0.0,0.97901106,-0.004984499,0.00037003946,0.20374608,0.0,0.0,-0.55401057,1,0,0,0,0,0
150800000,-0.008808992,0.0007231026,0.41035742,0.0,0.9790147,-0.0043857587,-0.0005434142,0.20374171,0.0,0.0,-0.55501074,1,0,0,0,0,0
150912000,-0.009616375,-0.0009549936,0.41035742,0.0,0.9790136,-0.0046100295,-0.001447102,0.2037375,0.0,0.0,-0.55817664,1,0,0,0,0,0
151008000,-0.008935423,-0.00042327135,0.41035742,0.0,0.979015,-0.0043308656,-0.0011174523,0.20373918,0.0,0.0,-0.56036067,1,0,0,0,0,0
151100000,-0.008913101,0.0012990261,0.41035742,0.0,0.9790141,-0.0044953884,-0.00027210085,0.2037429,0.0,0.0,-0.55944914,1,0,0,0,0,0
