timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
146200000,0.201,-0.07500001,0.43
146204000,0.201,-0.07500001,0.43
146208000,0.201,-0.07500001,0.43
146216000,0.201,-0.07500001,0.43
146220000,0.20400001,-0.07400001,0.42900002
146224000,0.20400001,-0.07400001,0.42900002
146232000,0.20400001,-0.07400001,0.42900002
146236000,0.20400001,-0.07400001,0.42900002
146244000,0.20400001,-0.07400001,0.42900002
146248000,0.20400001,-0.07400001,0.42900002
146252000,0.20400001,-0.07400001,0.42900002
146256000,0.20400001,-0.07400001,0.42900002
146260000,0.20400001,-0.07400001,0.42900002
146264000,0.20400001,-0.07400001,0.42900002
146272000,0.201,-0.07600001,0.42900002
146276000,0.201,-0.07600001,0.42900002
146284000,0.201,-0.07600001,0.42900002
146288000,0.201,-0.07600001,0.42900002
146292000,0.201,-0.07600001,0.42900002
146296000,0.201,-0.07600001,0.42900002
146304000,0.201,-0.07600001,0.42900002
146308000,0.201,-0.07600001,0.42900002
146312000,0.201,-0.07600001,0.42900002
146320000,0.201,-0.07600001,0.42900002
146324000,0.20400001,-0.07600001,0.43
146328000,0.20400001,-0.07600001,0.43
146332000,0.20400001,-0.07600001,0.43
146336000,0.20400001,-0.07600001,0.43
146344000,0.20400001,-0.07600001,0.43
146352000,0.20400001,-0.07600001,0.43
146356000,0.20400001,-0.07600001,0.43
146364000,0.20400001,-0.07600001,0.43
146368000,0.20400001,-0.07600001,0.43
146372000,0.20400001,-0.07600001,0.43
146376000,0.2,-0.08000001,0.42800003
146384000,0.2,-0.08000001,0.42800003
146388000,0.2,-0.08000001,0.42800003
146392000,0.2,-0.08000001,0.42800003
146396000,0.2,-0.08000001,0.42800003
146400000,0.2,-0.08000001,0.42800003
146404000,0.2,-0.08000001,0.42800003
146408000,0.2,-0.08000001,0.42800003
146412000,0.2,-0.08000001,0.42800003
146416000,0.2,-0.08000001,0.42800003
146420000,0.2,-0.08000001,0.42800003
146428000,0.19900002,-0.07800001,0.43
146432000,0.19900002,-0.07800001,0.43
146436000,0.19900002,-0.07800001,0.43
146440000,0.19900002,-0.07800001,0.43
146444000,0.19900002,-0.07800001,0.43
146452000,0.19900002,-0.07800001,0.43
146456000,0.19900002,-0.07800001,0.43
146460000,0.19900002,-0.07800001,0.43
146464000,0.19900002,-0.07800001,0.43
146472000,0.19900002,-0.07800001,0.43
146476000,0.19900002,-0.07800001,0.43
146484000,0.20300001,-0.07500001,0.42700002
146488000,0.20300001,-0.07500001,0.42700002
146496000,0.20300001,-0.07500001,0.42700002
146500000,0.20300001,-0.07500001,0.42700002
146504000,0.20300001,-0.07500001,0.42700002
146508000,0.20300001,-0.07500001,0.42700002
146512000,0.20300001,-0.07500001,0.42700002
146516000,0.20300001,-0.07500001,0.42700002
146520000,0.20300001,-0.07500001,0.42700002
146524000,0.20300001,-0.07500001,0.42700002
146528000,0.20300001,-0.07500001,0.42700002
146536000,0.20600002,-0.077000014,0.43
146540000,0.20600002,-0.077000014,0.43
146548000,0.20600002,-0.077000014,0.43
146552000,0.20600002,-0.077000014,0.43
