timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
146180000,nan,nan,-1.0,0.0,0.0,nan,7.8949475,22,1,1,255,190,0,1
146184000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
168196000,47.397888599999995,8.5465406,39.54308,nan,0.0,nan,7.824,34,1,1,255,190,0,1
556048000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
632252000,0.0,0.0,0.0,2.0,50.0,nan,-0.06656969,0,1,1,1,1,0,0
