timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
146200000,0.042694073,0.0046137697,-1.1472278,0.0,0.0,0.0
146216000,0.042663634,0.004931151,-1.1472486,0.0,0.0,0.0
146236000,0.042996436,0.004744319,-1.147224,0.0,0.0,0.0
146252000,0.043286894,0.0048941737,-1.147212,0.0,0.0,0.0
146276000,0.04303829,0.00452606,-1.1472793,0.0,0.0,0.0
146300000,0.04350649,0.0048835967,-1.1472076,0.0,0.0,0.0
146320000,0.0433166,0.0049476265,-1.147079,0.0,0.0,0.0
146332000,0.043150447,0.004775105,-1.1471294,0.0,0.0,0.0
146356000,0.04269351,0.0044960687,-1.1471528,0.0,0.0,0.0
146380000,0.042595528,0.0046260604,-1.1470656,0.0,0.0,0.0
146396000,0.042682488,0.004559654,-1.1471721,0.0,0.0,0.0
146420000,0.04250843,0.004439233,-1.1471967,0.0,0.0,0.0
146436000,0.043107852,0.0044886605,-1.1472018,0.0,0.0,0.0
146456000,0.043104634,0.0046954406,-1.147015,0.0,0.0,0.0
146480000,0.043397523,0.0051503708,-1.146873,0.0,0.0,0.0
146500000,0.04351879,0.0054176366,-1.1466393,0.0,0.0,0.0
146520000,0.043623347,0.005935435,-1.146528,0.0,0.0,0.0
146540000,0.04389622,0.0061813924,-1.1465076,0.0,0.0,0.0
146556000,0.043558482,0.0061183213,-1.1466503,0.0,0.0,0.0
146576000,0.04382303,0.006265478,-1.1468226,0.0,0.0,0.0
146596000,0.04411793,0.006275418,-1.1466813,0.0,0.0,0.0
146620000,0.043581195,0.0060725687,-1.1465323,0.0,0.0,0.0
146640000,0.043722026,0.006063002,-1.1464131,0.0,0.0,0.0
146660000,0.043882083,0.006057351,-1.1462196,0.0,0.0,0.0
146680000,0.043433823,0.00561023,-1.1463672,0.0,0.0,0.0
146700000,0.043328777,0.0059302365,-1.1464288,0.0,0.0,0.0
146720000,0.04305219,0.0060706493,-1.1463841,0.0,0.0,0.0
146736000,0.04320323,0.00599745,-1.1463633,0.0,0.0,0.0
146760000,0.04244315,0.006002684,-1.1463714,0.0,0.0,0.0
146776000,0.04247075,0.0061419066,-1.1461918,0.0,0.0,0.0
146800000,0.042452432,0.0065339548,-1.1460705,0.0,0.0,0.0
146816000,0.042621233,0.0069068894,-1.1460111,0.0,0.0,0.0
146836000,0.042462457,0.006770294,-1.1459283,0.0,0.0,0.0
146860000,0.04214158,0.0065690503,-1.1459062,0.0,0.0,0.0
146876000,0.042238638,0.0066298693,-1.1458886,0.0,0.0,0.0
146900000,0.042039473,0.0066410643,-1.1456016,0.0,0.0,0.0
146916000,0.041898027,0.0067415414,-1.1455989,0.0,0.0,0.0
