timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
146200000,0.97901833,-0.0034987486,-0.0007863202,0.20374098,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146248000,0.97901946,-0.0035415397,-0.0008083837,0.20373462,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146300000,0.97902036,-0.0035463048,-0.00079888327,0.20373058,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146352000,0.97902143,-0.0034955998,-0.00076095044,0.20372576,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146404000,0.9790181,-0.00350014,-0.0007725474,0.20374188,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146456000,0.9790261,-0.0035218755,-0.0007846986,0.20370314,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146508000,0.9790414,-0.0035443227,-0.00086054724,0.20362903,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146560000,0.9790367,-0.0035537744,-0.00090298196,0.20365098,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146612000,0.97903997,-0.003568698,-0.00090400176,0.20363465,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146664000,0.9790559,-0.0035680942,-0.0008839339,0.20355894,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146716000,0.97904944,-0.0035110486,-0.0008943868,0.20359075,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146768000,0.97905713,-0.0034641412,-0.00089819997,0.20355426,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146820000,0.97906667,-0.0034511294,-0.0009620247,0.20350802,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146876000,0.9790677,-0.0034386157,-0.0009331488,0.20350376,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146924000,0.97907895,-0.0034098604,-0.0009409928,0.20345029,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
146976000,0.9790854,-0.003416363,-0.0010288598,0.20341888,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147028000,0.97909355,-0.0034391994,-0.0009601298,0.20337926,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147080000,0.97910696,-0.0034129203,-0.0009795203,0.20331527,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147132000,0.97911096,-0.0033623313,-0.0009954652,0.20329654,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147184000,0.9791152,-0.0033363716,-0.0010347286,0.20327613,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147236000,0.97913104,-0.003346341,-0.0010381785,0.20319982,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147292000,0.97912514,-0.0033405893,-0.0010395856,0.20322877,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147340000,0.97912043,-0.00336379,-0.0010379287,0.20325089,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147392000,0.97911793,-0.0033640256,-0.0010950358,0.20326282,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147444000,0.9791269,-0.003387709,-0.0011278696,0.2032185,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147496000,0.97913647,-0.0034158921,-0.0012555771,0.20317167,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147548000,0.9791469,-0.0033667744,-0.0012478343,0.20312208,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147600000,0.9791468,-0.0034224594,-0.0013166375,0.2031213,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147656000,0.9791459,-0.0034181892,-0.0013404617,0.20312564,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147704000,0.9791325,-0.0033681314,-0.001422478,0.20319007,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147756000,0.97911984,-0.0033717868,-0.001407638,0.20325106,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147808000,0.97912014,-0.0033333164,-0.0013806523,0.20325081,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147860000,0.9791138,-0.003368026,-0.001395109,0.20328043,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147912000,0.97911566,-0.0033493151,-0.0013495814,0.20327199,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
147968000,0.9791107,-0.003345204,-0.0013020156,0.20329642,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148020000,0.9791136,-0.0033488697,-0.0012634557,0.20328298,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148072000,0.97910947,-0.003238083,-0.0014088822,0.20330343,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148120000,0.97912425,-0.0022933728,-0.00273341,0.2032316,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148172000,0.9791266,-0.00074135355,-0.004457239,0.20320176,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148224000,0.97910064,0.00019795852,-0.005541026,0.20330057,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148276000,0.97908014,0.0004015826,-0.0059081907,0.20338877,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148328000,0.9790725,0.00038103896,-0.005540189,0.20343599,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148380000,0.97906333,-5.7545403e-05,-0.004910771,0.20349681,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148432000,0.9790521,-0.00064348854,-0.0043441243,0.20356284,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148484000,0.97904307,-0.0009430269,-0.0037412322,0.20361696,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148536000,0.97903883,-0.0012961809,-0.0030287511,0.20364726,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148592000,0.9790319,-0.0015612262,-0.0024614497,0.20368607,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148640000,0.9790265,-0.0018143803,-0.0021160888,0.2037139,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148692000,0.9790302,-0.0020088344,-0.0016341811,0.20369908,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148748000,0.97903234,-0.0021236024,-0.0013788679,0.20368938,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148796000,0.9790191,-0.0022445545,-0.0012142581,0.20375293,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148848000,0.979009,-0.0024277773,-0.001191371,0.20379923,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148900000,0.97901356,-0.0027324574,-0.0013445275,0.2037725,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
148952000,0.9790222,-0.002845618,-0.0011380364,0.20373055,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
149004000,0.9790112,-0.003061792,-0.0007018917,0.20378247,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
149056000,0.97901505,-0.0032079476,-0.0005911085,0.20376177,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
149108000,0.9789991,-0.003243941,-0.0004182051,0.20383878,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
149160000,0.97901714,-0.003291332,-4.6296853e-05,0.20375122,0.9999983,-4.6566134e-10,2.3283067e-10,-0.0019015821,3
