timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
146196000,12.150001,12.148516,-1.0,-1.0,0.0,0.0,0.9991002,1.0001222,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
146700000,12.136141,12.146421,-1.0,-1.0,0.0,0.0,0.99783087,1.0002947,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
147192000,12.12261,12.140458,-1.0,-1.0,0.0,0.0,0.99421644,1.0007861,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
147696000,12.10875,12.131706,-1.0,-1.0,0.0,0.0,0.9889121,1.001508,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
148188000,12.095221,12.121462,-1.0,-1.0,0.0,0.0,0.9827037,1.0023544,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
148692000,12.08136,12.1098175,-1.0,-1.0,0.0,0.0,0.9756465,1.0033182,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
149196000,12.0675,12.097413,-1.0,-1.0,0.0,0.0,0.96812916,1.004347,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
149700000,12.053641,12.084508,-1.0,-1.0,0.0,0.0,0.9603071,1.0054196,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
150192000,12.04011,12.071591,-1.0,-1.0,0.0,0.0,0.95247936,1.0064954,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
150696000,12.02625,12.058145,-1.0,-1.0,0.0,0.0,0.94432974,1.0076177,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151200000,12.012391,12.044555,-1.0,-1.0,0.0,0.0,0.93609333,1.0087546,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
151692000,11.99886,12.031199,-1.0,-1.0,0.0,0.0,0.9279995,1.0098745,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152196000,11.985001,12.017458,-1.0,-1.0,0.0,0.0,0.91967106,1.0110291,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
152700000,11.971141,12.0036745,-1.0,-1.0,0.0,0.0,0.9113178,1.0121901,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153192000,11.95761,11.990193,-1.0,-1.0,0.0,0.0,0.90314674,1.0133282,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
153696000,11.94375,11.976367,-1.0,-1.0,0.0,0.0,0.89476776,1.014498,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154188000,11.930221,11.962859,-1.0,-1.0,0.0,0.0,0.88658094,1.0156436,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
154692000,11.916361,11.949014,-1.0,-1.0,0.0,0.0,0.87818956,1.0168204,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155196000,11.9025,11.935164,-1.0,-1.0,0.0,0.0,0.8697963,1.0180002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
155700000,11.88864,11.921309,-1.0,-1.0,0.0,0.0,0.86139965,1.0191834,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156192000,11.875111,11.9077835,-1.0,-1.0,0.0,0.0,0.85320187,1.020341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
156696000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
157200000,11.84739,11.880068,-1.0,-1.0,0.0,0.0,0.8364043,1.0227215,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
157692000,11.83386,11.866539,-1.0,-1.0,0.0,0.0,0.8282051,1.0238875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
158196000,11.82,11.85268,-1.0,-1.0,0.0,0.0,0.8198056,1.0250847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
158700000,11.806141,11.8388195,-1.0,-1.0,0.0,0.0,0.8114052,1.0262848,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
159192000,11.79261,11.82529,-1.0,-1.0,0.0,0.0,0.8032055,1.027459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
159696000,11.77875,11.81143,-1.0,-1.0,0.0,0.0,0.7948055,1.0286647,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
160200000,11.764891,11.797569,-1.0,-1.0,0.0,0.0,0.7864051,1.0298733,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
160692000,11.751361,11.78404,-1.0,-1.0,0.0,0.0,0.77820635,1.0310556,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
161196000,11.7375,11.77018,-1.0,-1.0,0.0,0.0,0.76980543,1.0322697,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
161700000,11.72364,11.756319,-1.0,-1.0,0.0,0.0,0.761405,1.0334868,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
162192000,11.710111,11.74279,-1.0,-1.0,0.0,0.0,0.7532058,1.0346775,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
162696000,11.69625,11.7289295,-1.0,-1.0,0.0,0.0,0.74480534,1.0359002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
163200000,11.68239,11.715069,-1.0,-1.0,0.0,0.0,0.7364049,1.0371258,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
163692000,11.66886,11.70154,-1.0,-1.0,0.0,0.0,0.7282057,1.038325,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
164196000,11.655001,11.687679,-1.0,-1.0,0.0,0.0,0.71980524,1.0395563,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
164700000,11.64114,11.67382,-1.0,-1.0,0.0,0.0,0.71140575,1.0407904,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
165192000,11.627611,11.660291,-1.0,-1.0,0.0,0.0,0.70320606,1.041998,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
165696000,11.61375,11.646431,-1.0,-1.0,0.0,0.0,0.6948066,1.043238,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
166200000,11.59989,11.63257,-1.0,-1.0,0.0,0.0,0.68640614,1.0444812,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
166692000,11.586361,11.6190405,-1.0,-1.0,0.0,0.0,0.67820597,1.0456975,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
167196000,11.5725,11.605181,-1.0,-1.0,0.0,0.0,0.6698065,1.0469463,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
167700000,11.55864,11.59132,-1.0,-1.0,0.0,0.0,0.66140556,1.0481982,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
168192000,11.545111,11.57779,-1.0,-1.0,0.0,0.0,0.6532059,1.0494231,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
168696000,11.53125,11.5639305,-1.0,-1.0,0.0,0.0,0.6448064,1.0506809,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
169200000,11.51739,11.55007,-1.0,-1.0,0.0,0.0,0.63640547,1.0519418,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
169692000,11.50386,11.53654,-1.0,-1.0,0.0,0.0,0.6282058,1.0531754,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
170196000,11.490001,11.52268,-1.0,-1.0,0.0,0.0,0.6198063,1.0544422,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
170688000,11.47647,11.50915,-1.0,-1.0,0.0,0.0,0.61160517,1.055682,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
171192000,11.46261,11.49529,-1.0,-1.0,0.0,0.0,0.6032057,1.0569547,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
171696000,11.4487505,11.48143,-1.0,-1.0,0.0,0.0,0.5948062,1.0582305,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
172200000,11.43489,11.467569,-1.0,-1.0,0.0,0.0,0.5864053,1.0595096,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
172692000,11.42136,11.45404,-1.0,-1.0,0.0,0.0,0.5782056,1.0607612,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
173196000,11.4075,11.44018,-1.0,-1.0,0.0,0.0,0.5698056,1.0620463,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
173700000,11.3936405,11.426319,-1.0,-1.0,0.0,0.0,0.5614052,1.0633346,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
174192000,11.38011,11.412789,-1.0,-1.0,0.0,0.0,0.5532055,1.0645952,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
174696000,11.366251,11.39893,-1.0,-1.0,0.0,0.0,0.5448055,1.0658896,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
175200000,11.35239,11.385069,-1.0,-1.0,0.0,0.0,0.5364051,1.0671873,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
175692000,11.3388605,11.371539,-1.0,-1.0,0.0,0.0,0.5282054,1.068457,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
176196000,11.325001,11.357679,-1.0,-1.0,0.0,0.0,0.51980543,1.0697609,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
176700000,11.325001,11.346421,-1.0,-1.0,0.0,0.0,0.51298237,1.0708222,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
177192000,11.325001,11.339185,-1.0,-1.0,0.0,0.0,0.5085964,1.0715057,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
177696000,11.325001,11.334294,-1.0,-1.0,0.0,0.0,0.5056329,1.071968,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
178200000,11.325001,11.331089,-1.0,-1.0,0.0,0.0,0.50369024,1.0722712,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
178692000,11.325001,11.32903,-1.0,-1.0,0.0,0.0,0.50244236,1.0724661,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
179196000,11.325001,11.327639,-1.0,-1.0,0.0,0.0,0.50159883,1.0725979,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
179700000,11.325001,11.326726,-1.0,-1.0,0.0,0.0,0.5010457,1.0726843,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
180192000,11.325001,11.32614,-1.0,-1.0,0.0,0.0,0.50069094,1.0727397,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
180696000,11.325001,11.325746,-1.0,-1.0,0.0,0.0,0.50045156,1.0727772,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
181200000,11.325001,11.325485,-1.0,-1.0,0.0,0.0,0.50029373,1.0728017,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
181692000,11.325001,11.325316,-1.0,-1.0,0.0,0.0,0.5001917,1.0728178,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
182196000,11.325001,11.325206,-1.0,-1.0,0.0,0.0,0.50012445,1.0728283,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
182700000,11.325001,11.325129,-1.0,-1.0,0.0,0.0,0.5000777,1.0728356,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
183192000,11.325001,11.325089,-1.0,-1.0,0.0,0.0,0.5000539,1.0728393,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
183696000,11.325001,11.325049,-1.0,-1.0,0.0,0.0,0.50003004,1.0728431,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
184200000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
184692000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
185196000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
185700000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
186192000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
186696000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
187200000,11.325001,11.325036,-1.0,-1.0,0.0,0.0,0.50002146,1.0728443,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
