timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
2051639999,3.031364,3.1038046,11.832703,1.0
2051644000,-2.3386967,-2.3945882,11.832703,1.0
2051652000,2.2326694,2.2860336,11.832703,1.0
2051655999,-4.1389203,-4.2378464,11.832703,1.0
2051664000,1.8052465,1.8483852,11.832703,1.0
2051668000,3.0583177,3.1314244,11.832703,1.0
2051675999,3.5069869,3.5908072,11.832703,1.0
2051680000,-3.1667314,-3.2423952,11.832703,1.0
2051688000,1.4835341,1.5189831,11.832703,1.0
2051692000,5.480439,5.6114063,11.832703,1.0
2051695999,2.956946,3.027629,11.832703,1.0
2051700000,2.8105254,2.8776963,11.832703,1.0
2051704000,-4.271646,-4.3737116,11.832703,1.0
2051708000,-2.533408,-2.5939524,11.832703,1.0
2051715999,3.7480316,3.8376205,11.832703,1.0
2051720000,2.0714924,2.1210072,11.832703,1.0
2051724000,4.7309813,4.844049,11.832703,1.0
2051731999,3.2906687,3.3693495,11.832703,1.0
2051735999,-3.8268762,-3.918331,11.832703,1.0
2051740000,2.24916,2.3029175,11.832703,1.0
2051744000,-0.22345863,-0.22879978,11.832703,1.0
2051748000,-3.0304627,-3.1028702,11.832703,1.0
2051751999,0.91991764,0.9418967,11.832703,1.0
2051760000,-1.7599721,-1.8020382,11.832703,1.0
2051764000,1.114897,1.1415448,11.832703,1.0
2051768000,2.1265302,2.1773427,11.832703,1.0
2051776000,2.53896,2.5996506,11.832703,1.0
2051780000,2.38289,2.4398322,11.832703,1.0
2051784000,1.5505371,1.587599,11.832703,1.0
2051788000,-0.14049292,-0.14385018,11.832703,1.0
2051791999,3.067637,3.1409369,11.832703,1.0
2051796000,-4.735986,-4.849155,11.832703,1.0
2051800000,-3.4728286,-3.55581,11.832703,1.0
2051804000,2.1038506,2.1541154,11.832703,1.0
2051808000,-0.32907036,-0.3369355,11.832703,1.0
2051811999,-2.7451556,-2.8107383,11.832703,1.0
2051820000,1.0669559,1.0924448,11.832703,1.0
2051824000,1.1395036,1.166737,11.832703,1.0
2051827999,-2.050046,-2.0990233,11.832703,1.0
2051831999,-1.7071967,-1.7479842,11.832703,1.0
2051840000,2.4761767,2.5353613,11.832703,1.0
2051847999,1.9323953,1.9785688,11.832703,1.0
2051852000,2.2458055,2.2994828,11.832703,1.0
2051856000,-1.2946429,-1.3255805,11.832703,1.0
2051860000,-2.2829866,-2.337555,11.832703,1.0
2051864000,3.905747,3.999077,11.832703,1.0
2051872000,-1.9751725,-2.022392,11.832703,1.0
2051880000,-2.7271252,-2.7923198,11.832703,1.0
2051884000,3.618568,3.7050164,11.832703,1.0
2051887999,-1.7268778,-1.7681468,11.832703,1.0
2051892000,2.4144845,2.472171,11.832703,1.0
2051896000,2.579749,2.6414144,11.832703,1.0
2051900000,1.663604,1.703365,11.832703,1.0
2051904000,-1.4854373,-1.520931,11.832703,1.0
2051907999,3.3256445,3.4051175,11.832703,1.0
2051912000,-2.4273055,-2.4853144,11.832703,1.0
2051920000,-2.4194078,-2.477234,11.832703,1.0
2051924000,1.1955445,1.2241209,11.832703,1.0
2051932000,-1.043999,-1.0689458,11.832703,1.0
2051936000,-1.4121923,-1.4459492,11.832703,1.0
2051943999,-2.823685,-2.891166,11.832703,1.0
2051948000,2.2167528,2.2697318,11.832703,1.0
2051952000,-2.7039866,-2.7686133,11.832703,1.0
2051956000,1.723798,1.7650074,11.832703,1.0
2051960000,1.3636225,1.396213,11.832703,1.0
2051968000,-3.7815208,-3.8718944,11.832703,1.0
2051972000,-1.0635642,-1.0889891,11.832703,1.0
2051976000,2.1844409,2.23666,11.832703,1.0
2051980000,-3.3431785,-3.4230874,11.832703,1.0
2051983999,-3.877686,-3.9703767,11.832703,1.0
2051988000,-1.5056875,-1.5416873,11.832703,1.0
2051992000,3.3168685,3.3961022,11.832703,1.0
2051996000,-1.4463973,-1.480955,11.832703,1.0
2052003999,1.9422597,1.9886813,11.832703,1.0
2052008000,1.58765,1.6255913,11.832703,1.0
2052012000,3.626766,3.7134514,11.832703,1.0
2052016000,4.2430615,4.3444805,11.832703,1.0
2052020000,-1.7369362,-1.7784438,11.832703,1.0
2052028000,3.7807262,3.871087,11.832703,1.0
2052032000,3.6771324,3.764999,11.832703,1.0
2052036000,1.8678471,1.912464,11.832703,1.0
2052039999,-2.63517,-2.6981416,11.832703,1.0
2052043999,3.215875,3.292744,11.832703,1.0
2052048000,1.8484075,1.8925977,11.832703,1.0
2052052000,-3.6411862,-3.7282312,11.832703,1.0
2052059999,-1.2817966,-1.3124204,11.832703,1.0
2052064000,4.0361075,4.132585,11.832703,1.0
2052072000,-4.22398,-4.324887,11.832703,1.0
2052076000,2.6535406,2.7169597,11.832703,1.0
2052079999,2.8921356,2.9612746,11.832703,1.0
2052084000,-0.6905884,-0.7070947,11.832703,1.0
2052088000,0.74596936,0.7637936,11.832703,1.0
2052096000,-4.30733,-4.4102464,11.832703,1.0
2052099999,-0.31222463,-0.31968474,11.832703,1.0
2052108000,0.19763218,0.20235458,11.832703,1.0
2052112000,1.1705273,1.1984915,11.832703,1.0
2052119999,-4.0493436,-4.146136,11.832703,1.0
2052124000,-2.4605055,-2.519313,11.832703,1.0
2052128000,2.284606,2.3391964,11.832703,1.0
2052132000,2.2087529,2.2615314,11.832703,1.0
2052139999,1.6835546,1.7238121,11.832703,1.0
2052144000,4.7501993,4.8637633,11.832703,1.0
2052152000,3.4810112,3.5642185,11.832703,1.0
2052155999,-1.9570005,-2.0037675,11.832703,1.0
2052160000,-2.6155589,-2.678071,11.832703,1.0
2052164000,-2.6558924,-2.7193825,11.832703,1.0
2052168000,3.8264413,3.9178715,11.832703,1.0
2052172000,1.6101125,1.6485922,11.832703,1.0
2052180000,2.3489683,2.405103,11.832703,1.0
2052188000,-3.2477124,-3.3253517,11.832703,1.0
2052192000,-2.6994133,-2.7639163,11.832703,1.0
2052195999,1.7797594,1.8223032,11.832703,1.0
2052200000,1.4287343,1.4628774,11.832703,1.0
2052204000,2.601551,2.6636944,11.832703,1.0
2052208000,1.9005007,1.9459316,11.832703,1.0
2052212000,-3.5016668,-3.5853484,11.832703,1.0
2052215999,1.1583483,1.1860284,11.832703,1.0
2052220000,1.192752,1.221258,11.832703,1.0
2052228000,-2.2204714,-2.2735472,11.832703,1.0
2052231999,2.2300386,2.283343,11.832703,1.0
2052240000,2.3490722,2.4051878,11.832703,1.0
2052244000,3.439758,3.521958,11.832703,1.0
2052248000,-2.9076052,-2.977098,11.832703,1.0
2052256000,3.5757546,3.661197,11.832703,1.0
2052260000,2.8430476,2.9109747,11.832703,1.0
2052268000,-2.120156,-2.1708329,11.832703,1.0
2052271999,-1.7109929,-1.7518773,11.832703,1.0
2052276000,-1.682542,-1.7227646,11.832703,1.0
2052284000,2.0619285,2.111196,11.832703,1.0
2052288000,1.9462397,1.9927356,11.832703,1.0
2052291999,2.215353,2.26828,11.832703,1.0
2052296000,4.1517487,4.250947,11.832703,1.0
2052304000,-2.2985368,-2.3534787,11.832703,1.0
2052308000,1.5544914,1.5916456,11.832703,1.0
2052316000,-3.0613449,-3.1345212,11.832703,1.0
2052320000,1.2053396,1.2341399,11.832703,1.0
2052327999,-1.4957949,-1.5315409,11.832703,1.0
2052336000,1.8198826,1.8633827,11.832703,1.0
2052340000,2.2853155,2.3399436,11.832703,1.0
2052344000,-3.5107338,-3.5946493,11.832703,1.0
2052352000,1.2954592,1.3264139,11.832703,1.0
2052356000,3.2286265,3.3058085,11.832703,1.0
2052360000,-2.0534153,-2.1025105,11.832703,1.0
2052364000,3.8297682,3.921292,11.832703,1.0
2052372000,-2.0566509,-2.1058006,11.832703,1.0
2052376000,-3.3494585,-3.429505,11.832703,1.0
2052380000,0.40785244,0.41759637,11.832703,1.0
2052384000,1.812354,1.85567,11.832703,1.0
2052392000,2.8295803,2.8972015,11.832703,1.0
2052400000,-2.980321,-3.0515387,11.832703,1.0
2052407999,-3.4162583,-3.49789,11.832703,1.0
2052412000,2.4953146,2.5549479,11.832703,1.0
2052416000,-2.449174,-2.5077178,11.832703,1.0
2052420000,2.3263896,2.381983,11.832703,1.0
2052424000,-1.2300205,-1.2594142,11.832703,1.0
2052427999,-4.238428,-4.3397455,11.832703,1.0
2052436000,-1.0016366,-1.025567,11.832703,1.0
2052440000,-3.2367613,-3.3141103,11.832703,1.0
2052443999,-2.858683,-2.92701,11.832703,1.0
2052452000,4.2363486,4.337592,11.832703,1.0
2052456000,-2.7890828,-2.855721,11.832703,1.0
2052460000,2.385585,2.442625,11.832703,1.0
2052463999,0.7459088,0.7637291,11.832703,1.0
2052468000,-2.222047,-2.2751632,11.832703,1.0
2052472000,2.1161149,2.1666846,11.832703,1.0
2052476000,-3.4892983,-3.5727468,11.832703,1.0
2052480000,-2.4829075,-2.542229,11.832703,1.0
2052483999,-1.499671,-1.5355121,11.832703,1.0
2052488000,3.3574224,3.4376352,11.832703,1.0
2052492000,2.9359117,3.0060797,11.832703,1.0
2052500000,3.0665586,3.139815,11.832703,1.0
2052503999,-0.7659585,-0.7842685,11.832703,1.0
2052508000,3.1316752,3.2065,11.832703,1.0
2052516000,-1.037114,-1.0619051,11.832703,1.0
2052523999,-2.9819353,-3.0532203,11.832703,1.0
2052528000,3.0761392,3.1496422,11.832703,1.0
2052532000,-1.9018635,-1.9473181,11.832703,1.0
2052536000,-2.5339088,-2.5944586,11.832703,1.0
2052543999,-3.3214548,-3.4008238,11.832703,1.0
2052548000,-2.4631088,-2.5219686,11.832703,1.0
2052552000,2.1656885,2.217453,11.832703,1.0
2052556000,3.438555,3.5207174,11.832703,1.0
2052559999,2.0040164,2.0519145,11.832703,1.0
2052568000,-3.8908195,-3.9837909,11.832703,1.0
2052572000,-1.6082798,-1.6467061,11.832703,1.0
2052576000,2.1878853,2.240186,11.832703,1.0
2052579999,-1.4800605,-1.5154244,11.832703,1.0
2052584000,-2.619931,-2.6825233,11.832703,1.0
2052592000,1.5488634,1.5858909,11.832703,1.0
2052596000,1.0154098,1.0396762,11.832703,1.0
2052604000,2.842341,2.9102361,11.832703,1.0
2052612000,2.8839521,2.9528818,11.832703,1.0
2052619999,-3.2818358,-3.3602467,11.832703,1.0
2052624000,3.1394958,3.2145329,11.832703,1.0
2052628000,-3.3455276,-3.4254792,11.832703,1.0
2052635999,0.28418133,0.29097307,11.832703,1.0
2052644000,3.0475314,3.1203601,11.832703,1.0
2052652000,2.6547594,2.7182,11.832703,1.0
2052655999,3.4991667,3.582785,11.832703,1.0
2052660000,1.1745068,1.2025825,11.832703,1.0
2052668000,2.840402,2.9083009,11.832703,1.0
2052672000,3.108538,3.182802,11.832703,1.0
2052675999,1.0250769,1.0495825,11.832703,1.0
2052680000,3.514809,3.59878,11.832703,1.0
2052688000,-2.9542007,-3.0248249,11.832703,1.0
2052692000,1.9631264,2.0100458,11.832703,1.0
2052695999,-0.37956327,-0.38863254,11.832703,1.0
2052700000,3.0675976,3.1409068,11.832703,1.0
2052708000,-2.3849118,-2.4419303,11.832703,1.0
2052712000,3.1648571,3.2405226,11.832703,1.0
2052720000,-2.6391554,-2.702211,11.832703,1.0
2052724000,2.1907537,2.2431073,11.832703,1.0
2052731999,2.4859328,2.5453544,11.832703,1.0
2052735999,-3.0113654,-3.083334,11.832703,1.0
2052740000,3.4810228,3.5642102,11.832703,1.0
2052744000,-4.7965493,-4.91121,11.832703,1.0
2052751999,1.5597538,1.5970403,11.832703,1.0
2052756000,3.4940767,3.5776052,11.832703,1.0
2052764000,2.0224435,2.0707963,11.832703,1.0
2052771999,-3.744708,-3.8341916,11.832703,1.0
2052780000,-2.1294303,-2.1803274,11.832703,1.0
2052784000,-3.1038005,-3.1779952,11.832703,1.0
2052788000,-1.9382435,-1.9845657,11.832703,1.0
2052791999,-1.6695669,-1.7094781,11.832703,1.0
2052796000,-3.5931358,-3.6790042,11.832703,1.0
2052800000,-2.3075244,-2.3626757,11.832703,1.0
2052804000,2.818939,2.886318,11.832703,1.0
2052808000,2.074708,2.124301,11.832703,1.0
2052816000,2.199054,2.2516193,11.832703,1.0
2052820000,-0.7457916,-0.76361364,11.832703,1.0
2052824000,-0.6862465,-0.70263827,11.832703,1.0
2052827999,2.9469576,3.017381,11.832703,1.0
2052831999,-2.4945772,-2.5541909,11.832703,1.0
2052840000,2.3693106,2.4259205,11.832703,1.0
2052844000,-3.6087756,-3.695027,11.832703,1.0
2052847999,2.7491937,2.8149157,11.832703,1.0
2052852000,2.6486752,2.711972,11.832703,1.0
2052856000,2.1692784,2.2211187,11.832703,1.0
2052860000,-0.7478094,-0.765681,11.832703,1.0
2052864000,-0.8614645,-0.88205403,11.832703,1.0
2052867999,-2.1605167,-2.2121549,11.832703,1.0
2052876000,-2.6424804,-2.705626,11.832703,1.0
2052880000,-1.7147335,-1.7557222,11.832703,1.0
2052887999,-3.1694944,-3.2452538,11.832703,1.0
2052892000,2.8244991,2.8919983,11.832703,1.0
2052900000,-2.425835,-2.4838169,11.832703,1.0
2052904000,-1.4413294,-1.4757777,11.832703,1.0
2052912000,-0.5113962,-0.52361757,11.832703,1.0
2052916000,-1.2199416,-1.2490892,11.832703,1.0
2052924000,-4.675656,-4.78739,11.832703,1.0
2052927999,1.2168685,1.2459491,11.832703,1.0
2052932000,-2.5379891,-2.5986423,11.832703,1.0
2052936000,3.2311397,3.3083248,11.832703,1.0
2052940000,3.734043,3.8233018,11.832703,1.0
2052943999,-2.120881,-2.1715639,11.832703,1.0
2052948000,-2.212426,-2.2652903,11.832703,1.0
2052952000,1.2322584,1.2617068,11.832703,1.0
2052956000,-1.9386835,-1.9850142,11.832703,1.0
2052963999,-2.950463,-3.0209908,11.832703,1.0
2052968000,2.5337327,2.5942826,11.832703,1.0
2052972000,2.3008144,2.355786,11.832703,1.0
2052976000,1.5559746,1.5931667,11.832703,1.0
2052980000,2.6895967,2.7538607,11.832703,1.0
2052983999,4.6771517,4.7889247,11.832703,1.0
2052988000,1.4312149,1.4654224,11.832703,1.0
2052992000,-1.9234993,-1.9694729,11.832703,1.0
2052996000,0.83055335,0.8504,11.832703,1.0
2053000000,-1.6014332,-1.6397074,11.832703,1.0
2053003999,2.207136,2.2598903,11.832703,1.0
2053008000,3.469666,3.5525985,11.832703,1.0
2053012000,1.262468,1.2926393,11.832703,1.0
2053020000,-2.016651,-2.0648284,11.832703,1.0
2053023999,2.5243144,2.5846603,11.832703,1.0
2053028000,2.4319038,2.4900188,11.832703,1.0
2053032000,2.0627174,2.111997,11.832703,1.0
2053036000,-3.0221105,-3.0943565,11.832703,1.0
2053039999,2.4173014,2.4750545,11.832703,1.0
2053048000,3.8674016,3.959807,11.832703,1.0
2053056000,1.372403,1.4051999,11.832703,1.0
2053059999,2.8055966,2.872643,11.832703,1.0
2053064000,-0.43118653,-0.44149432,11.832703,1.0
2053068000,-1.4797022,-1.5150437,11.832703,1.0
2053072000,2.0244443,2.072827,11.832703,1.0
2053076000,-2.6126282,-2.6750512,11.832703,1.0
2053079999,1.8448155,1.8889141,11.832672,1.0
2053084000,1.4212766,1.4552286,11.832672,1.0
2053088000,-3.9415011,-4.035657,11.832672,1.0
2053096000,-2.629403,-2.692259,11.832672,1.0
2053099999,-2.6742244,-2.738164,11.832672,1.0
2053108000,3.296832,3.3756127,11.832672,1.0
2053116000,2.9523094,3.02289,11.832642,1.0
2053119999,-1.1634827,-1.1912953,11.832642,1.0
2053128000,-4.3776236,-4.482288,11.832642,1.0
2053132000,-2.372112,-2.4287899,11.832642,1.0
2053135999,-3.3305242,-3.4101007,11.832642,1.0
2053139999,3.1563542,3.2318323,11.832611,1.0
2053148000,3.249305,3.3269763,11.832611,1.0
2053152000,1.3058826,1.337087,11.832611,1.0
2053155999,-2.0535312,-2.1026337,11.832611,1.0
2053160000,-3.419761,-3.5015116,11.832611,1.0
2053164000,-2.7220213,-2.7870715,11.832581,1.0
2053168000,-1.2761304,-1.3066354,11.832581,1.0
2053172000,2.6898205,2.7541099,11.832581,1.0
2053175999,-2.1644645,-2.2161915,11.832581,1.0
2053180000,1.9311448,1.9772885,11.832581,1.0
2053188000,-3.4102752,-3.491783,11.83255,1.0
2053192000,1.2125734,1.2415566,11.83255,1.0
2053195999,0.6811699,0.6974497,11.83252,1.0
2053200000,-3.2735085,-3.3517444,11.83252,1.0
2053204000,3.3337293,3.4134386,11.83252,1.0
2053212000,-1.9096268,-1.9552665,11.83252,1.0
2053220000,-1.8251092,-1.8687264,11.832489,1.0
2053228000,-2.4966366,-2.5562937,11.832489,1.0
2053231999,-1.2662423,-1.296512,11.8324585,1.0
2053240000,-1.9291631,-1.9752548,11.8324585,1.0
2053244000,2.7211523,2.786196,11.832428,1.0
2053248000,2.1039743,2.1542757,11.832428,1.0
2053251999,-1.4912171,-1.5268558,11.832428,1.0
2053256000,2.1976125,2.2501602,11.832428,1.0
2053264000,3.2812765,3.3597207,11.832397,1.0
2053268000,-2.8698695,-2.938431,11.832397,1.0
2053271999,-1.447724,-1.4823362,11.832367,1.0
2053276000,-3.583215,-3.6688933,11.832367,1.0
2053280000,1.351939,1.3842524,11.832367,1.0
2053288000,-4.0643167,-4.1615024,11.832336,1.0
2053291999,-1.1879022,-1.216298,11.832336,1.0
2053300000,-2.481968,-2.5413098,11.832306,1.0
2053308000,1.4251956,1.4592583,11.832275,1.0
2053311999,2.87102,2.9396458,11.832275,1.0
2053320000,2.5955992,2.6576266,11.832245,1.0
2053324000,-2.3202798,-2.375728,11.832245,1.0
2053327999,3.4288623,3.510807,11.832245,1.0
2053336000,-0.8653045,-0.885983,11.832214,1.0
2053340000,3.58706,3.6728256,11.832184,1.0
2053344000,-0.5817801,-0.59568554,11.832184,1.0
2053347999,-3.7317994,-3.8209903,11.832184,1.0
2053352000,-2.1777973,-2.2298803,11.832153,1.0
2053356000,0.86460257,0.885274,11.832153,1.0
2053364000,-2.1577911,-2.2093635,11.832123,1.0
2053372000,1.4021959,1.4357163,11.832092,1.0
2053380000,-3.5051413,-3.5889213,11.832062,1.0
2053384000,-0.5975133,-0.611801,11.832062,1.0
2053387999,-4.412145,-4.517601,11.832031,1.0
2053392000,-2.2338223,-2.2872133,11.832031,1.0
2053400000,-2.1152704,-2.1658278,11.832001,1.0
2053404000,2.8714075,2.940031,11.832001,1.0
2053412000,-0.8503817,-0.87070864,11.83194,1.0
2053416000,3.1540406,3.2294328,11.83194,1.0
2053420000,2.5983732,2.6604667,11.83194,1.0
2053424000,2.331507,2.3872364,11.831909,1.0
2053427999,-3.7258413,-3.8148842,11.831909,1.0
2053432000,-1.7241269,-1.7653433,11.831879,1.0
2053436000,2.2631588,2.3172445,11.831848,1.0
2053440000,-3.0214736,-3.0936818,11.831848,1.0
2053448000,-2.816107,-2.8834214,11.831818,1.0
2053452000,-2.364093,-2.420631,11.831818,1.0
2053456000,1.3748593,1.4077274,11.831787,1.0
2053460000,-1.5731223,-1.6107228,11.831787,1.0
2053468000,2.005312,2.0532465,11.831726,1.0
2053472000,4.317553,4.4207587,11.831726,1.0
2053480000,0.4040264,0.41368553,11.831696,1.0
2053483999,2.2057188,2.2584379,11.831665,1.0
2053488000,-2.8444834,-2.9125025,11.831665,1.0
2053492000,-1.591306,-1.6293521,11.8316345,1.0
2053500000,-4.2160883,-4.3168583,11.831604,1.0
2053503999,-3.0127323,-3.08476,11.8315735,1.0
2053508000,-1.3864346,-1.4195827,11.8315735,1.0
2053516000,3.793595,3.8842933,11.831543,1.0
2053520000,0.95187694,0.97463876,11.831512,1.0
2053523999,-3.194281,-3.2706122,11.831512,1.0
2053532000,0.7700109,0.78842145,11.831451,1.0
2053536000,3.2366633,3.3140364,11.831451,1.0
2053539999,2.7481713,2.8138933,11.831421,1.0
2053548000,2.2117085,2.2645917,11.83139,1.0
2053552000,-1.7079232,-1.748756,11.83136,1.0
2053556000,-0.5239201,-0.5364502,11.83136,1.0
2053559999,2.5185385,2.5787432,11.831329,1.0
2053564000,-1.7600644,-1.8021493,11.831299,1.0
2053572000,-3.1072888,-3.1815898,11.831268,1.0
2053576000,-2.6908405,-2.7551532,11.831238,1.0
2053584000,-0.93271834,-0.95501333,11.831207,1.0
2053588000,1.5410501,1.5779009,11.831177,1.0
2053596000,-2.3447301,-2.4007883,11.831146,1.0
2053599999,1.6500378,1.6894964,11.831116,1.0
2053608000,-1.9822017,-2.0295985,11.831085,1.0
2053612000,3.4257913,3.5077126,11.831055,1.0
2053616000,3.532757,3.6172457,11.831055,1.0
2053619999,3.1701837,3.2459686,11.831024,1.0
2053624000,-2.3718174,-2.4285321,11.830994,1.0
2053628000,-3.8841648,-3.9770474,11.830963,1.0
2053632000,3.5851705,3.6708977,11.830933,1.0
2053639999,0.55341464,0.56664944,11.830902,1.0
2053644000,-2.4959831,-2.555673,11.830902,1.0
2053648000,3.318629,3.3979897,11.830872,1.0
2053652000,2.9123764,2.9820223,11.830841,1.0
2053655999,1.1465255,1.173948,11.830811,1.0
2053660000,-0.8805173,-0.9015698,11.830811,1.0
2053668000,-0.4631623,-0.4742383,11.8307495,1.0
2053672000,-3.7848663,-3.8753693,11.830719,1.0
2053675999,1.1858976,1.2142669,11.830688,1.0
2053680000,-0.76881325,-0.7872035,11.830688,1.0
2053684000,-4.026429,-4.122716,11.830658,1.0
2053688000,-1.5906625,-1.6287041,11.830627,1.0
2053692000,-2.3128145,-2.3681278,11.830597,1.0
2053695999,-1.0155243,-1.0398219,11.830597,1.0
2053704000,2.236345,2.2898111,11.830536,1.0
2053708000,-0.88358533,-0.9047236,11.830505,1.0
2053712000,2.953514,3.0241187,11.830475,1.0
2053715999,-4.817266,-4.93247,11.830475,1.0
2053724000,-1.6594783,-1.6991577,11.830414,1.0
2053728000,1.7600816,1.8021657,11.830383,1.0
2053731999,4.4252973,4.5311265,11.830353,1.0
2053740000,1.5888804,1.6268871,11.830322,1.0
2053744000,-1.958261,-2.0051024,11.830292,1.0
2053751999,2.560554,2.6217904,11.830231,1.0
2053756000,-1.954068,-2.0008104,11.8302,1.0
2053760000,1.7828085,1.8254639,11.83017,1.0
2053764000,-2.8980882,-2.9674041,11.830139,1.0
2053768000,-1.5717908,-1.6093956,11.830139,1.0
2053771999,1.1396166,1.1668704,11.830109,1.0
2053776000,-3.3788438,-3.4596539,11.830078,1.0
2053780000,-3.4954581,-3.5790727,11.830048,1.0
2053788000,-0.5450913,-0.55813134,11.829987,1.0
2053791999,2.333522,2.3893554,11.829956,1.0
2053796000,-2.8188343,-2.8862681,11.829926,1.0
2053800000,-1.6402109,-1.6794468,11.829895,1.0
2053804000,-1.4806963,-1.516114,11.8298645,1.0
2053808000,-1.9700963,-2.0172153,11.8298645,1.0
2053816000,4.9209003,5.038624,11.829803,1.0
2053820000,3.2284954,3.305727,11.829773,1.0
2053827999,-3.2303352,-3.3076158,11.829712,1.0
2053831999,-3.775248,-3.8655598,11.829681,1.0
2053836000,-2.8236513,-2.891212,11.829651,1.0
2053840000,1.6832359,1.723493,11.82962,1.0
2053847999,-1.2769483,-1.3074943,11.829559,1.0
2053856000,2.8112447,2.8784962,11.829498,1.0
2053860000,2.9066339,2.976169,11.829468,1.0
2053864000,2.0798922,2.1296418,11.829437,1.0
2053867999,2.1240535,2.1748624,11.829407,1.0
2053872000,-0.6578785,-0.6736187,11.829376,1.0
2053880000,-2.0214586,-2.0698302,11.829315,1.0
2053884000,-3.1913476,-3.267714,11.829254,1.0
