timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2051084000,0,473977505,85456079,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.03,4.593571,0,nan,nan,3,0,10
2051284000,0,473977505,85456078,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.02,4.8572826,0,nan,nan,3,0,10
2051488000,0,473977505,85456079,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.03,2.3044648,0,nan,nan,3,0,10
2051688000,0,473977505,85456079,488104,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.0,3.0165381,0,nan,nan,3,0,10
2051892000,0,473977505,85456079,488105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,3.7553144,0,nan,nan,3,0,10
2052092000,0,473977505,85456079,488095,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,1.9871732,0,nan,nan,3,0,10
2052296000,0,473977505,85456079,488100,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.3405037,0,nan,nan,3,0,10
2052496000,0,473977505,85456079,488105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.03,4.5476704,0,nan,nan,3,0,10
2052700000,0,473977505,85456079,488104,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,-0.02,2.4306486,0,nan,nan,3,0,10
2052900000,0,473977505,85456079,488105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,3.3141081,0,nan,nan,3,0,10
2053104000,0,473977505,85456078,488103,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.1955175,0,nan,nan,3,0,10
2053304000,0,473977505,85456079,488109,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.03,-0.24,1.1195958,0,nan,nan,3,0,10
2053508000,0,473977505,85456080,488186,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.02,0.049999997,-0.42,1.1756191,0,nan,nan,3,0,10
2053708000,0,473977506,85456082,488314,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.06,0.049999997,-0.75,0.7106771,0,nan,nan,3,0,10
2053912000,0,473977506,85456083,488489,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.02,0.06,-1.0,1.1935955,0,nan,nan,3,0,10
2054112000,0,473977506,85456085,488725,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.04,0.06,-1.31,0.9537943,0,nan,nan,3,0,10
2054316000,0,473977508,85456086,489016,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.0,0.04,-1.52,1.5051277,0,nan,nan,3,0,10
2054516000,0,473977508,85456087,489344,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.02,-1.79,0.6225406,0,nan,nan,3,0,10
2054720000,0,473977508,85456088,489751,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.04,0.0,-2.06,0.12600906,0,nan,nan,3,0,10
2054920000,0,473977508,85456088,490200,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.02,-2.37,0.8108561,0,nan,nan,3,0,10
2055124000,0,473977509,85456090,490695,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.01,-2.49,0.6876394,0,nan,nan,3,0,10
2055324000,0,473977509,85456089,491165,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.03,0.02,-2.11,0.7075356,0,nan,nan,3,0,10
2055528000,0,473977510,85456090,491574,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.0,-1.9,5.531309,0,nan,nan,3,0,10
2055728000,0,473977510,85456089,491942,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-1.67,6.166241,0,nan,nan,3,0,10
