timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
2051811999,487.48776,11.832703,95605.06,1.1359463
2051820000,487.469,11.832703,95605.25,1.1359485
2051824000,487.6333,11.832703,95603.39,1.1359265
2051827999,487.49716,11.832703,95604.95,1.135945
2051831999,487.50656,11.832703,95604.85,1.1359438
2051840000,487.67087,11.832703,95602.97,1.1359215
2051847999,487.5535,11.832703,95604.305,1.1359373
2051852000,487.66617,11.832703,95603.05,1.1359223
2051860000,487.68027,11.832703,95602.84,1.1359199
2051864000,487.57227,11.832703,95604.08,1.1359346
2051872000,487.7507,11.832703,95602.05,1.1359105
2051880000,487.7413,11.832703,95602.13,1.1359115
2051884000,487.48776,11.832703,95605.086,1.1359466
2051887999,487.60983,11.832703,95603.64,1.1359293
2051892000,487.51123,11.832703,95604.76,1.1359427
2051896000,487.70374,11.832703,95602.58,1.1359168
2051900000,487.6521,11.832703,95603.164,1.1359237
2051904000,487.5535,11.832703,95604.3,1.1359372
2051907999,487.59576,11.832703,95603.8,1.1359313
2051912000,487.62393,11.832703,95603.52,1.135928
2051920000,487.66147,11.832703,95603.086,1.1359228
2051924000,487.68497,11.832703,95602.805,1.1359195
2051932000,487.57227,11.832703,95604.12,1.1359351
2051936000,487.70844,11.832703,95602.54,1.1359164
2051943999,487.61453,11.832703,95603.586,1.1359288
2051948000,487.6333,11.832703,95603.375,1.1359262
2051952000,487.6521,11.832703,95603.164,1.1359237
2051956000,487.746,11.832703,95602.11,1.1359112
2051960000,487.6427,11.832703,95603.28,1.1359252
2051968000,487.62863,11.832703,95603.484,1.1359276
2051972000,487.7319,11.832703,95602.26,1.135913
2051976000,487.7272,11.832703,95602.33,1.1359138
2051980000,487.67557,11.832703,95602.88,1.1359204
2051983999,487.70374,11.832703,95602.59,1.135917
2051988000,487.79764,11.832703,95601.54,1.1359044
2051992000,487.4502,11.832703,95605.484,1.1359513
2051996000,487.52063,11.832703,95604.7,1.135942
2052003999,487.6568,11.832703,95603.1,1.135923
2052008000,487.60983,11.832703,95603.67,1.1359298
2052012000,487.67087,11.832703,95602.96,1.1359214
2052016000,487.68027,11.832703,95602.83,1.1359197
2052020000,487.59576,11.832703,95603.805,1.1359314
2052028000,487.6521,11.832703,95603.195,1.1359241
2052032000,487.5676,11.832703,95604.13,1.1359353
2052036000,487.42673,11.832703,95605.734,1.1359543
2052039999,487.59106,11.832703,95603.89,1.1359323
2052043999,487.69434,11.832703,95602.71,1.1359184
2052048000,487.76007,11.832703,95601.91,1.1359088
2052052000,487.7366,11.832703,95602.21,1.1359124
2052059999,487.50186,11.832703,95604.88,1.1359441
2052064000,487.70374,11.832703,95602.58,1.1359168
2052072000,487.4643,11.832703,95605.305,1.1359491
2052076000,487.6427,11.832703,95603.29,1.1359252
2052084000,487.67557,11.832703,95602.91,1.1359206
2052088000,487.5488,11.832703,95604.37,1.135938
2052096000,487.53473,11.832703,95604.52,1.1359398
2052099999,487.5394,11.832703,95604.48,1.1359394
2052108000,487.5629,11.832703,95604.21,1.1359361
2052112000,487.48306,11.832703,95605.09,1.1359466
2052119999,487.69434,11.832703,95602.664,1.1359178
2052124000,487.6568,11.832703,95603.14,1.1359235
2052128000,487.5629,11.832703,95604.21,1.1359361
2052132000,487.5676,11.832703,95604.17,1.1359357
2052139999,487.84457,11.832703,95600.98,1.1358978
2052144000,487.76007,11.832703,95601.914,1.1359088
2052152000,487.69904,11.832703,95602.66,1.1359177
2052155999,487.60043,11.832703,95603.77,1.135931
2052160000,487.6474,11.832703,95603.234,1.1359246
2052164000,487.7319,11.832703,95602.25,1.1359129
2052168000,487.5535,11.832703,95604.31,1.1359373
2052172000,487.62393,11.832703,95603.49,1.1359277
2052180000,487.60983,11.832703,95603.695,1.1359301
2052188000,487.7413,11.832703,95602.164,1.1359118
2052192000,487.5676,11.832703,95604.16,1.1359355
2052195999,487.71313,11.832703,95602.46,1.1359154
2052200000,487.60513,11.832703,95603.74,1.1359307
2052204000,487.43613,11.832703,95605.68,1.1359537
2052208000,487.7225,11.832703,95602.38,1.1359144
2052212000,487.60983,11.832703,95603.695,1.1359301
2052215999,487.58167,11.832703,95603.98,1.1359334
2052220000,487.638,11.832703,95603.36,1.135926
2052228000,487.69434,11.832703,95602.72,1.1359185
2052231999,487.69434,11.832703,95602.72,1.1359185
2052240000,487.4596,11.832703,95605.4,1.1359503
2052244000,487.59576,11.832703,95603.8,1.1359313
2052248000,487.6521,11.832703,95603.195,1.1359241
2052256000,487.5629,11.832703,95604.22,1.1359363
2052260000,487.52063,11.832703,95604.67,1.1359416
2052268000,487.68497,11.832703,95602.805,1.1359195
2052271999,487.5676,11.832703,95604.16,1.1359355
2052276000,487.7413,11.832703,95602.16,1.1359118
2052284000,487.5488,11.832703,95604.39,1.1359383
2052288000,487.48306,11.832703,95605.09,1.1359466
2052291999,487.49716,11.832703,95604.94,1.1359448
2052296000,487.53003,11.832703,95604.55,1.1359402
2052304000,487.69434,11.832703,95602.7,1.1359183
2052308000,487.66617,11.832703,95603.03,1.1359222
2052316000,487.69904,11.832703,95602.63,1.1359174
2052320000,487.5488,11.832703,95604.39,1.1359383
2052327999,487.60983,11.832703,95603.695,1.1359301
2052336000,487.68967,11.832703,95602.75,1.1359189
2052340000,487.70844,11.832703,95602.52,1.1359161
2052344000,487.68497,11.832703,95602.79,1.1359193
2052352000,487.5629,11.832703,95604.23,1.1359364
2052356000,487.7366,11.832703,95602.234,1.1359127
2052360000,487.79294,11.832703,95601.58,1.1359049
2052364000,487.61453,11.832703,95603.63,1.1359293
2052372000,487.61453,11.832703,95603.63,1.1359293
2052376000,487.61923,11.832703,95603.555,1.1359284
2052380000,487.49716,11.832703,95604.945,1.135945
2052384000,487.6521,11.832703,95603.195,1.1359241
2052392000,487.60983,11.832703,95603.64,1.1359293
2052400000,487.57697,11.832703,95604.0,1.1359336
2052407999,487.5629,11.832703,95604.2,1.1359361
2052412000,487.61453,11.832703,95603.61,1.135929
2052416000,487.69904,11.832703,95602.61,1.1359172
2052420000,487.59576,11.832703,95603.83,1.1359316
2052424000,487.59576,11.832703,95603.836,1.1359317
2052427999,487.71783,11.832703,95602.44,1.1359152
2052436000,487.50656,11.832703,95604.87,1.135944
2052440000,487.59576,11.832703,95603.82,1.1359315
2052443999,487.67087,11.832703,95602.97,1.1359215
2052452000,487.62393,11.832703,95603.49,1.1359277
2052456000,487.52063,11.832703,95604.664,1.1359415
2052460000,487.8164,11.832703,95601.33,1.1359019
2052463999,487.49246,11.832703,95604.984,1.1359453
2052468000,487.71313,11.832703,95602.484,1.1359156
2052472000,487.60513,11.832703,95603.74,1.1359307
2052476000,487.89624,11.832703,95600.37,1.1358905
2052480000,487.51123,11.832703,95604.77,1.1359428
2052483999,487.6333,11.832703,95603.38,1.1359264
2052488000,487.50186,11.832703,95604.9,1.1359444
2052492000,487.6427,11.832703,95603.27,1.135925
2052500000,487.4643,11.832703,95605.34,1.1359496
2052503999,487.7225,11.832703,95602.38,1.1359144
2052508000,487.53003,11.832703,95604.59,1.1359407
2052516000,487.70844,11.832703,95602.52,1.1359161
2052523999,487.7366,11.832703,95602.2,1.1359123
2052528000,487.5535,11.832703,95604.27,1.135937
2052532000,487.6474,11.832703,95603.24,1.1359247
2052536000,487.57227,11.832703,95604.06,1.1359345
2052543999,487.57697,11.832703,95604.05,1.1359342
2052548000,487.59106,11.832703,95603.88,1.1359323
2052552000,487.67557,11.832703,95602.875,1.1359203
2052556000,487.5535,11.832703,95604.305,1.1359373
2052559999,487.66147,11.832703,95603.08,1.1359227
2052568000,487.5629,11.832703,95604.19,1.1359359
2052572000,487.52533,11.832703,95604.61,1.1359409
2052576000,487.71783,11.832703,95602.4,1.1359147
2052579999,487.5441,11.832703,95604.445,1.135939
2052584000,487.49716,11.832703,95604.945,1.135945
2052592000,487.7507,11.832703,95602.08,1.1359109
2052596000,487.61453,11.832703,95603.61,1.135929
2052604000,487.43613,11.832703,95605.68,1.1359537
2052612000,487.66617,11.832703,95603.04,1.1359223
2052619999,487.52063,11.832703,95604.67,1.1359416
2052624000,487.66147,11.832703,95603.07,1.1359227
2052628000,487.61453,11.832703,95603.63,1.1359293
2052635999,487.6333,11.832703,95603.375,1.1359262
2052644000,487.60983,11.832703,95603.695,1.1359301
2052652000,487.59576,11.832703,95603.83,1.1359316
2052655999,487.59106,11.832703,95603.89,1.1359323
2052660000,487.71313,11.832703,95602.46,1.1359154
2052668000,487.7225,11.832703,95602.38,1.1359144
2052672000,487.48776,11.832703,95605.06,1.1359463
2052675999,487.746,11.832703,95602.1,1.1359111
2052680000,487.49246,11.832703,95605.01,1.1359457
2052688000,487.7507,11.832703,95602.07,1.1359107
2052692000,487.6474,11.832703,95603.21,1.1359243
2052695999,487.5488,11.832703,95604.39,1.1359383
2052700000,487.60983,11.832703,95603.664,1.1359297
2052708000,487.77887,11.832703,95601.76,1.135907
2052712000,487.77887,11.832703,95601.76,1.135907
2052720000,487.52063,11.832703,95604.7,1.135942
2052724000,487.60513,11.832703,95603.72,1.1359303
2052731999,487.69434,11.832703,95602.69,1.135918
2052735999,487.62863,11.832703,95603.445,1.1359271
2052740000,487.60513,11.832703,95603.74,1.1359307
2052744000,487.7225,11.832703,95602.36,1.1359142
2052751999,487.7319,11.832703,95602.26,1.135913
2052756000,487.7413,11.832703,95602.18,1.1359121
2052764000,487.77417,11.832703,95601.77,1.1359072
2052771999,487.57697,11.832703,95604.016,1.1359339
2052780000,487.67087,11.832703,95602.94,1.135921
2052784000,487.71783,11.832703,95602.43,1.135915
2052788000,487.6333,11.832703,95603.42,1.1359268
2052791999,487.7272,11.832703,95602.305,1.1359135
2052796000,487.60983,11.832703,95603.66,1.1359296
2052800000,487.6568,11.832703,95603.14,1.1359235
2052804000,487.68027,11.832703,95602.83,1.1359197
2052808000,487.70374,11.832703,95602.57,1.1359167
2052816000,487.70374,11.832703,95602.57,1.1359167
2052820000,487.59106,11.832703,95603.85,1.1359318
2052824000,487.42203,11.832703,95605.84,1.1359556
2052827999,487.59576,11.832703,95603.836,1.1359317
2052831999,487.60043,11.832703,95603.766,1.1359309
2052840000,487.53003,11.832703,95604.56,1.1359403
2052844000,487.6521,11.832703,95603.164,1.1359237
2052847999,487.7413,11.832703,95602.16,1.1359118
2052852000,487.60513,11.832703,95603.73,1.1359304
2052856000,487.60513,11.832703,95603.73,1.1359304
2052860000,487.62393,11.832703,95603.516,1.1359279
2052864000,487.6568,11.832703,95603.14,1.1359235
2052867999,487.66147,11.832703,95603.09,1.1359229
2052876000,487.58636,11.832703,95603.94,1.1359329
2052880000,487.70844,11.832703,95602.54,1.1359164
2052887999,487.68967,11.832703,95602.77,1.1359191
2052892000,487.60983,11.832703,95603.68,1.1359298
2052900000,487.67557,11.832703,95602.91,1.1359206
2052904000,487.6521,11.832703,95603.19,1.135924
2052912000,487.60983,11.832703,95603.64,1.1359293
2052916000,487.52533,11.832703,95604.64,1.1359413
2052924000,487.59576,11.832703,95603.8,1.1359313
2052927999,487.60983,11.832703,95603.664,1.1359297
2052932000,487.61453,11.832703,95603.6,1.135929
2052936000,487.44553,11.832703,95605.54,1.135952
2052940000,487.71313,11.832703,95602.484,1.1359156
2052943999,487.59576,11.832703,95603.8,1.1359313
2052948000,487.5535,11.832703,95604.31,1.1359373
2052952000,487.60983,11.832703,95603.66,1.1359296
2052956000,487.61453,11.832703,95603.63,1.1359293
2052963999,487.71313,11.832703,95602.51,1.135916
2052968000,487.60513,11.832703,95603.73,1.1359304
2052972000,487.52063,11.832703,95604.7,1.135942
2052976000,487.68967,11.832703,95602.74,1.1359187
2052980000,487.5441,11.832703,95604.44,1.1359389
2052983999,487.60983,11.832703,95603.695,1.1359301
2052988000,487.66147,11.832703,95603.08,1.1359227
2052992000,487.66147,11.832703,95603.07,1.1359227
2052996000,487.57227,11.832703,95604.08,1.1359346
2053000000,487.6474,11.832703,95603.25,1.1359248
2053003999,487.67557,11.832703,95602.93,1.135921
2053008000,487.68027,11.832703,95602.84,1.1359199
2053012000,487.62393,11.832703,95603.516,1.1359279
2053020000,487.47836,11.832703,95605.15,1.1359473
2053023999,487.7413,11.832703,95602.15,1.1359117
2053028000,487.59576,11.832703,95603.836,1.1359317
2053032000,487.48776,11.832703,95605.04,1.135946
2053036000,487.7413,11.832703,95602.16,1.1359118
2053039999,487.50656,11.832703,95604.83,1.1359435
2053048000,487.53473,11.832703,95604.51,1.1359397
2053056000,487.60513,11.832703,95603.75,1.1359307
2053059999,487.60513,11.832703,95603.74,1.1359307
2053064000,487.7366,11.832703,95602.22,1.1359125
2053068000,487.38916,11.832703,95606.2,1.1359599
2053072000,487.6333,11.832703,95603.375,1.1359262
2053076000,487.52533,11.832703,95604.62,1.135941
2053079999,487.71313,11.832672,95602.47,1.1359155
2053088000,487.4596,11.832672,95605.414,1.1359504
2053096000,487.7272,11.832672,95602.32,1.1359137
2053099999,487.80234,11.832672,95601.46,1.1359035
2053108000,487.57697,11.832672,95604.016,1.1359339
2053116000,487.76007,11.832642,95601.94,1.1359092
2053119999,487.71783,11.832642,95602.4,1.1359147
2053128000,487.79294,11.832642,95601.56,1.1359047
2053132000,487.53473,11.832642,95604.49,1.1359395
2053135999,487.53473,11.832642,95604.53,1.13594
2053139999,487.85867,11.832611,95600.8,1.1358956
2053144000,487.85867,11.832611,95600.8,1.1358956
2053152000,487.57227,11.832611,95604.12,1.1359351
2053155999,487.8305,11.832611,95601.14,1.1358997
2053160000,487.7366,11.832611,95602.22,1.1359125
2053164000,487.61453,11.832581,95603.63,1.1359293
2053168000,487.71783,11.832581,95602.44,1.1359152
2053172000,487.66617,11.832581,95603.03,1.1359222
2053175999,487.62393,11.832581,95603.53,1.1359282
2053180000,487.5582,11.832581,95604.25,1.1359366
2053188000,487.6568,11.83255,95603.11,1.1359231
2053192000,487.68967,11.83255,95602.77,1.1359191
2053195999,487.6474,11.83252,95603.266,1.1359249
2053200000,487.6474,11.83252,95603.266,1.1359249
2053204000,487.81174,11.83252,95601.35,1.1359022
2053212000,487.6474,11.83252,95603.25,1.1359248
2053220000,487.62863,11.832489,95603.484,1.1359276
2053228000,487.57227,11.832489,95604.1,1.1359348
2053231999,487.7366,11.8324585,95602.22,1.1359125
2053240000,487.52063,11.8324585,95604.664,1.1359415
2053244000,487.69904,11.832428,95602.6,1.1359171
2053248000,487.77887,11.832428,95601.71,1.1359065
2053251999,487.638,11.832428,95603.336,1.1359258
2053256000,487.8352,11.832428,95601.08,1.135899
2053264000,487.76007,11.832397,95601.92,1.135909
2053268000,487.49246,11.832397,95604.99,1.1359454
2053271999,487.78354,11.832367,95601.66,1.1359059
2053276000,487.8352,11.832367,95601.086,1.1358991
2053280000,487.68027,11.832367,95602.85,1.13592
2053288000,487.84927,11.832336,95600.91,1.1358969
2053291999,487.7225,11.832336,95602.38,1.1359144
2053300000,487.80704,11.832306,95601.42,1.135903
2053308000,487.66617,11.832275,95603.055,1.1359224
2053311999,487.70374,11.832275,95602.58,1.1359168
2053320000,487.60983,11.832245,95603.64,1.1359293
2053324000,487.60983,11.832245,95603.64,1.1359293
2053327999,487.6333,11.832245,95603.39,1.1359265
2053336000,487.61453,11.832214,95603.61,1.135929
2053340000,487.8164,11.832184,95601.28,1.1359013
2053344000,487.68967,11.832184,95602.77,1.1359191
2053347999,487.66617,11.832184,95603.04,1.1359223
2053352000,487.9103,11.832153,95600.195,1.1358885
2053356000,487.80234,11.832153,95601.46,1.1359035
2053364000,487.67087,11.832123,95602.97,1.1359215
2053372000,487.75537,11.832092,95602.01,1.13591
2053380000,487.69904,11.832062,95602.65,1.1359177
2053384000,487.85867,11.832062,95600.82,1.1358958
2053387999,487.68497,11.832031,95602.805,1.1359195
2053392000,487.68497,11.832031,95602.805,1.1359195
2053400000,487.68027,11.832001,95602.82,1.1359197
2053404000,487.6474,11.832001,95603.22,1.1359243
2053412000,487.7225,11.83194,95602.375,1.1359143
2053416000,487.7225,11.83194,95602.375,1.1359143
2053420000,487.61923,11.83194,95603.555,1.1359284
2053424000,487.71313,11.831909,95602.47,1.1359155
2053427999,487.6474,11.831909,95603.234,1.1359246
2053432000,487.76007,11.831879,95601.92,1.135909
2053436000,487.6427,11.831848,95603.29,1.1359252
2053440000,487.6427,11.831848,95603.29,1.1359252
2053448000,487.7225,11.831818,95602.34,1.135914
2053452000,487.9197,11.831818,95600.125,1.1358876
2053456000,487.77887,11.831787,95601.74,1.1359068
2053460000,487.69904,11.831787,95602.61,1.1359172
2053468000,487.7366,11.831726,95602.234,1.1359127
2053472000,487.7366,11.831726,95602.234,1.1359127
2053480000,487.79294,11.831696,95601.57,1.1359048
2053483999,487.69434,11.831665,95602.7,1.1359183
2053488000,487.88214,11.831665,95600.55,1.1358926
2053492000,487.8211,11.8316345,95601.266,1.1359012
2053500000,487.69904,11.831604,95602.64,1.1359175
2053503999,487.80234,11.8315735,95601.44,1.1359032
2053508000,487.8211,11.8315735,95601.21,1.1359005
2053516000,487.81174,11.831543,95601.35,1.1359022
2053520000,487.88214,11.831512,95600.53,1.1358925
2053523999,487.61923,11.831512,95603.57,1.1359285
2053532000,487.8399,11.831451,95601.06,1.1358988
2053536000,487.76477,11.831451,95601.88,1.1359085
2053539999,487.9244,11.831421,95600.07,1.135887
2053548000,487.85397,11.83139,95600.87,1.1358964
2053552000,487.8164,11.83136,95601.33,1.1359019
2053556000,487.94788,11.83136,95599.81,1.1358839
2053559999,487.76007,11.831329,95601.93,1.1359091
2053564000,487.86337,11.831299,95600.734,1.1358949
2053572000,487.87744,11.831268,95600.57,1.1358929
2053576000,487.69904,11.831238,95602.66,1.1359177
2053584000,487.7413,11.831207,95602.16,1.1359118
2053588000,487.90094,11.831177,95600.35,1.1358904
2053596000,487.8211,11.831146,95601.23,1.1359007
2053599999,487.9197,11.831116,95600.15,1.1358879
2053608000,487.87744,11.831085,95600.62,1.1358935
2053612000,487.9056,11.831055,95600.266,1.1358893
2053616000,487.94788,11.831055,95599.766,1.1358833
2053619999,487.78354,11.831024,95601.67,1.135906
2053624000,487.89154,11.830994,95600.45,1.1358916
2053628000,487.9103,11.830963,95600.234,1.1358889
2053632000,487.88684,11.830933,95600.51,1.1358922
2053639999,487.93848,11.830902,95599.9,1.1358849
2053644000,487.9291,11.830902,95599.98,1.1358858
2053648000,487.9244,11.830872,95600.07,1.135887
2053652000,487.9244,11.830841,95600.07,1.135887
2053655999,487.99014,11.830811,95599.29,1.1358777
2053660000,487.84927,11.830811,95600.9,1.1358968
2053668000,487.9291,11.8307495,95600.016,1.1358863
2053672000,487.89624,11.830719,95600.375,1.1358906
2053675999,488.06525,11.830688,95598.445,1.1358677
2053680000,488.03238,11.830688,95598.8,1.1358719
2053684000,487.9291,11.830658,95600.01,1.1358862
2053688000,487.95728,11.830627,95599.67,1.1358823
2053692000,487.96664,11.830597,95599.555,1.1358808
2053695999,488.13098,11.830597,95597.67,1.1358585
2053704000,487.8352,11.830536,95601.086,1.1358991
2053708000,488.0887,11.830505,95598.19,1.1358646
2053712000,487.79764,11.830475,95601.53,1.1359043
2053715999,487.95258,11.830475,95599.734,1.135883
2053724000,487.88684,11.830414,95600.48,1.1358918
2053728000,487.87744,11.830383,95600.57,1.1358929
2053731999,487.95258,11.830353,95599.76,1.1358832
2053740000,488.04648,11.830322,95598.64,1.13587
2053744000,488.03708,11.830292,95598.74,1.1358712
2053751999,487.96664,11.830231,95599.59,1.1358813
2053756000,488.05118,11.8302,95598.586,1.1358694
2053760000,488.14038,11.83017,95597.58,1.1358573
2053764000,488.0089,11.830139,95599.086,1.1358753
2053768000,488.12158,11.830139,95597.77,1.1358597
2053771999,487.96198,11.830109,95599.62,1.1358815
2053776000,487.99014,11.830078,95599.29,1.1358777
2053780000,488.06055,11.830048,95598.47,1.135868
2053788000,488.0934,11.829987,95598.12,1.1358638
2053791999,488.15915,11.829956,95597.36,1.1358547
2053796000,488.0934,11.829926,95598.11,1.1358637
2053800000,488.07465,11.829895,95598.34,1.1358665
2053804000,488.04648,11.8298645,95598.64,1.13587
2053808000,488.0089,11.8298645,95599.11,1.1358756
2053816000,488.1028,11.829803,95597.98,1.1358621
2053820000,488.0887,11.829773,95598.2,1.1358649
2053827999,488.1122,11.829712,95597.89,1.135861
2053831999,488.0934,11.829681,95598.12,1.1358638
2053836000,488.17325,11.829651,95597.234,1.1358533
2053840000,488.0042,11.82962,95599.15,1.135876
2053844000,488.20612,11.82959,95596.8,1.135848
2053847999,488.07935,11.829559,95598.28,1.1358657
2053856000,488.0981,11.829498,95598.03,1.1358627
2053860000,488.1122,11.829468,95597.91,1.1358613
2053864000,488.05588,11.829437,95598.56,1.135869
2053872000,488.15915,11.829376,95597.36,1.1358547
2053880000,488.21548,11.829315,95596.71,1.1358471
2053884000,488.22488,11.829254,95596.64,1.1358463
2053887999,488.22488,11.829254,95596.64,1.1358463
2053892000,488.14038,11.829224,95597.58,1.1358573
2053900000,488.23428,11.829163,95596.52,1.1358448
2053907999,488.05118,11.829102,95598.586,1.1358694
2053912000,488.05118,11.829071,95598.62,1.1358697
2053916000,488.28592,11.829041,95595.9,1.1358374
2053920000,488.14975,11.82901,95597.48,1.1358562
2053924000,488.1028,11.8289795,95597.98,1.1358621
2053927999,488.23898,11.828949,95596.46,1.1358441
2053932000,488.26715,11.828918,95596.13,1.1358402
2053936000,488.20142,11.828888,95596.875,1.135849
2053940000,488.17325,11.828857,95597.19,1.1358527
2053943999,488.3094,11.828827,95595.63,1.1358342
2053948000,488.15445,11.828796,95597.43,1.1358556
2053952000,488.1169,11.828735,95597.87,1.1358608
2053956000,488.26245,11.828705,95596.164,1.1358405
2053963999,488.3188,11.828644,95595.52,1.1358329
2053968000,488.14975,11.828613,95597.48,1.1358562
2053972000,488.4033,11.828583,95594.6,1.135822
