timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
2052220000,-0.03898428,-0.07953395,0.4243843,0.0,0.97677636,-0.010667432,-0.042959042,0.2096394,0.0,0.0,-0.12047207,1,0,0,0,0,0
2052316000,0.038752094,-0.04503816,0.42334354,0.0,0.97715807,0.023667455,-0.017940966,0.21042849,0.0,0.0,-0.12021206,1,0,0,0,0,0
2052407999,0.0358392,-0.03643282,0.42334354,0.0,0.9772933,0.021342156,-0.01404201,0.21034518,0.0,0.0,-0.1680712,1,0,0,0,0,0
2052520000,0.029940585,-0.025096253,0.42334354,0.0,0.9774551,0.017270403,-0.009121557,0.21023825,0.0,0.0,-0.24577288,1,0,0,0,0,0
2052616000,0.020762015,-0.022956647,0.42334354,0.0,0.97753894,0.012559813,-0.009040476,0.21018597,0.0,0.0,-0.31452563,1,0,0,0,0,0
2052712000,0.020228496,-0.018820398,0.42334354,0.0,0.9775678,0.011864805,-0.007074748,0.21016765,0.0,0.0,-0.3849932,1,0,0,0,0,0
2052827999,0.017324205,-0.017167713,0.42334354,0.0,0.9775927,0.010271691,-0.0065720845,0.21015173,0.0,0.0,-0.47324505,1,0,0,0,0,0
2052924000,0.014433886,-0.015591418,0.42334354,0.0,0.97761405,0.008693369,-0.0061052595,0.21013783,0.0,0.0,-0.5481058,1,0,0,0,0,0
2053016000,0.01153252,-0.013551215,0.42334354,0.0,0.9776342,0.007060886,-0.005412795,0.21012455,0.0,0.0,-0.6096217,1,0,0,0,0,0
2053128000,0.0073409644,-0.009701019,0.42334354,0.0,0.9776592,0.004607566,-0.003971063,0.21010818,0.0,0.0,-0.61027217,1,0,0,0,0,0
2053220000,0.0002459635,-0.0038438418,0.42334354,0.0,0.97767925,0.00052402174,-0.0018531865,0.21009453,0.0,0.0,-0.6052573,1,0,0,0,0,0
