timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
2050644000,inf,1,0,0,0,0
2051644000,inf,1,0,0,0,0
2052224000,inf,1,0,0,0,1
2052384000,inf,1,0,0,0,0
2052448000,inf,0,0,1,0,0
2052528000,inf,0,0,0,0,0
2053528000,inf,0,0,0,0,0
2054528000,inf,0,0,0,0,0
2055528000,inf,0,0,0,0,0
2056528000,inf,0,0,0,0,0
2057528000,inf,0,0,0,0,0
2058528000,inf,0,0,0,0,0
2059528000,inf,0,0,0,0,0
2060528000,inf,0,0,0,0,0
2061528000,inf,0,0,0,0,0
2062528000,inf,0,0,0,0,0
2063528000,inf,0,0,0,0,0
2064528000,inf,0,0,0,0,0
2065528000,inf,0,0,0,0,0
2066528000,inf,0,0,0,0,0
2067528000,inf,0,0,0,0,0
2068528000,inf,0,0,0,0,0
2069528000,inf,0,0,0,0,0
2070528000,inf,0,0,0,0,0
2071528000,inf,0,0,0,0,0
2072528000,inf,0,0,0,0,0
2073528000,inf,0,0,0,0,0
2074528000,inf,0,0,0,0,0
2075528000,inf,0,0,0,0,0
2076528000,inf,0,0,0,0,0
2077528000,inf,0,0,0,0,0
2078528000,inf,0,0,0,0,0
2079528000,inf,0,0,0,0,0
2080528000,inf,0,0,0,0,0
2081528000,inf,0,0,0,0,0
2082528000,inf,0,0,0,0,0
2083528000,inf,0,0,0,0,0
2084528000,inf,0,0,0,0,0
2085528000,inf,0,0,0,0,0
2086528000,inf,0,0,0,0,0
2087528000,inf,0,0,0,0,0
2088528000,inf,0,0,0,0,0
2089528000,inf,0,0,0,0,0
2090528000,inf,0,0,0,0,0
2091528000,inf,0,0,0,0,0
2092528000,inf,0,0,0,0,0
2093528000,inf,0,0,0,0,0
2094528000,inf,0,0,0,0,0
2095528000,inf,0,0,0,0,0
2096528000,inf,0,0,0,0,0
2097528000,inf,0,0,0,0,0
2098528000,inf,0,0,0,0,0
2099528000,inf,0,0,0,0,0
2100528000,inf,0,0,0,0,0
2101528000,inf,0,0,0,0,0
2102528000,inf,0,0,0,0,0
2103528000,inf,0,0,0,0,0
2104528000,inf,0,0,0,0,0
2105528000,inf,0,0,0,0,0
2106528000,inf,0,0,0,0,0
2107528000,inf,0,0,0,0,0
