timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
3782260000,0.023079125,-0.0048993835,-1.1969017,0.0,0.0,0.0
3782284000,0.022505088,-0.004539001,-1.1970737,0.0,0.0,0.0
3782300000,0.022779249,-0.0049364134,-1.1971095,0.0,0.0,0.0
3782320000,0.023149226,-0.005294989,-1.1973141,0.0,0.0,0.0
3782340000,0.02348316,-0.005387227,-1.1972742,0.0,0.0,0.0
3782364000,0.023493893,-0.0056374744,-1.1970612,0.0,0.0,0.0
3782380000,0.023432242,-0.0056441748,-1.1970431,0.0,0.0,0.0
3782400000,0.023378944,-0.005340584,-1.1970329,0.0,0.0,0.0
3782420000,0.02374026,-0.0052703475,-1.1971769,0.0,0.0,0.0
3782444000,0.023887824,-0.0051442,-1.1971283,0.0,0.0,0.0
3782464000,0.023750577,-0.004850379,-1.1972765,0.0,0.0,0.0
3782480000,0.024013298,-0.004885321,-1.1972857,0.0,0.0,0.0
3782504000,0.023764547,-0.00533348,-1.1974586,0.0,0.0,0.0
3782520000,0.023996154,-0.005246799,-1.1975024,0.0,0.0,0.0
3782536000,0.02400121,-0.0054427073,-1.1974939,0.0,0.0,0.0
3782564000,0.023856323,-0.0054516243,-1.1975605,0.0,0.0,0.0
3782580000,0.024088006,-0.005428454,-1.1975024,0.0,0.0,0.0
3782600000,0.024329763,-0.005247339,-1.1974052,0.0,0.0,0.0
3782620000,0.02411463,-0.0051824655,-1.1973865,0.0,0.0,0.0
3782644000,0.024116166,-0.0052919323,-1.1975697,0.0,0.0,0.0
3782660000,0.024049848,-0.005138751,-1.1974102,0.0,0.0,0.0
3782684000,0.023933109,-0.005339156,-1.1973699,0.0,0.0,0.0
3782704000,0.024229284,-0.005730318,-1.1973352,0.0,0.0,0.0
3782720000,0.024361953,-0.005969869,-1.1973934,0.0,0.0,0.0
3782744000,0.024335634,-0.0057581635,-1.1974956,0.0,0.0,0.0
3782760000,0.02440305,-0.0057683634,-1.1975873,0.0,0.0,0.0
3782784000,0.024312224,-0.005523714,-1.1977897,0.0,0.0,0.0
3782804000,0.024219826,-0.005170123,-1.1978196,0.0,0.0,0.0
3782824000,0.024088796,-0.004954256,-1.1976538,0.0,0.0,0.0
3782840000,0.023946378,-0.004575167,-1.1975917,0.0,0.0,0.0
3782864000,0.024257367,-0.0045756404,-1.1975183,0.0,0.0,0.0
3782880000,0.024145978,-0.0047604954,-1.1974459,0.0,0.0,0.0
3782900000,0.023913216,-0.004682217,-1.197488,0.0,0.0,0.0
3782924000,0.023451887,-0.004544185,-1.1975037,0.0,0.0,0.0
3782940000,0.023067199,-0.0044709397,-1.1975864,0.0,0.0,0.0
3782960000,0.022980068,-0.004187693,-1.197505,0.0,0.0,0.0
3782980000,0.022824842,-0.00413799,-1.1974723,0.0,0.0,0.0
3783000000,0.02294566,-0.004057584,-1.1974119,0.0,0.0,0.0
3783020000,0.023077743,-0.0044714087,-1.1973965,0.0,0.0,0.0
3783040000,0.023085961,-0.0046052225,-1.1973661,0.0,0.0,0.0
3783060000,0.022828933,-0.004801375,-1.1973819,0.0,0.0,0.0
3783080000,0.022600912,-0.005141222,-1.197372,0.0,0.0,0.0
3783104000,0.022285653,-0.0049086125,-1.197363,0.0,0.0,0.0
3783120000,0.02245225,-0.004771563,-1.1974223,0.0,0.0,0.0
3783144000,0.021763893,-0.004550538,-1.1975623,0.0,0.0,0.0
