timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
3782264000,3782264000,-0.001806556,-0.00240824,-0.0009819537
3782276000,3782276000,0.00439709,-0.004728885,0.0038467806
3782284000,3782284000,0.003491058,-0.0019452553,0.003009105
3782300000,3782300000,-0.001457221,0.0035724824,0.00059862935
3782312000,3782312000,-5.714991e-05,0.004859772,0.002347312
3782324000,3782324000,-0.006374457,0.0009961585,0.003160924
3782336000,3782336000,-0.0021853107,0.0011868584,-0.0011774218
3782348000,3782348000,-0.001178487,0.0017490534,-0.003551464
3782356000,3782356000,0.0027865786,0.000901883,-0.002720919
3782372000,3782372000,0.00054832536,0.0014930938,-2.438936e-05
3782384000,3782384000,-0.00030581927,-0.0015316703,0.0017555668
3782396000,3782396000,0.00123866,-0.0013886048,-0.0019040718
3782408000,3782408000,-0.0046026176,-0.0030443808,0.0028693392
3782416000,3782416000,-0.0034724253,7.6634344e-05,0.0058803693
3782432000,3782432000,-0.00032466947,-0.00045071356,-0.00034232263
3782444000,3782444000,-0.0011647004,-0.0023825327,-0.0011420635
3782452000,3782452000,0.0015129417,-0.0035157725,0.0023427927
3782468000,3782468000,-0.0014218797,-0.00030910317,0.0026914598
3782480000,3782480000,-0.0026925027,0.0020386097,0.00037911613
3782492000,3782492000,-0.0013040989,0.0055749305,0.005377205
3782504000,3782504000,0.0055454453,-0.0011615334,-0.0006715958
3782512000,3782512000,8.613552e-05,-0.0010546837,0.000919107
3782528000,3782528000,-0.0034362855,0.0012431238,0.0014007498
3782540000,3782540000,0.0025326493,0.0019246168,-0.0001408605
3782552000,3782552000,0.00056359253,0.0013542022,0.002533375
3782564000,3782564000,0.0023598345,-0.0002974877,-0.0010267433
3782576000,3782576000,0.00057690556,-0.0013785623,-0.001616234
3782584000,3782584000,-0.006290164,0.0003689332,-0.00042769033
3782600000,3782600000,-0.00080578483,-0.0012609535,-0.0015926894
3782612000,3782612000,0.00026972016,0.00027193548,0.002029507
3782624000,3782624000,0.003384155,-0.0013310551,0.00023565943
3782636000,3782636000,-0.001054741,0.00041749235,0.0026176926
3782648000,3782648000,0.001268789,-0.00050286483,0.000493702
3782660000,3782660000,0.0011884188,-1.1567958e-05,-0.0017665939
3782672000,3782672000,0.0032550178,0.00069101504,0.0018933209
3782684000,3782684000,-0.001331365,0.0023059228,-0.003229136
3782696000,3782696000,-0.0020177893,0.00473858,-0.00046458858
3782708000,3782708000,-0.00087332446,0.0008119717,0.0027866426
3782720000,3782720000,-0.0023507718,0.002019484,0.0005401117
3782732000,3782732000,0.0019833646,-0.0017822222,0.00043991423
3782744000,3782744000,-0.0016731467,-0.0003536567,0.0039846213
3782752000,3782752000,-0.00090354064,-0.00084287254,0.0038868391
3782768000,3782768000,-0.0009702232,0.0006578064,0.0023414737
3782780000,3782780000,0.0011231758,-0.0033917334,0.0039222348
3782792000,3782792000,0.0028145877,-0.0041588517,0.0010583744
3782804000,3782804000,-0.0019794994,-0.0014710487,-0.0006565278
3782816000,3782816000,0.0025154988,-0.0011805478,-0.002430512
3782828000,3782828000,0.0010992254,-0.0030264496,-0.00023004823
3782840000,3782840000,0.00038178105,-0.004265618,-0.00072349736
