timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
3783272000,-0.14279662,-0.15086618,-0.013943184,0.42857334,nan,-0.014980403,-0.01612231,0.001802825,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3783460000,-0.14251153,-0.15070319,-0.022452425,0.42762536,nan,0.00813362,0.007703483,-0.1394504,0.0,0.0,-1.5033468,0.0,0.0,-8.0,nan,nan,nan
3783664000,-0.14094655,-0.14922093,-0.093173735,0.42762536,nan,0.0073198453,0.006932743,-0.6109184,0.0,0.0,-3.1310604,0.0,0.0,-8.0,nan,nan,nan
3783868000,-0.13953839,-0.14788724,-0.28166863,0.42762536,nan,0.00660263,0.0062534288,-1.2036406,0.0,0.0,-2.177557,0.0,0.0,8.0,nan,nan,nan
3784076000,-0.1382481,-0.14666525,-0.5647539,0.42762536,nan,0.0059572235,0.0056421906,-1.4826826,0.0,0.0,-0.5263865,0.0,0.0,8.0,nan,nan,nan
3784260000,-0.13721627,-0.14568806,-0.83765554,0.42762536,nan,0.0054198503,0.005133271,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3784468000,-0.13615844,-0.1446862,-1.1468734,0.42762536,nan,0.004891269,0.004632674,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3784672000,-0.13521977,-0.14379716,-1.4513198,0.42762536,nan,0.0044038147,0.004170969,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3784860000,-0.1344337,-0.14305265,-1.7328192,0.42762536,nan,0.004011959,0.0037998557,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3785064000,-0.13366023,-0.1423199,-2.038819,0.42762536,nan,0.003609933,0.0034190044,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3785268000,-0.13296272,-0.14165922,-2.3448186,0.42762536,nan,0.003254801,0.0030826181,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3785476000,-0.13232225,-0.1410526,-2.6568182,0.42762536,nan,0.002934575,0.0027792978,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3785660000,-0.13180943,-0.14056689,-2.9328177,0.42762536,nan,0.002667509,0.0025263578,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3785868000,-0.13128456,-0.14006977,-3.2448173,0.42762536,nan,0.0024050996,0.0022778139,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3786072000,-0.13082093,-0.13963068,-3.5508168,0.42762536,nan,0.0021641105,0.0020495728,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3786260000,-0.13043411,-0.13926432,-3.8328164,0.42762536,nan,0.0019711256,0.0018668398,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3786464000,-0.13005415,-0.13890441,-4.1388173,0.42762536,nan,0.001773648,0.0016797483,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3786668000,-0.12971158,-0.13857985,-4.4448195,0.42762536,nan,0.0015992299,0.0015145093,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3786876000,-0.12939703,-0.13828184,-4.7568216,0.42762536,nan,0.001441963,0.0013655052,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3787060000,-0.12914512,-0.13804321,-5.0328236,0.42762536,nan,0.0013107732,0.0012412369,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
3787268000,-0.12888733,-0.13779902,-5.3391347,0.42762536,nan,0.0011818781,0.0011191517,-1.4296118,0.0,0.0,0.37817448,0.0,0.0,-8.0,nan,nan,nan
3787472000,-0.1286595,-0.13758332,-5.6218185,0.42762536,nan,0.0010634735,0.0010070279,-1.3424906,0.0,0.0,0.38576326,0.0,0.0,-8.0,nan,nan,nan
3787660000,-0.12846936,-0.13740328,-5.8670607,0.42762536,nan,0.0009686202,0.0009172261,-1.2671121,0.0,0.0,0.32932514,0.0,0.0,-8.0,nan,nan,nan
3787864000,-0.12828265,-0.13722648,-6.1176124,0.42762536,nan,0.00087156147,0.0008253306,-1.1899295,0.0,0.0,0.33787435,0.0,0.0,-8.0,nan,nan,nan
3788068000,-0.1281143,-0.13706706,-6.352931,0.42762536,nan,0.00078585,0.00074415654,-1.1179367,0.0,0.0,0.32307774,0.0,0.0,-8.0,nan,nan,nan
3788276000,-0.1279597,-0.13692066,-6.5781517,0.42762536,nan,0.00070855767,0.0006709546,-1.0486128,0.0,0.0,0.2606023,0.0,0.0,-8.0,nan,nan,nan
3788464000,-0.12783334,-0.136801,-6.769738,0.42762536,nan,0.00064276904,0.0006086603,-0.9898826,0.0,0.0,0.27991435,0.0,0.0,-8.0,nan,nan,nan
3788668000,-0.12770915,-0.13668348,-6.9654884,0.42762536,nan,0.0005795434,0.00054882467,-0.930035,0.0,0.0,0.26622707,0.0,0.0,-8.0,nan,nan,nan
3788876000,-0.12759513,-0.13657549,-7.1528606,0.42762536,nan,0.00052253157,0.00049483776,-0.8724633,0.0,0.0,0.20532781,0.0,0.0,-8.0,nan,nan,nan
3789064000,-0.1275019,-0.13648726,-7.3122764,0.42762536,nan,0.0004739985,0.00044889748,-0.82364255,0.0,0.0,0.22710548,0.0,0.0,-8.0,nan,nan,nan
3789272000,-0.12740864,-0.13639897,-7.4782863,0.42762536,nan,0.0004265085,0.00040393323,-0.7727525,0.0,0.0,0.20747477,0.0,0.0,-8.0,nan,nan,nan
