timestamp,saturation_status
3782264000,1533
3782268000,1533
3782276000,1533
3782284000,1533
3782292000,1533
3782296000,1533
3782300000,1533
3782304000,1533
3782308000,1533
3782312000,1533
3782316000,1533
3782320000,1533
3782324000,1533
3782332000,1533
3782336000,1533
3782340000,1533
3782344000,1533
3782348000,1533
3782352000,1533
3782356000,1533
3782364000,1533
3782368000,1533
3782372000,1533
3782376000,1533
3782380000,1533
3782384000,1533
3782388000,1533
3782392000,1533
3782396000,1533
3782400000,1533
3782404000,1533
3782408000,1533
3782412000,1533
3782416000,1533
3782420000,1533
3782428000,1533
3782436000,1533
3782444000,1533
3782448000,1533
3782452000,1533
3782456000,1533
3782464000,1533
3782472000,1533
3782476000,1533
3782480000,1533
3782484000,1533
3782488000,1533
3782496000,1533
3782500000,1533
3782504000,1533
3782508000,1533
3782512000,1533
3782516000,1533
3782520000,1533
3782528000,1533
3782532000,1533
3782536000,1533
3782540000,1533
3782544000,1533
3782548000,1533
3782556000,1533
3782564000,1533
3782568000,1533
3782576000,1533
3782580000,1533
3782584000,1533
3782592000,1533
3782596000,1533
3782600000,1533
3782604000,1533
3782612000,1533
3782616000,1533
3782620000,1533
3782624000,1533
3782628000,1533
3782632000,1533
3782636000,1533
3782640000,1533
3782644000,1533
3782652000,1533
3782656000,1533
3782660000,1533
3782664000,1533
3782668000,1533
3782676000,1533
3782684000,1533
3782688000,1533
3782696000,1533
3782700000,1533
3782704000,1533
3782708000,1533
3782712000,1533
3782716000,1533
3782724000,1533
3782728000,1533
3782736000,1533
3782740000,1533
3782744000,1533
3782748000,1533
3782752000,1533
3782760000,1533
3782764000,1533
3782768000,1533
3782772000,1533
3782780000,1533
3782784000,1533
3782792000,1533
3782796000,1533
3782800000,1533
3782804000,1533
3782808000,1533
3782816000,1533
3782820000,1533
3782828000,1533
3782836000,1533
3782840000,1533
3782844000,1533
3782852000,1533
3782856000,1533
3782864000,1533
3782868000,1533
3782872000,1533
3782876000,1533
3782880000,1533
3782888000,1533
3782892000,1533
3782896000,1533
3782900000,1533
3782908000,1533
3782916000,1533
3782920000,1533
3782924000,1533
3782928000,1533
3782932000,1533
3782936000,1533
3782940000,1533
3782944000,1533
3782948000,1533
3782952000,1533
3782960000,1533
3782964000,1533
3782968000,1533
3782972000,1533
3782976000,1533
3782980000,1533
3782984000,1533
3782988000,1533
3782992000,1533
3783000000,1533
3783004000,1533
3783008000,1533
3783012000,1533
3783016000,1533
3783020000,1533
3783024000,1533
3783028000,1533
3783036000,1533
3783040000,1533
3783044000,1533
3783048000,1533
3783052000,1533
3783056000,1533
3783060000,1533
3783068000,1533
3783076000,1533
3783084000,1533
3783088000,1533
3783096000,1533
3783100000,1533
3783104000,1533
3783112000,1533
3783120000,1533
3783128000,1533
3783132000,1533
3783140000,1533
3783144000,1533
3783148000,1533
3783152000,1533
3783156000,1533
3783164000,1533
3783168000,1533
3783172000,1533
3783176000,1533
3783180000,1533
3783184000,1533
3783188000,1533
3783192000,1533
3783196000,1533
3783200000,1533
3783208000,1533
3783212000,1533
3783220000,1533
3783224000,1533
3783232000,1533
3783236000,1533
3783240000,1533
3783248000,1533
3783252000,1533
3783256000,1533
3783264000,1533
3783268000,1533
3783272000,1533
3783276000,1533
3783280000,1533
3783284000,1
3783288000,1
3783296000,1
3783300000,1
3783304000,1
3783308000,1
3783312000,1
3783320000,1
3783324000,1
3783328000,1
3783332000,1
3783336000,1
3783344000,1
3783348000,1
3783352000,1
3783360000,1
3783364000,1
3783368000,1
3783372000,1
3783376000,1
3783380000,1
3783384000,1
3783388000,1
3783392000,1
3783396000,1
3783400000,1
3783408000,1
3783416000,1
3783420000,1
3783428000,1
3783432000,1
3783436000,1
3783444000,1
3783448000,1
3783452000,1
3783456000,1
3783464000,1
3783468000,1
3783472000,1
3783480000,1
3783488000,1
3783496000,1
3783500000,1
3783508000,1
3783512000,1
3783516000,1
3783524000,1
3783528000,1
3783532000,1
3783536000,1
3783540000,1
3783548000,1
3783552000,1
3783560000,1
3783564000,1
3783568000,1
3783572000,1
3783576000,1
3783584000,1
3783592000,1
3783596000,1
3783600000,1
3783608000,1
3783612000,1
3783620000,1
3783624000,1
3783628000,1
3783632000,1
3783636000,1
3783640000,1
3783644000,1
3783648000,1
3783656000,1
3783660000,1
3783668000,1
3783676000,1
3783680000,1
3783688000,1
3783692000,1
3783696000,1
3783700000,1
3783704000,1
3783708000,1
3783712000,1
3783720000,1
3783724000,1
3783732000,1
3783740000,1
3783744000,1
3783748000,1
3783752000,1
3783756000,1
3783760000,1
3783764000,1
3783772000,1
3783776000,1
3783784000,1
3783788000,1
3783792000,1
3783796000,1
3783804000,1
3783812000,1
3783816000,1
3783820000,1
3783828000,1
3783832000,1
3783836000,1
3783840000,1
3783848000,1
3783852000,1
3783856000,1
3783864000,1
3783872000,1
3783876000,1
3783880000,1
3783888000,1
3783896000,1
3783900000,1
3783908000,1
3783912000,1
3783916000,1
3783920000,1
3783928000,1
3783932000,1
3783940000,1
3783944000,1
3783948000,1
3783952000,1
3783956000,1
3783964000,1
3783968000,1
3783972000,1
3783980000,1
3783988000,1
3783996000,1
3784000000,1
3784004000,1
3784008000,1
3784016000,1
3784020000,1
3784028000,1
3784032000,1
3784036000,1
3784040000,1
3784044000,1
3784048000,1
3784052000,1
3784056000,1
3784060000,1
3784064000,1
3784068000,1
3784076000,1
3784080000,1
3784084000,1
3784092000,1
3784096000,1
3784100000,1
3784104000,1
3784112000,1
3784116000,1
3784120000,1
3784128000,1
3784136000,1
3784140000,1
3784144000,1
3784148000,1
3784152000,1
3784156000,1
3784160000,1
3784164000,1
3784168000,1
3784176000,1
3784180000,1
3784184000,1
3784188000,1
3784192000,1
3784196000,1
3784200000,1
3784208000,1
3784212000,1
3784216000,1
3784220000,1
3784224000,1
3784228000,1
3784232000,1
3784236000,1
3784240000,1
3784248000,1
3784256000,1
3784260000,1
3784268000,1
3784272000,1
3784276000,1
3784280000,1
3784288000,1
3784292000,1
3784296000,1
3784300000,1
3784308000,1
3784316000,1
3784320000,1
3784324000,1
3784328000,1
3784332000,1
3784336000,1
3784340000,1
3784344000,1
3784348000,1
3784352000,1
3784356000,1
3784360000,1
3784368000,1
3784372000,1
3784376000,1
3784380000,1
3784388000,1
3784392000,1
3784396000,1
3784400000,1
3784404000,1
3784408000,1
3784412000,1
3784420000,1
3784424000,1
3784428000,1
3784432000,1
3784436000,1
3784440000,1
3784448000,1
3784456000,1
3784460000,1
3784464000,1
3784468000,1
3784472000,1
3784476000,1
3784480000,1
3784484000,1
3784488000,1
3784492000,1
3784496000,1
3784500000,1
3784504000,1
3784508000,1
3784512000,1
3784516000,1
3784524000,1
3784528000,1
3784532000,1
3784540000,1
3784544000,1
3784548000,1
3784552000,1
3784556000,1
3784564000,1
3784568000,1
3784572000,1
3784580000,1
3784584000,1
3784592000,1
3784596000,1
3784600000,1
3784604000,1
3784608000,1
3784616000,1
3784620000,1
3784624000,1
3784628000,1
3784632000,1
3784636000,1
3784640000,1
3784644000,1
3784648000,1
3784656000,1
3784660000,1
3784664000,1
3784668000,1
3784672000,1
3784676000,1
3784680000,1
3784684000,1
3784688000,1
3784692000,1
3784696000,1
3784704000,1
3784708000,1
3784712000,1
3784716000,1
3784724000,1
3784728000,1
3784736000,1
3784744000,1
3784748000,1
3784752000,1
3784760000,1
3784764000,1
3784768000,1
3784776000,1
3784780000,1
3784788000,1
3784796000,1
3784800000,1
3784804000,1
3784812000,1
3784816000,1
3784820000,1
3784824000,1
3784828000,1
3784832000,1
