timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
3782256000,12.150001,12.149966,-1.0,-1.0,0.0,0.0,0.999979,1.0000029,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3782760000,12.136141,12.147372,-1.0,-1.0,0.0,0.0,0.99840736,1.0002164,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3783264000,12.12228,12.140901,-1.0,-1.0,0.0,0.0,0.9944849,1.0007495,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3783756000,12.10875,12.132121,-1.0,-1.0,0.0,0.0,0.9891634,1.0014738,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3784260000,12.094891,12.121469,-1.0,-1.0,0.0,0.0,0.982708,1.0023538,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3784764000,12.08103,12.10971,-1.0,-1.0,0.0,0.0,0.97558165,1.0033271,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3785256000,12.0675,12.097532,-1.0,-1.0,0.0,0.0,0.96820116,1.0043371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3785760000,12.053641,12.084583,-1.0,-1.0,0.0,0.0,0.9603529,1.0054133,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3786264000,12.039782,12.071321,-1.0,-1.0,0.0,0.0,0.95231533,1.0065179,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3786756000,12.02625,12.058176,-1.0,-1.0,0.0,0.0,0.9443488,1.0076151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3787260000,12.012391,12.044578,-1.0,-1.0,0.0,0.0,0.93610716,1.0087527,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3787764000,11.998531,12.0308895,-1.0,-1.0,0.0,0.0,0.92781115,1.0099005,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3788256000,11.985001,12.017468,-1.0,-1.0,0.0,0.0,0.91967726,1.0110283,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3788760000,11.971141,12.003683,-1.0,-1.0,0.0,0.0,0.9113231,1.0121894,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3789264000,11.957281,11.989871,-1.0,-1.0,0.0,0.0,0.9029517,1.0133555,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3789756000,11.94375,11.976371,-1.0,-1.0,0.0,0.0,0.89476967,1.0144976,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3790260000,11.929891,11.962531,-1.0,-1.0,0.0,0.0,0.8863821,1.0156714,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3790764000,11.916031,11.948686,-1.0,-1.0,0.0,0.0,0.8779907,1.0168483,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3791256000,11.9025,11.935164,-1.0,-1.0,0.0,0.0,0.8697963,1.0180002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3791760000,11.88864,11.921309,-1.0,-1.0,0.0,0.0,0.86139965,1.0191834,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3792264000,11.874781,11.907454,-1.0,-1.0,0.0,0.0,0.8530021,1.0203693,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3792756000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3793260000,11.84739,11.880068,-1.0,-1.0,0.0,0.0,0.8364043,1.0227215,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3793764000,11.83353,11.866209,-1.0,-1.0,0.0,0.0,0.8280053,1.0239159,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3794256000,11.82,11.85268,-1.0,-1.0,0.0,0.0,0.8198056,1.0250847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3794760000,11.806141,11.8388195,-1.0,-1.0,0.0,0.0,0.8114052,1.0262848,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3795252000,11.79261,11.82529,-1.0,-1.0,0.0,0.0,0.8032055,1.027459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3795756000,11.77875,11.81143,-1.0,-1.0,0.0,0.0,0.7948055,1.0286647,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3796260000,11.764891,11.797569,-1.0,-1.0,0.0,0.0,0.7864051,1.0298733,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3796764000,11.75103,11.78371,-1.0,-1.0,0.0,0.0,0.7780056,1.0310845,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3797256000,11.7375,11.77018,-1.0,-1.0,0.0,0.0,0.76980543,1.0322697,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3797760000,11.72364,11.756319,-1.0,-1.0,0.0,0.0,0.761405,1.0334868,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
3798264000,11.709781,11.74246,-1.0,-1.0,0.0,0.0,0.7530055,1.0347066,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
