timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
2564252000,0.97842646,-0.00029809127,-0.0027550648,0.20657721,0.03594732,0.038732465,0.012788869,-0.09019527,0.028125236,0.023835301,-1.856283e-05,-3.493295e-05,1.8291983e-07,-0.0015617971,0.0014286406,-0.0007378268,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.6151644e-10,2.4559524e-05,0.00029906933,1.4467934e-06,5.6818967e-06,5.681288e-06,3.332425e-05,0.014833041,0.0148335565,0.010861198,0.08742595,0.08742591,0.055161554,1.0505933e-11,1.0505884e-11,1.7887069e-11,5.0201404e-08,5.0203077e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.41815293,0.23486497,0.010595063,0.016080374,0.0064260024,0.006386047,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2564452000,0.9784354,-0.0002523588,-0.0025990629,0.20653696,0.03655355,0.039865658,0.011550471,-0.086364366,0.029783964,0.019904511,-1.855054e-05,-3.4960096e-05,1.688869e-07,-0.001561795,0.0014286338,-0.00073512195,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.616777e-10,2.4835474e-05,0.00029317886,1.4466597e-06,5.678102e-06,5.677553e-06,3.3329197e-05,0.014794402,0.01479491,0.010863305,0.08715976,0.08715976,0.055216834,1.0503791e-11,1.0503759e-11,1.7888102e-11,5.020232e-08,5.0203994e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4175159,0.23498262,0.01032552,0.014485876,0.006526594,0.009992716,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2564652000,0.97840875,-0.00028280134,-0.0025990107,0.20666322,0.038709037,0.036238693,0.010491938,-0.082833625,0.030261263,0.018421868,-1.8535016e-05,-3.4990866e-05,1.4867308e-07,-0.0015617955,0.001428627,-0.0007332401,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.7827126e-10,2.4932613e-05,0.00028695987,1.4464753e-06,5.675113e-06,5.674592e-06,3.328046e-05,0.014762601,0.014763157,0.010776757,0.0869211,0.08692111,0.05451057,1.0502132e-11,1.05021165e-11,1.787785e-11,5.0203237e-08,5.020491e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4169439,0.23347498,0.005856257,0.015527829,0.0068302616,0.00053646794,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2564852000,0.978414,-0.00027752778,-0.002575511,0.20663851,0.040381078,0.033245992,0.0109987445,-0.07934764,0.03043246,0.015888233,-1.8521745e-05,-3.5022294e-05,1.594023e-07,-0.0015617956,0.001428619,-0.00073118,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.5675015e-10,2.45721e-05,0.00028979182,1.4473051e-06,5.6727836e-06,5.672291e-06,3.328442e-05,0.014735194,0.0147357695,0.010779673,0.08670747,0.086707525,0.054563977,1.050088e-11,1.0500879e-11,1.7878875e-11,5.0204157e-08,5.020583e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.41643128,0.23358934,0.010288144,0.01619355,0.0068086507,0.0026095808,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2565052000,0.97841465,-0.00027154092,-0.0025702394,0.20663533,0.040487736,0.032411464,0.009487398,-0.07604543,0.028341206,0.016874334,-1.8498904e-05,-3.505862e-05,1.5924508e-07,-0.0015617963,0.0014286098,-0.0007311527,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.429456e-10,2.4058849e-05,0.00029949174,1.4481041e-06,5.6709564e-06,5.6704885e-06,3.3288423e-05,0.014714955,0.014715497,0.010783813,0.086516775,0.08651686,0.054621372,1.0499929e-11,1.0499941e-11,1.7879913e-11,5.0205074e-08,5.0206747e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4159731,0.23371215,0.0019561574,0.021358974,0.0068192123,0.0055464553,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2565252000,0.9784005,-0.00019997741,-0.0025935187,0.20670186,0.04110818,0.032139704,0.010270596,-0.0709028,0.028426792,0.0150910225,-1.8482788e-05,-3.5079895e-05,1.3701441e-07,-0.0015617958,0.0014286041,-0.0007292165,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.1881577e-10,2.2899976e-05,0.00029962388,1.4492185e-06,5.669567e-06,5.6691133e-06,3.329206e-05,0.014696267,0.014696781,0.01078747,0.08634701,0.08634711,0.05467435,1.0499235e-11,1.04992594e-11,1.7880933e-11,5.0205994e-08,5.0207667e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4155648,0.23382547,0.009929264,0.013145932,0.006365505,0.0021912898,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2565452000,0.9783967,-0.0003503369,-0.0024632248,0.20672144,0.041046023,0.028713308,0.0065349564,-0.06830006,0.027447367,0.018024432,-1.8468296e-05,-3.5114557e-05,9.3753066e-08,-0.0015617987,0.0014285981,-0.00072965026,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,4.69549e-10,2.2277209e-05,0.00029109826,1.4490408e-06,5.6684244e-06,5.6680283e-06,3.3297074e-05,0.014685234,0.014685746,0.01079237,0.08619619,0.086196356,0.054731563,1.0498707e-11,1.04987425e-11,1.7881965e-11,5.020691e-08,5.0208584e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4152018,0.23394778,0.011156785,0.016841514,0.006353552,0.0071711605,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2565652000,0.9783762,-0.00038135218,-0.0024031003,0.2068194,0.0399586,0.030356703,0.008709662,-0.0658016,0.028050918,0.015817882,-1.8459537e-05,-3.5146953e-05,7.570491e-08,-0.0015618014,0.0014285913,-0.00072793756,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.2625165e-10,2.4233079e-05,0.0002850658,1.4507347e-06,5.667589e-06,5.6672266e-06,3.33002e-05,0.014671823,0.014672304,0.010797549,0.08606281,0.086063035,0.054788582,1.04983374e-11,1.0498382e-11,1.7882992e-11,5.020783e-08,5.0209504e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.4148805,0.23406962,0.0040287604,0.01670819,0.0046913507,0.0003364299,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2565852000,0.97836107,-0.00036713632,-0.0024227656,0.20689079,0.03894823,0.030581431,0.0072173253,-0.063648455,0.029833198,0.016022462,-1.8455576e-05,-3.5176672e-05,6.618387e-08,-0.0015618053,0.001428586,-0.00072696747,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.880933e-10,2.4683139e-05,0.00027747249,1.4523132e-06,5.666962e-06,5.6666136e-06,3.3303542e-05,0.014663767,0.014664208,0.010805192,0.08594481,0.085945085,0.05485701,1.0498072e-11,1.0498125e-11,1.7884059e-11,5.0208747e-08,5.021042e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.41459608,0.23421574,0.009575044,0.016149584,0.004830035,0.002976318,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
2566052000,0.97833985,-0.00047725916,-0.0026501573,0.2069875,0.037233364,0.03369775,0.0060385764,-0.06284769,0.03260392,0.017755903,-1.8457213e-05,-3.5209276e-05,5.473185e-08,-0.0015618093,0.0014285819,-0.00072775036,0.21634176,0.009596116,0.4297259,-0.00029305395,-0.000399465,-0.0017799,0.0,0.0,5.5562904e-10,2.4091012e-05,0.0002827753,1.4541965e-06,5.666457e-06,5.6661047e-06,3.3306518e-05,0.014658107,0.01465851,0.010811955,0.08584097,0.08584125,0.054920316,1.0497866e-11,1.0497927e-11,1.7885108e-11,5.0209664e-08,5.0211337e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.41434553,0.23435085,0.006011642,0.019429388,0.0052123773,0.00019700521,0.0,0.0022151507,0.0,0.444,0,0,0,895,24,0,0,0
