timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
2564256000,12.150001,12.149966,-1.0,-1.0,0.0,0.0,0.999979,1.0000029,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2564748000,12.136471,12.147485,-1.0,-1.0,0.0,0.0,0.9984751,1.0002072,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2565252000,12.12261,12.1410885,-1.0,-1.0,0.0,0.0,0.99459887,1.0007341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2565756000,12.10875,12.132121,-1.0,-1.0,0.0,0.0,0.9891634,1.0014738,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2566248000,12.095221,12.121737,-1.0,-1.0,0.0,0.0,0.9828701,1.0023317,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2566752000,12.08136,12.109999,-1.0,-1.0,0.0,0.0,0.97575665,1.0033032,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2567256000,12.0675,12.097532,-1.0,-1.0,0.0,0.0,0.96820116,1.0043371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2567748000,12.05397,12.084895,-1.0,-1.0,0.0,0.0,0.9605422,1.0053873,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2568252000,12.04011,12.071639,-1.0,-1.0,0.0,0.0,0.952508,1.0064914,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2568756000,12.02625,12.058176,-1.0,-1.0,0.0,0.0,0.9443488,1.0076151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2569248000,12.01272,12.044903,-1.0,-1.0,0.0,0.0,0.9363041,1.0087255,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2569752000,11.99886,12.031216,-1.0,-1.0,0.0,0.0,0.92800903,1.0098732,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2570256000,11.985001,12.017468,-1.0,-1.0,0.0,0.0,0.91967726,1.0110283,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2570748000,11.971471,12.004011,-1.0,-1.0,0.0,0.0,0.91152143,1.0121617,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2571252000,11.95761,11.9902,-1.0,-1.0,0.0,0.0,0.9031515,1.0133276,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2571756000,11.94375,11.976371,-1.0,-1.0,0.0,0.0,0.89476967,1.0144976,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2572248000,11.930221,11.962861,-1.0,-1.0,0.0,0.0,0.8865819,1.0156435,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2572752000,11.916361,11.949015,-1.0,-1.0,0.0,0.0,0.87819004,1.0168204,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2573256000,11.9025,11.935164,-1.0,-1.0,0.0,0.0,0.8697963,1.0180002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2573748000,11.88897,11.921639,-1.0,-1.0,0.0,0.0,0.86159945,1.0191551,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2574252000,11.875111,11.9077835,-1.0,-1.0,0.0,0.0,0.85320187,1.020341,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2574756000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2575248000,11.847721,11.880398,-1.0,-1.0,0.0,0.0,0.8366046,1.022693,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2575752000,11.83386,11.866539,-1.0,-1.0,0.0,0.0,0.8282051,1.0238875,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2576256000,11.82,11.85268,-1.0,-1.0,0.0,0.0,0.8198056,1.0250847,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2576748000,11.806471,11.839149,-1.0,-1.0,0.0,0.0,0.81160545,1.0262562,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2577252000,11.79261,11.82529,-1.0,-1.0,0.0,0.0,0.8032055,1.027459,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2577756000,11.77875,11.81143,-1.0,-1.0,0.0,0.0,0.7948055,1.0286647,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2578248000,11.765221,11.797899,-1.0,-1.0,0.0,0.0,0.78660536,1.0298444,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2578752000,11.751361,11.78404,-1.0,-1.0,0.0,0.0,0.77820635,1.0310556,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2579244000,11.73783,11.77051,-1.0,-1.0,0.0,0.0,0.7700052,1.0322409,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2579748000,11.72397,11.756649,-1.0,-1.0,0.0,0.0,0.76160526,1.0334578,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
2580252000,11.710111,11.74279,-1.0,-1.0,0.0,0.0,0.7532058,1.0346775,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
