timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
2564256000,2564256000,0.0038268538,-0.0026493445,0.0031465318
2564268000,2564268000,0.00013954565,0.0008113468,0.0023015824
2564276000,2564276000,-5.4456526e-05,0.0007867289,0.0022770385
2564292000,2564292000,0.0026454488,0.0026117656,-0.0024491367
2564304000,2564304000,-0.0009474759,0.0050712666,-0.00249175
2564316000,2564316000,-0.0002501856,-0.0007243054,0.0010386854
2564328000,2564328000,-0.0003881096,-0.0024136747,0.0016399783
2564340000,2564340000,-0.0023628357,-0.0010789498,0.004504976
2564352000,2564352000,-0.0029119395,-0.001870763,-0.00017852629
2564364000,2564364000,-0.0028713162,-0.0022568624,0.000104442646
2564376000,2564376000,0.0012115833,-0.00426202,-0.00014312983
2564388000,2564388000,0.0038729683,0.0016990458,0.00017249932
2564400000,2564400000,0.0032607135,0.0039997566,-0.0021694696
2564412000,2564412000,-0.0012573786,0.0011137773,0.0017078915
2564424000,2564424000,-0.002460536,-0.0049182298,0.00037933697
2564432000,2564432000,-0.0006740582,-0.0026831627,0.0025463477
2564448000,2564448000,1.2993813e-05,-9.647943e-05,0.000488942
2564460000,2564460000,-0.0007261513,0.0010493579,0.00072359777
2564468000,2564468000,1.1567026e-05,0.00037942175,0.0032546504
2564484000,2564484000,0.0015250811,-0.00026129652,0.0057713846
2564496000,2564496000,-0.001655204,1.1594966e-06,0.0016586154
2564508000,2564508000,-0.00017015077,-0.0030075973,0.0058086286
2564520000,2564520000,0.0020272122,-7.00932e-05,0.00047259612
2564532000,2564532000,-0.0031018213,0.0027555483,-0.0035378311
2564544000,2564544000,-0.002995792,-0.0006180969,0.0025253969
2564556000,2564556000,0.0035148233,0.00076600607,0.0029859943
2564568000,2564568000,0.001983276,-0.0022107074,-0.0028543836
2564580000,2564580000,0.00051984855,0.001759578,-0.00040354047
2564588000,2564588000,0.0017840207,0.004716392,-0.00044421473
2564600000,2564600000,-0.0005667249,0.001545361,-0.0063740676
2564616000,2564616000,0.0011431639,-0.0035029594,0.0042487946
2564628000,2564628000,-0.001834522,-0.0007289639,-0.004643891
2564636000,2564636000,-0.0010919189,0.0036854607,-0.0061844997
2564648000,2564648000,-0.0019566033,-0.0018898165,-0.0003881445
2564664000,2564664000,0.0028231856,0.002964056,0.0037282123
2564676000,2564676000,0.0015085125,-6.792229e-05,0.0047391574
2564684000,2564684000,-0.00078058033,-0.00263051,-2.0735964e-05
2564700000,2564700000,-0.0024187646,0.0018296533,-0.002319312
2564712000,2564712000,0.0019626697,0.00081508746,-0.0067923167
2564724000,2564724000,0.0011845969,-0.0024022288,-0.0031504738
2564736000,2564736000,-0.0015205473,-0.0039109457,0.0038774125
