timestamp,previous.timestamp,previous.lat,previous.lon,previous.x,previous.y,previous.z,previous.vx,previous.vy,previous.vz,previous.alt,previous.yaw,previous.yawspeed,previous.loiter_radius,previous.pitch_min,previous.a_x,previous.a_y,previous.a_z,previous.acceptance_radius,previous.cruising_speed,previous.cruising_throttle,previous.valid,previous.type,previous.position_valid,previous.velocity_valid,previous.velocity_frame,previous.alt_valid,previous.yaw_valid,previous.yawspeed_valid,previous.landing_gear,previous.loiter_direction,previous.acceleration_valid,previous.acceleration_is_force,previous.allow_weather_vane,previous._padding0[0],previous._padding0[1],previous._padding0[2],previous._padding0[3],previous._padding0[4],previous._padding0[5],previous._padding0[6],current.timestamp,current.lat,current.lon,current.x,current.y,current.z,current.vx,current.vy,current.vz,current.alt,current.yaw,current.yawspeed,current.loiter_radius,current.pitch_min,current.a_x,current.a_y,current.a_z,current.acceptance_radius,current.cruising_speed,current.cruising_throttle,current.valid,current.type,current.position_valid,current.velocity_valid,current.velocity_frame,current.alt_valid,current.yaw_valid,current.yawspeed_valid,current.landing_gear,current.loiter_direction,current.acceleration_valid,current.acceleration_is_force,current.allow_weather_vane,current._padding0[0],current._padding0[1],current._padding0[2],current._padding0[3],current._padding0[4],current._padding0[5],current._padding0[6],next.timestamp,next.lat,next.lon,next.x,next.y,next.z,next.vx,next.vy,next.vz,next.alt,next.yaw,next.yawspeed,next.loiter_radius,next.pitch_min,next.a_x,next.a_y,next.a_z,next.acceptance_radius,next.cruising_speed,next.cruising_throttle,next.valid,next.type,next.position_valid,next.velocity_valid,next.velocity_frame,next.alt_valid,next.yaw_valid,next.yawspeed_valid,next.landing_gear,next.loiter_direction,next.acceleration_valid,next.acceleration_is_force,next.allow_weather_vane,next._padding0[0],next._padding0[1],next._padding0[2],next._padding0[3],next._padding0[4],next._padding0[5],next._padding0[6]
2563148000,0,47.397750383650035,8.545607577404615,0.0,0.0,0.0,0.0,0.0,0.0,0.021441033,0.42390487,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,0,5,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,47.39774987176003,8.545607917400746,0.0,0.0,0.0,0.0,0.0,0.0,15.021441,0.41569582,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,3,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39775085449219,8.545607566833496,0.0,0.0,0.0,0.0,0.0,0.0,15.021441,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2578660000,0,47.39774987176003,8.545607917400746,0.0,0.0,0.0,0.0,0.0,0.0,15.021441,0.41569582,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,3,0,0,0,0,1,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39775085449219,8.545607566833496,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39728927612305,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2578716000,0,47.39775085449219,8.545607566833496,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39728927612305,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39738082885742,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2601844000,0,47.39775085449219,8.545607566833496,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39728927612305,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39738082885742,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2601900000,0,47.39728927612305,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39738082885742,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397972106933594,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2606776000,0,47.39728927612305,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39738082885742,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397972106933594,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2606832000,0,47.39738082885742,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397972106933594,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39806365966797,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2622508000,0,47.397972106933594,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39806365966797,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.398582458496094,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2625364000,0,47.39806365966797,8.544500350952148,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.398582458496094,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39849090576172,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2640260000,0,47.398582458496094,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.39849090576172,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,0.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,47.397308349609375,8.544832229614258,0.0,0.0,0.0,0.0,0.0,0.0,14.97591,nan,0.0,50.0,15.0,0.0,0.0,0.0,2.0,-1.0,-1.0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
