timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
2564148000,0,473977501,85456074,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,0.049999997,0.21065503,0,nan,nan,3,0,10
2564348000,0,473977501,85456074,488110,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.45434,0,nan,nan,3,0,10
2564548000,0,473977501,85456074,488100,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,3.7094133,0,nan,nan,3,0,10
2564748000,0,473977501,85456074,488104,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.934119,0,nan,nan,3,0,10
2564948000,0,473977501,85456074,488106,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.02,0.03,4.8963766,0,nan,nan,3,0,10
2565148000,0,473977501,85456074,488102,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.02,5.922076,0,nan,nan,3,0,10
2565348000,0,473977501,85456074,488106,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.0,4.6733303,0,nan,nan,3,0,10
2565548000,0,473977501,85456075,488107,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,2.279158,0,nan,nan,3,0,10
2565748000,0,473977501,85456075,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.02,1.0092942,0,nan,nan,3,0,10
2565948000,0,473977501,85456075,488097,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.04,1.9805412,0,nan,nan,3,0,10
2566148000,0,473977501,85456074,488103,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.01,1.8386502,0,nan,nan,3,0,10
2566348000,0,473977501,85456074,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,0.0,-0.12,2.950741,0,nan,nan,3,0,10
2566548000,0,473977500,85456074,488179,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.099999994,-0.089999996,-0.02,-0.39,3.3655937,0,nan,nan,3,0,10
2566748000,0,473977498,85456073,488291,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.12,-0.13,-0.03,-0.65999997,3.421268,0,nan,nan,3,0,10
2566948000,0,473977496,85456072,488446,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.099999994,-0.089999996,-0.03,-0.95,3.4834,0,nan,nan,3,0,10
2567148000,0,473977494,85456071,488667,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.08,-0.08,-0.049999997,-1.26,3.7432718,0,nan,nan,3,0,10
2567348000,0,473977493,85456070,488948,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.07,-0.07,-0.03,-1.48,3.5507677,0,nan,nan,3,0,10
2567548000,0,473977492,85456068,489268,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,-0.06,-0.01,-1.7199999,3.370655,0,nan,nan,3,0,10
2567748000,0,473977491,85456068,489661,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,-0.02,0.0,-1.99,3.4169047,0,nan,nan,3,0,10
2568048000,0,473977490,85456068,490092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.0,-2.26,3.1990943,0,nan,nan,3,0,10
2568248000,0,473977489,85456068,490576,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.03,0.0,-2.46,2.996293,0,nan,nan,3,0,10
2568448000,0,473977489,85456068,491061,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-2.22,4.5494156,0,nan,nan,3,0,10
2568648000,0,473977489,85456069,491506,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-2.09,4.443128,0,nan,nan,3,0,10
2568848000,0,473977489,85456068,491932,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.03,-1.9699999,1.4836606,0,nan,nan,3,0,10
2569048000,0,473977489,85456069,492328,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,0.01,-1.8199999,0.5371965,0,nan,nan,3,0,10
2569248000,0,473977489,85456069,492706,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,0.0,-1.8,6.156642,0,nan,nan,3,0,10
2569448000,0,473977490,85456069,493059,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.049999997,0.0,-1.78,6.122958,0,nan,nan,3,0,10
2569648000,0,473977490,85456069,493409,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.0,-1.67,5.897119,0,nan,nan,3,0,10
2569848000,0,473977491,85456070,493750,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.01,-1.6899999,0.74715346,0,nan,nan,3,0,10
2570048000,0,473977491,85456070,494092,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.01,-1.61,0.32427263,0,nan,nan,3,0,10
2570248000,0,473977492,85456070,494425,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,-0.01,-1.5699999,5.8756523,0,nan,nan,3,0,10
2570448000,0,473977492,85456071,494745,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.04,0.0,-1.5999999,6.2535048,0,nan,nan,3,0,10
2570648000,0,473977493,85456071,495073,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.049999997,0.0,-1.5999999,6.2795095,0,nan,nan,3,0,10
2570848000,0,473977493,85456072,495391,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.03,-1.54,0.7377289,0,nan,nan,3,0,10
2571048000,0,473977494,85456073,495706,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.02,-1.48,0.6906064,0,nan,nan,3,0,10
2571248000,0,473977495,85456073,496024,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.03,-1.5,0.72812986,0,nan,nan,3,0,10
2571448000,0,473977495,85456074,496323,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.01,0.04,-1.53,1.2131426,0,nan,nan,3,0,10
2571648000,0,473977496,85456074,496638,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.049999997,-1.52,0.7984646,0,nan,nan,3,0,10
2571848000,0,473977497,85456076,496947,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.03,0.03,-1.52,0.7056158,0,nan,nan,3,0,10
2572048000,0,473977497,85456077,497257,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.02,0.03,-1.5,0.9066718,0,nan,nan,3,0,10
2572248000,0,473977498,85456079,497574,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.03,0.03,-1.48,0.78485143,0,nan,nan,3,0,10
2572448000,0,473977499,85456079,497869,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.04,0.04,-1.52,0.7832807,0,nan,nan,3,0,10
2572648000,0,473977499,85456079,498183,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.04,0.04,-1.4499999,0.84366727,0,nan,nan,3,0,10
2572848000,0,473977500,85456081,498472,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.049999997,0.03,-1.37,0.6024699,0,nan,nan,3,0,10
2573148000,0,473977501,85456081,498738,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.049999997,0.02,-1.3,0.4672109,0,nan,nan,3,0,10
2573348000,0,473977501,85456081,499001,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.02,-1.23,0.60526234,0,nan,nan,3,0,10
2573548000,0,473977502,85456083,499251,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.04,0.0,-1.13,6.2798586,0,nan,nan,3,0,10
2573748000,0,473977503,85456084,499473,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,-1.12,6.068855,0,nan,nan,3,0,10
2573948000,0,473977503,85456083,499691,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.01,-1.01,0.5815265,0,nan,nan,3,0,10
2574148000,0,473977504,85456083,499896,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.02,-0.94,0.83319557,0,nan,nan,3,0,10
2574348000,0,473977504,85456083,500066,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,0.01,-0.81,0.3965271,0,nan,nan,3,0,10
2574548000,0,473977505,85456084,500238,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.84,1.2517133,0,nan,nan,3,0,10
2574748000,0,473977505,85456084,500399,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.77,0.0835988,0,nan,nan,3,0,10
2574948000,0,473977505,85456084,500561,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.7,4.8476834,0,nan,nan,3,0,10
2575148000,0,473977505,85456084,500702,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,-0.65999997,1.9945035,0,nan,nan,3,0,10
2575348000,0,473977506,85456084,500841,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.57,2.6310062,0,nan,nan,3,0,10
2575548000,0,473977506,85456084,500973,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.57,3.0289297,0,nan,nan,3,0,10
2575748000,0,473977506,85456084,501090,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.03,0.0,-0.55,0.1099525,0,nan,nan,3,0,10
2575948000,0,473977506,85456084,501205,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.53,4.857457,0,nan,nan,3,0,10
2576148000,0,473977506,85456084,501316,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.53,6.2231374,0,nan,nan,3,0,10
2576348000,0,473977506,85456084,501418,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,-0.01,-0.45,5.852266,0,nan,nan,3,0,10
2576548000,0,473977507,85456084,501518,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.48,3.1425471,0,nan,nan,3,0,10
2576748000,0,473977506,85456084,501616,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.03,-0.38,1.774773,0,nan,nan,3,0,10
2576948000,0,473977507,85456085,501693,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,0.0,-0.39999998,5.9650106,0,nan,nan,3,0,10
2577148000,0,473977507,85456085,501768,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.01,-0.35999998,5.6217146,0,nan,nan,3,0,10
2577348000,0,473977507,85456084,501838,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.38,4.7628627,0,nan,nan,3,0,10
2577548000,0,473977507,85456084,501907,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.01,-0.37,5.7369027,0,nan,nan,3,0,10
2577748000,0,473977507,85456084,501978,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.29999998,0.09721198,0,nan,nan,3,0,10
2577948000,0,473977507,85456083,502042,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.26999998,5.0480413,0,nan,nan,3,0,10
2578248000,0,473977508,85456083,502089,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.03,-0.28,4.9852114,0,nan,nan,3,0,10
2578448000,0,473977508,85456082,502161,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.03,-0.24,4.695495,0,nan,nan,3,0,10
2578648000,0,473977508,85456082,502225,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.26999998,4.4640718,0,nan,nan,3,0,10
2578848000,0,473977508,85456081,502275,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.01,-0.26,5.574766,0,nan,nan,3,0,10
2579048000,0,473977508,85456081,502329,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,-0.04,-0.26999998,4.4991517,0,nan,nan,3,0,10
