timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
2564256000,0.0,0.0,0.0,0.0
2564456000,0.0,0.0,0.0,0.0
2564652000,0.0,0.0,0.0,0.0
2564856000,0.0,0.0,0.0,0.0
2565052000,0.0,0.0,0.0,0.0
2565256000,0.0,0.0,0.0,0.0
2565452000,0.0,0.0,0.0,0.0
2565656000,0.0006552531,0.014447688,-4.1421667e-05,0.0
2565852000,0.0014858108,0.027801836,-0.00012821054,0.0
2566056000,0.00215341,0.038052578,-0.0001735201,0.0
2566256000,0.0020579775,0.03181401,-0.00023657815,0.0
2566452000,0.0016420167,0.02475917,-0.00021433816,0.0
2566656000,0.0013040497,0.021058913,-0.00020602588,0.0
2566856000,0.0011301934,0.017753752,-0.00015845764,0.0
2567056000,0.0008896676,0.014794212,-0.0001722864,0.0
2567256000,0.0007388103,0.012255182,-0.00015861347,0.0
2567456000,0.0006530944,0.010195994,-0.00012904048,0.0
2567656000,0.00047272028,0.008434753,-0.00011070451,0.0
2567856000,0.0003589347,0.006977063,-0.00011531308,0.0
2568056000,0.00018743722,0.005695629,-0.00011221943,0.0
2568256000,0.00026367028,0.004738865,-0.00013318048,0.0
2568456000,0.00021747891,0.0037070073,-0.00010765651,0.0
2568656000,0.00026690855,0.0031239314,-9.3529554e-05,0.0
2568856000,0.00015343365,0.0026124865,-9.206503e-05,0.0
2569052000,0.00019670285,0.0021312623,-3.2111395e-05,0.0
2569256000,0.00018837725,0.001648641,-3.131431e-05,0.0
2569456000,4.519653e-06,0.0013170339,-1.4466418e-05,0.0
2569656000,7.311858e-05,0.0009765979,-2.6623615e-05,0.0
2569856000,0.00014058295,0.00081161753,-3.054303e-05,0.0
2570056000,2.2613587e-05,0.0004940821,-6.177874e-05,0.0
2570256000,0.00010984714,0.0003249191,-7.5862365e-05,0.0
2570456000,9.444995e-05,0.00020030602,-6.674823e-05,0.0
2570656000,6.7938316e-05,-2.2558203e-05,-4.810589e-05,0.0
2570856000,0.00016373768,4.7752346e-05,-5.6929388e-05,0.0
2571056000,7.3676485e-05,-0.000111545574,-4.873278e-05,0.0
2571256000,8.5057516e-05,-0.00027960437,-5.8532292e-05,0.0
2571456000,0.000266917,-0.00023729484,-3.2843614e-05,0.0
2571656000,0.00018400828,-0.00042501962,-2.1715714e-05,0.0
2571856000,0.00015356156,-0.00042947574,-4.252257e-05,0.0
2572056000,0.00018061079,-0.00036486515,-4.765895e-05,0.0
