timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
8959832000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8959932000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960028000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960128000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960228000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960328000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960428000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960532000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960628000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960732000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960832000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8960928000,6,1119.5812,1119.6921,1134.4983,1106.2588,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961032000,6,1174.1709,1064.9722,1199.2427,1042.9618,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961132000,6,1211.7991,1143.625,1231.0913,1127.461,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961232000,6,1296.5625,1254.2981,1314.2084,1237.6765,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961328000,6,1375.5863,1325.5767,1384.5465,1316.5042,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961428000,6,1445.2081,1394.845,1451.0288,1387.6327,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961528000,6,1513.6135,1467.4026,1521.8574,1461.4626,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961632000,6,1598.5398,1560.5023,1607.0557,1554.4789,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961728000,6,1615.3392,1624.207,1614.4976,1628.227,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961832000,6,1607.1439,1610.8267,1602.7028,1614.5818,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8961928000,6,1609.8978,1613.1892,1613.0698,1614.414,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962032000,6,1612.6237,1609.4292,1612.2502,1610.5919,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962128000,6,1616.9122,1610.0056,1615.1956,1612.1593,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962232000,6,1621.7373,1619.5013,1620.9048,1618.2413,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962328000,6,1619.6917,1619.0034,1619.7837,1617.9644,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962428000,6,1620.2589,1623.1971,1620.0063,1622.5853,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962528000,6,1619.643,1620.2031,1620.4434,1618.8379,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962628000,6,1627.1936,1626.3418,1624.9689,1629.3392,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962728000,6,1624.5525,1622.4757,1626.8329,1623.1619,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962828000,6,1633.6844,1630.5347,1633.4297,1632.8931,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8962932000,6,1636.3856,1631.9937,1634.3593,1635.405,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963028000,6,1632.5044,1631.9272,1632.9713,1632.7325,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963128000,6,1632.5288,1632.7725,1631.8202,1632.417,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963232000,6,1634.0424,1634.1575,1635.386,1631.1011,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963328000,6,1644.0559,1642.0532,1642.3177,1641.9657,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963428000,6,1636.4357,1639.0327,1640.4834,1641.1794,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963528000,6,1628.7769,1631.5804,1630.6128,1632.7915,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963632000,6,1502.9124,1506.783,1501.898,1507.9045,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8963732000,6,1543.2551,1541.565,1540.5986,1540.5736,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
