timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
8959832000,0.0,0.0,0.0,0.0
8960032000,0.0,0.0,0.0,0.0
8960228000,0.0,0.0,0.0,0.0
8960432000,0.0,0.0,0.0,0.0
8960628000,0.0,0.0,0.0,0.0
8960832000,0.0,0.0,0.0,0.0
8961032000,0.0,0.0,0.0,0.0
8961232000,0.0012721879,0.0048482227,-8.827951e-06,0.0
8961432000,0.0029530027,0.011459529,-3.2630873e-05,0.0
8961632000,0.0039077583,0.016091634,-5.6862456e-05,0.0
8961832000,0.0033537524,0.012857223,-9.903756e-05,0.0
8962032000,0.0026283925,0.009987645,-0.00010822568,0.0
8962232000,0.0022646133,0.008671236,-0.00010108428,0.0
8962428000,0.0017937301,0.007413981,-8.424438e-05,0.0
8962628000,0.0016132452,0.0061930628,-8.345317e-05,0.0
8962832000,0.0012676014,0.0050473628,-0.000105879626,0.0
8963028000,0.0010797073,0.00423766,-0.00010232745,0.0
8963232000,0.0009066272,0.0034874768,-8.5359374e-05,0.0
8963432000,0.0007768047,0.002942382,-0.00014706343,0.0
8963632000,0.0006588132,0.0022497787,-0.00016903896,0.0
8963832000,0.00046711462,0.0018707517,-0.0001015256,0.0
8964032000,0.0004975985,0.0015245103,-1.2439321e-05,0.0
8964232000,0.00045968537,0.0013049366,1.5710113e-05,0.0
8964432000,0.00038791282,0.0010396376,1.4308865e-06,0.0
8964632000,0.000412664,0.0008721434,-1.473072e-05,0.0
8964832000,0.00033822938,0.00063077814,-1.9889718e-05,0.0
8965028000,0.00029131217,0.0005299341,-3.7634636e-05,0.0
8965232000,0.0003215071,0.00041742402,-3.4659883e-05,0.0
8965432000,0.0003697207,0.0002496776,-2.6718948e-05,0.0
8965628000,0.0002832009,0.00016408192,-9.090395e-06,0.0
8965832000,0.00027264305,3.8659648e-05,-8.494389e-06,0.0
8966032000,0.00037372016,-5.9118624e-06,-3.262885e-05,0.0
8966232000,0.00022187865,-0.00017031512,-1.8317893e-05,0.0
8966428000,0.00029112716,-7.274366e-05,-1.4200928e-05,0.0
8966628000,0.00026318445,-0.00025404687,-1.3640807e-05,0.0
8966832000,0.00024866636,-0.0001852099,-2.972432e-05,0.0
8967032000,9.360471e-05,-0.00029709548,-2.4455945e-05,0.0
8967228000,0.00015632238,-0.0003128521,-2.9703668e-05,0.0
8967432000,0.00023839391,-0.00019538916,-3.9730425e-05,0.0
8967632000,5.4556695e-05,-0.00023141384,2.3933349e-06,0.0
8967832000,0.00015284092,-0.0002748782,-7.6666265e-06,0.0
8968032000,9.507685e-05,-0.00023045747,-7.1184736e-06,0.0
8968232000,-5.8193666e-05,-0.00017517418,-1.4584332e-05,0.0
8968428000,-4.055079e-05,-0.00019022994,-1.919018e-05,0.0
8968632000,-0.00013634171,-0.00020762981,-1.0758156e-05,0.0
8968832000,7.373416e-05,-0.0002405651,-4.128415e-05,0.0
8969032000,-2.886798e-05,-0.000114158305,-3.9181155e-05,0.0
8969232000,-0.00014686125,-0.00012809454,-3.795832e-05,0.0
8969428000,-7.317049e-06,-0.00021660689,-2.9208273e-05,0.0
8969632000,-5.3589996e-05,-6.762018e-05,-4.8176284e-05,0.0
8969828000,-7.635749e-05,-8.408299e-05,-4.7795245e-05,0.0
8970032000,-0.00013938059,-2.3778342e-05,-3.3569308e-05,0.0
8970232000,-0.00016733985,-0.00010436753,-2.0794512e-05,0.0
8970432000,-5.892968e-05,-5.4481017e-05,-3.3270262e-05,0.0
8970632000,-0.00012262314,3.100207e-05,-4.1718482e-05,0.0
8970828000,-0.0001359929,0.00014709396,-1.8994453e-05,0.0
8971032000,-0.00018643509,7.6436954e-05,-2.628845e-05,0.0
8971232000,-0.00021429089,3.074465e-05,-1.863082e-05,0.0
8971432000,-0.00022471865,2.9762768e-05,-1.6094662e-05,0.0
8971632000,-0.0002323012,2.2169283e-05,-1.28590755e-05,0.0
8971832000,-0.0003177899,7.45099e-05,-1.9445537e-05,0.0
8972028000,-0.00028303498,0.00014781397,-9.612082e-06,0.0
8972228000,-0.00038952671,4.751994e-05,-1.7380704e-05,0.0
8972428000,-0.00031352614,7.985392e-05,-3.495812e-05,0.0
8972632000,-0.0003014754,0.00013650276,-4.1397012e-05,0.0
8972828000,-0.00026003353,8.593844e-05,-4.369526e-05,0.0
8973032000,-0.00033558608,6.0403552e-05,-1.564673e-05,0.0
