timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
8959812000,nan,nan,-1.0,0.0,0.0,nan,8.09043,22,1,1,255,190,0,1
8959816000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
8974412000,47.397737199999995,8.546055899999999,30.0,nan,0.0,nan,7.924,34,1,1,255,190,0,1
9176276000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
9177180000,0.0,0.0,157.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
9198592000,0.0,0.0,0.0,2.0,50.0,nan,0.1270255,0,1,1,1,1,0,0
