timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
8959748000,0,473977539,85456076,488113,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.04,3.8979032,0,nan,nan,3,0,10
8959948000,0,473977539,85456076,488113,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,0.04,2.6437469,0,nan,nan,3,0,10
8960148000,0,473977539,85456076,488108,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.02,0.02,2.2091725,0,nan,nan,3,0,10
8960348000,0,473977539,85456076,488108,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.46825802,0,nan,nan,3,0,10
8960548000,0,473977539,85456076,488102,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.03,3.9699836,0,nan,nan,3,0,10
8960748000,0,473977539,85456077,488110,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.200402,0,nan,nan,3,0,10
8960948000,0,473977539,85456077,488110,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.17417872,0,nan,nan,3,0,10
8961148000,0,473977539,85456076,488111,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.02,0.02,0.7295261,0,nan,nan,3,0,10
8961348000,0,473977539,85456076,488103,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,0.01,1.5719717,0,nan,nan,3,0,10
8961548000,0,473977539,85456077,488107,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.1285849,0,nan,nan,3,0,10
8961748000,0,473977539,85456077,488105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.01,0.07,0.94262457,0,nan,nan,3,0,10
8961948000,0,473977539,85456077,488112,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.0,-0.21,3.9504364,0,nan,nan,3,0,10
8962148000,0,473977539,85456076,488188,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,-0.04,-0.01,-0.45,3.463853,0,nan,nan,3,0,10
8962348000,0,473977537,85456075,488320,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,-0.04,-0.02,-0.75,3.5745034,0,nan,nan,3,0,10
8962548000,0,473977536,85456075,488496,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,-0.04,-0.01,-0.98999995,3.512895,0,nan,nan,3,0,10
8962748000,0,473977535,85456075,488740,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,0.0,-1.29,3.3041599,0,nan,nan,3,0,10
8962948000,0,473977535,85456074,489023,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.01,0.01,-1.53,2.522799,0,nan,nan,3,0,10
8963148000,0,473977534,85456075,489360,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,-0.01,-1.8199999,3.8207622,0,nan,nan,3,0,10
8963448000,0,473977534,85456075,489767,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,-0.01,-2.05,4.4274206,0,nan,nan,3,0,10
8963648000,0,473977533,85456075,490224,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.03,0.01,-2.31,2.7114637,0,nan,nan,3,0,10
8963848000,0,473977533,85456076,490721,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.03,0.01,-2.46,2.6618977,0,nan,nan,3,0,10
8964048000,0,473977533,85456076,491184,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,0.01,-2.08,2.6472375,0,nan,nan,3,0,10
8964248000,0,473977533,85456077,491590,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,0.0,-1.88,2.7931426,0,nan,nan,3,0,10
8964448000,0,473977533,85456077,491950,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.01,-1.65,0.7054413,0,nan,nan,3,0,10
8964648000,0,473977533,85456079,492264,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,0.01,-1.4499999,1.8712869,0,nan,nan,3,0,10
8964848000,0,473977532,85456079,492554,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.01,0.04,-1.3299999,1.8901359,0,nan,nan,3,0,10
8965048000,0,473977532,85456079,492812,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.0,0.04,-1.14,1.4939578,0,nan,nan,3,0,10
8965248000,0,473977533,85456080,493044,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.02,0.02,-1.06,0.7417431,0,nan,nan,3,0,10
8965448000,0,473977533,85456082,493255,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.02,0.049999997,-1.02,1.0969071,0,nan,nan,3,0,10
8965648000,0,473977533,85456084,493436,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.02,0.049999997,-0.89,1.2113974,0,nan,nan,3,0,10
8965848000,0,473977534,85456085,493612,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.01,0.049999997,-0.82,1.3595715,0,nan,nan,3,0,10
8966048000,0,473977534,85456086,493768,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.049999997,-0.77,1.0126102,0,nan,nan,3,0,10
8966248000,0,473977534,85456087,493918,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.02,0.02,-0.68,0.70736104,0,nan,nan,3,0,10
8966448000,0,473977535,85456087,494056,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.01,0.03,-0.68,1.1033646,0,nan,nan,3,0,10
8966648000,0,473977535,85456088,494187,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.03,0.049999997,-0.59999996,0.9729924,0,nan,nan,3,0,10
8966848000,0,473977536,85456089,494308,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.01,0.01,-0.58,0.5366729,0,nan,nan,3,0,10
8967048000,0,473977536,85456089,494431,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.03,-0.52,0.7839788,0,nan,nan,3,0,10
8967248000,0,473977537,85456090,494523,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.02,-0.47,0.54662097,0,nan,nan,3,0,10
8967448000,0,473977538,85456091,494614,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.02,-0.47,0.82795984,0,nan,nan,3,0,10
8967648000,0,473977538,85456091,494712,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,-0.02,-0.42,5.4723186,0,nan,nan,3,0,10
8967848000,0,473977538,85456091,494791,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.03,-0.01,-0.39,5.889265,0,nan,nan,3,0,10
8968048000,0,473977539,85456091,494865,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.39999998,5.8430157,0,nan,nan,3,0,10
8968248000,0,473977539,85456091,494933,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.01,-0.39999998,0.5635502,0,nan,nan,3,0,10
8968448000,0,473977540,85456091,495007,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,0.0,-0.37,5.917015,0,nan,nan,3,0,10
8968748000,0,473977540,85456091,495072,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.03,-0.01,-0.26999998,5.981241,0,nan,nan,3,0,10
8968948000,0,473977540,85456090,495143,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-0.35999998,4.0286245,0,nan,nan,3,0,10
8969148000,0,473977540,85456090,495203,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.02,-0.02,-0.26,5.4604506,0,nan,nan,3,0,10
8969348000,0,473977540,85456090,495267,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.29,4.3743644,0,nan,nan,3,0,10
8969548000,0,473977540,85456090,495335,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.25,4.426897,0,nan,nan,3,0,10
8969748000,0,473977541,85456089,495369,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,-0.01,-0.22999999,3.930191,0,nan,nan,3,0,10
8969948000,0,473977540,85456089,495418,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-0.24,5.7044406,0,nan,nan,3,0,10
8970148000,0,473977540,85456089,495477,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.02,-0.26,4.476812,0,nan,nan,3,0,10
