timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
8959832000,8959832000,-0.0038359242,-0.0017507668,-0.0024868245
8959844000,8959844000,-0.0023846563,0.0004652054,0.0026766488
8959856000,8959856000,-0.00010033441,0.001630065,-0.0007301454
8959864000,8959864000,-0.0034667875,0.003917693,-0.00077406364
8959880000,8959880000,0.0046027373,-0.0014229044,0.004659961
8959892000,8959892000,-0.0019993605,0.0039674267,0.00018102402
8959904000,8959904000,0.0023926613,0.006920545,0.001992649
8959916000,8959916000,0.0009925058,0.0024979468,0.0034949325
8959928000,8959928000,-0.0027009293,-0.0048031784,0.0077409977
8959940000,8959940000,-0.0085676545,-0.00041998737,-0.0038889942
8959952000,8959952000,-0.00028946833,0.0061963713,-0.004597258
8959960000,8959960000,0.0032302167,0.00360431,-0.000804581
8959972000,8959972000,0.009786217,-0.0019067582,-0.0006590495
8959984000,8959984000,0.0033979774,0.0035729993,0.0032042158
8960000000,8960000000,-0.0017047138,0.0024162321,0.0049505252
8960012000,8960012000,-0.0048663802,-0.004847799,0.0019895937
8960024000,8960024000,0.0008920012,-2.3362227e-06,-0.003995877
8960036000,8960036000,0.0007702764,0.004878247,-0.0018925429
8960044000,8960044000,-0.0018426722,0.0040520392,0.0017532276
8960060000,8960060000,0.0011215638,-0.0005996241,-0.00051847263
8960072000,8960072000,7.539289e-06,0.0018339013,0.0029870193
8960084000,8960084000,0.0004270405,0.005363152,-0.0020653065
8960096000,8960096000,0.0037781498,0.002865323,-0.005727004
8960108000,8960108000,0.0023030085,-0.00048208702,0.000109681976
8960120000,8960120000,-0.0022777936,-0.00017868169,-0.0025105916
8960132000,8960132000,-0.0032414142,0.0017268495,0.0019193508
8960144000,8960144000,-0.0015066443,0.003271506,0.0009180572
8960156000,8960156000,0.0011637129,0.0011495855,-0.0014594161
8960168000,8960168000,0.0018811112,0.0008920133,-0.002343635
8960180000,8960180000,0.0013664878,0.005828231,0.00086827367
8960188000,8960188000,-0.0011221443,0.0017410526,0.0018109528
8960204000,8960204000,0.003342551,0.0019828407,-0.0016123673
8960216000,8960216000,0.005549848,0.002900684,0.00023937732
8960228000,8960228000,-0.0013836126,0.0004075528,-4.0013692e-05
8960240000,8960240000,-0.00048232847,0.004056823,0.00037030567
8960252000,8960252000,-0.00083764596,0.002144787,0.0015792917
8960264000,8960264000,0.0016423818,-0.001577938,-0.0017712425
8960276000,8960276000,0.0010609532,0.0008420213,0.00293882
8960288000,8960288000,0.001592172,0.00033534225,-0.00015338953
8960300000,8960300000,-0.0013459618,-0.0026181932,0.0048112655
8960312000,8960312000,0.004174874,0.0009819018,0.00023680786
8960324000,8960324000,-0.0041520656,-0.0057008583,-0.004257047
8960336000,8960336000,-0.00041842833,0.0017071739,-0.0035136165
8960348000,8960348000,0.001407302,0.0029209852,0.0050747623
8960360000,8960360000,-5.8058882e-05,0.004168488,0.0003084587
