timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
8960852000,0.025826631,-0.041577496,0.4073474,0.0,0.9789825,0.016847571,-0.017744567,0.20247078,0.0,0.0,-0.12014386,1,0,0,0,0,0
8960944000,0.014532581,0.043915007,0.40699828,0.0,0.97913575,0.002677493,0.022970255,0.20188719,0.0,0.0,-0.12012849,1,0,0,0,0,0
8961040000,0.021483984,0.06744931,0.40699828,0.0,0.9788252,0.0037001686,0.035190254,0.20161621,0.0,0.0,-0.12068977,1,0,0,0,0,0
8961152000,0.012079039,0.03472143,0.40699828,0.0,0.97922117,0.0024056523,0.0182217,0.20196065,0.0,0.0,-0.21288437,1,0,0,0,0,0
8961244000,0.008625611,0.02337128,0.40699828,0.0,0.9792996,0.0018619486,0.01231569,0.20203246,0.0,0.0,-0.29373878,1,0,0,0,0,0
8961356000,0.0073344572,0.018996414,0.40699828,0.0,0.9793217,0.0016718649,0.010043115,0.20205295,0.0,0.0,-0.37756437,1,0,0,0,0,0
8961448000,0.005206924,0.013563772,0.40699828,0.0,0.9793431,0.0011790921,0.007168011,0.20207486,0.0,0.0,-0.44790277,1,0,0,0,0,0
8961544000,0.005137249,0.011882703,0.40699828,0.0,0.979348,0.0013148534,0.0063378033,0.20207833,0.0,0.0,-0.52275676,1,0,0,0,0,0
8961656000,0.004626877,0.008740853,0.40699828,0.0,0.9793555,0.001382431,0.0047477535,0.20208514,0.0,0.0,-0.6069888,1,0,0,0,0,0
8961748000,0.0035008995,0.0053591104,0.40699828,0.0,0.97936136,0.0011727929,0.0029780164,0.20209189,0.0,0.0,-0.6136431,1,0,0,0,0,0
8961840000,0.0004913945,-0.0046805763,0.40699828,0.0,0.97936255,0.0007135927,-0.0022423405,0.20209752,0.0,0.0,-0.60371643,1,0,0,0,0,0
8961952000,-0.0008517714,-0.010611383,0.40699828,0.0,0.97935206,0.0006551699,-0.0052822544,0.20209242,0.0,0.0,-0.6110843,1,0,0,0,0,0
8962048000,-0.00039745937,-0.0125747835,0.40699828,0.0,0.9793463,0.0010760326,-0.006197775,0.20209229,0.0,0.0,-0.6185194,1,0,0,0,0,0
8962140000,-0.00052988686,-0.012666184,0.40699828,0.0,0.9793461,0.001020422,-0.0062559126,0.20209178,0.0,0.0,-0.61680007,1,0,0,0,0,0
8962252000,0.0006865716,-0.012219391,0.40699828,0.0,0.97934663,0.0015709421,-0.0059142103,0.20209578,0.0,0.0,-0.61886173,1,0,0,0,0,0
8962344000,-0.00025192555,-0.0112917535,0.40699828,0.0,0.97935,0.0010176499,-0.005554803,0.2020936,0.0,0.0,-0.61639786,1,0,0,0,0,0
8962440000,-0.0002756539,-0.011526683,0.40699828,0.0,0.9793494,0.0010297698,-0.00567224,0.2020934,0.0,0.0,-0.62480384,1,0,0,0,0,0
8962552000,0.0027517232,-0.009303223,0.40699828,0.0,0.9793526,0.0022875313,-0.004277552,0.2021014,0.0,0.0,-0.62609315,1,0,0,0,0,0
8962644000,0.0017155663,-0.011520278,0.40699828,0.0,0.9793478,0.0020041717,-0.005467894,0.20209892,0.0,0.0,-0.62634367,1,0,0,0,0,0
8962740000,0.0019832961,-0.011671023,0.40699828,0.0,0.9793471,0.0021505044,-0.005514657,0.20209965,0.0,0.0,-0.6277691,1,0,0,0,0,0
8962852000,0.00307557,-0.010442649,0.40699828,0.0,0.9793493,0.0025612428,-0.0048027765,0.20210238,0.0,0.0,-0.6307822,1,0,0,0,0,0
8962944000,0.0028089148,-0.009610673,0.40699828,0.0,0.9793518,0.0023466023,-0.0044223233,0.20210156,0.0,0.0,-0.62850296,1,0,0,0,0,0
8963040000,0.0025282586,-0.010416479,0.40699828,0.0,0.97935003,0.002290594,-0.004845269,0.20210105,0.0,0.0,-0.63579977,1,0,0,0,0,0
8963152000,0.0021530404,-0.010861805,0.40699828,0.0,0.97934926,0.0021518564,-0.0051012496,0.20210014,0.0,0.0,-0.6381035,1,0,0,0,0,0
8963244000,0.003253514,-0.009927721,0.40699828,0.0,0.97935045,0.002596347,-0.0045326473,0.20210265,0.0,0.0,-0.6369837,1,0,0,0,0,0
8963356000,0.004518787,-0.008729987,0.40699828,0.0,0.9793516,0.0030948976,-0.003818286,0.20210472,0.0,0.0,-0.63891363,1,0,0,0,0,0
8963448000,0.0054660668,-0.008133962,0.40699828,0.0,0.97935134,0.0034985344,-0.0034307013,0.20210598,0.0,0.0,-0.6498167,1,0,0,0,0,0
8963540000,0.0073668105,-0.0076289373,0.40699828,0.0,0.9793488,0.004378252,-0.0029913245,0.20210843,0.0,0.0,-0.5845198,1,0,0,0,0,0
8963652000,0.0069290837,-0.011872747,0.40699828,0.0,0.9793381,0.0045926976,-0.005113648,0.20211287,0.0,0.0,-0.5036116,1,0,0,0,0,0
8963748000,0.0052613514,-0.011036208,0.40699828,0.0,0.9793442,0.003691536,-0.00487255,0.20210795,0.0,0.0,-0.5505538,1,0,0,0,0,0
8963840000,0.005622982,-0.012412374,0.40699828,0.0,0.9793391,0.004007662,-0.005509878,0.2021099,0.0,0.0,-0.5513062,1,0,0,0,0,0
8963952000,0.006633281,-0.012097442,0.40699828,0.0,0.97933805,0.0044705546,-0.005253568,0.20211235,0.0,0.0,-0.54621327,1,0,0,0,0,0
8964044000,0.005983257,-0.01271564,0.40699828,0.0,0.9793374,0.0042147194,-0.0056219716,0.20211114,0.0,0.0,-0.5466913,1,0,0,0,0,0
8964140000,0.0066340766,-0.012409379,0.40699828,0.0,0.97933704,0.0045024613,-0.0054062344,0.20211267,0.0,0.0,-0.5525816,1,0,0,0,0,0
