timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
8959832000,0.202,-0.073000014,0.43
8959836000,0.202,-0.073000014,0.43
8959840000,0.202,-0.073000014,0.43
8959844000,0.202,-0.073000014,0.43
8959848000,0.202,-0.073000014,0.43
8959852000,0.202,-0.073000014,0.43
8959856000,0.2,-0.07500001,0.42900002
8959860000,0.2,-0.07500001,0.42900002
8959864000,0.2,-0.07500001,0.42900002
8959868000,0.2,-0.07500001,0.42900002
8959872000,0.2,-0.07500001,0.42900002
8959880000,0.2,-0.07500001,0.42900002
8959884000,0.2,-0.07500001,0.42900002
8959892000,0.2,-0.07500001,0.42900002
8959896000,0.2,-0.07500001,0.42900002
8959900000,0.2,-0.07500001,0.42900002
8959904000,0.2,-0.07500001,0.42900002
8959908000,0.20300001,-0.07200001,0.42800003
8959916000,0.20300001,-0.07200001,0.42800003
8959920000,0.20300001,-0.07200001,0.42800003
8959928000,0.20300001,-0.07200001,0.42800003
8959932000,0.20300001,-0.07200001,0.42800003
8959936000,0.20300001,-0.07200001,0.42800003
8959940000,0.20300001,-0.07200001,0.42800003
8959948000,0.20300001,-0.07200001,0.42800003
8959952000,0.20300001,-0.07200001,0.42800003
8959960000,0.20400001,-0.07400001,0.43300003
8959964000,0.20400001,-0.07400001,0.43300003
8959968000,0.20400001,-0.07400001,0.43300003
8959972000,0.20400001,-0.07400001,0.43300003
8959976000,0.20400001,-0.07400001,0.43300003
8959980000,0.20400001,-0.07400001,0.43300003
8959984000,0.20400001,-0.07400001,0.43300003
8959988000,0.20400001,-0.07400001,0.43300003
8959996000,0.20400001,-0.07400001,0.43300003
8960000000,0.20400001,-0.07400001,0.43300003
8960004000,0.20400001,-0.07400001,0.43300003
8960008000,0.20400001,-0.07400001,0.43300003
8960012000,0.19800001,-0.07400001,0.432
8960020000,0.19800001,-0.07400001,0.432
8960024000,0.19800001,-0.07400001,0.432
8960028000,0.19800001,-0.07400001,0.432
8960032000,0.19800001,-0.07400001,0.432
8960036000,0.19800001,-0.07400001,0.432
8960040000,0.19800001,-0.07400001,0.432
8960044000,0.19800001,-0.07400001,0.432
8960052000,0.19800001,-0.07400001,0.432
8960056000,0.19800001,-0.07400001,0.432
8960060000,0.19800001,-0.07400001,0.432
8960064000,0.20400001,-0.073000014,0.42900002
8960072000,0.20400001,-0.073000014,0.42900002
8960076000,0.20400001,-0.073000014,0.42900002
8960084000,0.20400001,-0.073000014,0.42900002
8960088000,0.20400001,-0.073000014,0.42900002
8960092000,0.20400001,-0.073000014,0.42900002
8960100000,0.20400001,-0.073000014,0.42900002
8960104000,0.20400001,-0.073000014,0.42900002
8960108000,0.20400001,-0.073000014,0.42900002
8960112000,0.20400001,-0.073000014,0.42900002
8960120000,0.202,-0.07800001,0.42900002
8960124000,0.202,-0.07800001,0.42900002
8960128000,0.202,-0.07800001,0.42900002
8960132000,0.202,-0.07800001,0.42900002
8960136000,0.202,-0.07800001,0.42900002
8960140000,0.202,-0.07800001,0.42900002
8960144000,0.202,-0.07800001,0.42900002
8960148000,0.202,-0.07800001,0.42900002
8960152000,0.202,-0.07800001,0.42900002
8960156000,0.202,-0.07800001,0.42900002
8960160000,0.202,-0.07800001,0.42900002
