timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
8959828000,-0.008372408,0.04575119,-1.1378763,0.0,0.0,0.0
8959852000,-0.008175001,0.04556918,-1.1380235,0.0,0.0,0.0
8959872000,-0.007926267,0.04520746,-1.1381185,0.0,0.0,0.0
8959892000,-0.008046302,0.045001194,-1.1382694,0.0,0.0,0.0
8959912000,-0.008312017,0.044304308,-1.138351,0.0,0.0,0.0
8959932000,-0.008058921,0.04452756,-1.1387024,0.0,0.0,0.0
8959948000,-0.0075292625,0.04436482,-1.1384761,0.0,0.0,0.0
8959972000,-0.008303631,0.044025,-1.1383876,0.0,0.0,0.0
8959988000,-0.008645337,0.04363343,-1.1385329,0.0,0.0,0.0
8960012000,-0.008210419,0.043804552,-1.1387289,0.0,0.0,0.0
8960028000,-0.008444844,0.043577634,-1.138563,0.0,0.0,0.0
8960052000,-0.008226095,0.043261334,-1.1386313,0.0,0.0,0.0
8960064000,-0.008334151,0.043086324,-1.1387289,0.0,0.0,0.0
8960088000,-0.008317344,0.04248873,-1.13853,0.0,0.0,0.0
8960108000,-0.008700392,0.04233615,-1.1385053,0.0,0.0,0.0
8960132000,-0.008390541,0.042237062,-1.1384702,0.0,0.0,0.0
8960152000,-0.008250022,0.041797556,-1.1384636,0.0,0.0,0.0
8960168000,-0.008339465,0.041691076,-1.1383526,0.0,0.0,0.0
8960188000,-0.0084341355,0.041246086,-1.1383917,0.0,0.0,0.0
8960208000,-0.008861975,0.04083573,-1.1384048,0.0,0.0,0.0
8960224000,-0.008899397,0.040720545,-1.138391,0.0,0.0,0.0
8960252000,-0.008787161,0.04031316,-1.1384578,0.0,0.0,0.0
8960272000,-0.008914845,0.040309507,-1.1383995,0.0,0.0,0.0
8960292000,-0.009018167,0.04017029,-1.138549,0.0,0.0,0.0
8960308000,-0.00936118,0.040035047,-1.1386544,0.0,0.0,0.0
8960328000,-0.00914653,0.040440865,-1.1384368,0.0,0.0,0.0
8960352000,-0.009181791,0.04008182,-1.1385586,0.0,0.0,0.0
8960372000,-0.009045656,0.039835785,-1.1385136,0.0,0.0,0.0
8960388000,-0.009071674,0.039665647,-1.1383129,0.0,0.0,0.0
8960408000,-0.008979346,0.0397003,-1.1382885,0.0,0.0,0.0
8960428000,-0.008759344,0.039437834,-1.1381099,0.0,0.0,0.0
8960452000,-0.009122351,0.039442584,-1.1379524,0.0,0.0,0.0
8960472000,-0.009135528,0.03948045,-1.137835,0.0,0.0,0.0
8960492000,-0.009397075,0.03929935,-1.1378977,0.0,0.0,0.0
8960508000,-0.008745401,0.039468966,-1.1380478,0.0,0.0,0.0
8960532000,-0.008412568,0.03931603,-1.137998,0.0,0.0,0.0
8960548000,-0.008902578,0.039309625,-1.1382242,0.0,0.0,0.0
8960572000,-0.009104844,0.03954178,-1.1381552,0.0,0.0,0.0
8960588000,-0.009184154,0.03949873,-1.1380408,0.0,0.0,0.0
8960612000,-0.009119173,0.039238103,-1.1381929,0.0,0.0,0.0
8960628000,-0.009178927,0.039198782,-1.138231,0.0,0.0,0.0
8960652000,-0.009723781,0.039200075,-1.1384356,0.0,0.0,0.0
8960672000,-0.010006944,0.03909109,-1.1386807,0.0,0.0,0.0
8960688000,-0.009651884,0.039459415,-1.1388012,0.0,0.0,0.0
8960712000,-0.009402734,0.039507866,-1.1390684,0.0,0.0,0.0
8960732000,-0.0088091055,0.03934867,-1.1388911,0.0,0.0,0.0
8960752000,-0.00876478,0.03930586,-1.1387603,0.0,0.0,0.0
8960768000,-0.008709569,0.03924462,-1.1386659,0.0,0.0,0.0
8960788000,-0.008772681,0.039875742,-1.1390274,0.0,0.0,0.0
8960812000,-0.0090271905,0.040478464,-1.1389772,0.0,0.0,0.0
8960832000,-0.009020768,0.040845383,-1.1388919,0.0,0.0,0.0
8960852000,-0.009116414,0.04096018,-1.1388477,0.0,0.0,0.0
8960868000,0.14994532,-0.20790377,0.0012731552,0.0,0.0,-0.12014386
8960888000,0.0935972,-0.108919755,-0.0007701516,0.0,0.0,-0.120054014
8960908000,0.062039442,0.04854881,-0.0014335513,0.0,0.0,-0.120007575
8960932000,0.041147243,0.17589203,-0.0015810728,0.0,0.0,-0.12003376
8960948000,0.082262166,0.3050019,-0.002273798,0.0,0.0,-0.12012849
8960968000,0.085011125,0.39642665,-0.0024781823,0.0,0.0,-0.120223984
8960992000,0.10165642,0.44085544,-0.0030616522,0.0,0.0,-0.12028596
8961008000,0.10741837,0.46011928,-0.0032256246,0.0,0.0,-0.120315164
8961032000,0.12085323,0.47098655,-0.0036301017,0.0,0.0,-0.12033689
8961048000,0.12331377,0.44528192,-0.0035766363,0.0,0.0,-0.12068977
8961072000,0.09982263,0.38594955,-0.0029491782,0.0,0.0,-0.13274394
8961088000,0.09116076,0.35499614,-0.0025624037,0.0,0.0,-0.14890595
8961112000,0.1014856,0.3261251,-0.0025155544,0.0,0.0,-0.16492
8961132000,0.074980885,0.27070582,-0.0020973086,0.0,0.0,-0.19521564
8961152000,0.07435602,0.27102774,-0.0021956563,0.0,0.0,-0.19521564
8961172000,0.06586578,0.24567187,-0.0019168854,0.0,0.0,-0.22606304
8961192000,0.06444515,0.2369569,-0.0017030239,0.0,0.0,-0.24379198
8961212000,0.052839674,0.21319945,-0.0015063286,0.0,0.0,-0.26156816
8961232000,0.055454083,0.19348669,-0.0014285445,0.0,0.0,-0.27568638
8961252000,0.046139434,0.18100685,-0.0014750361,0.0,0.0,-0.29373878
8961268000,0.04505645,0.1766988,-0.0014446378,0.0,0.0,-0.30818903
8961288000,0.04751409,0.1774314,-0.001455903,0.0,0.0,-0.3200431
8961312000,0.049647227,0.17131102,-0.0015504956,0.0,0.0,-0.33497018
8961332000,0.0438902,0.16462032,-0.0014206767,0.0,0.0,-0.3505534
8961348000,0.03891919,0.16347478,-0.0016286373,0.0,0.0,-0.36266106
8961368000,0.037215646,0.15522403,-0.0015528202,0.0,0.0,-0.37756437
8961388000,0.0383963,0.14853491,-0.0014244318,0.0,0.0,-0.39240435
8961408000,0.036536157,0.14223784,-0.0012338161,0.0,0.0,-0.40413493
8961432000,0.023537004,0.1356251,-0.0009521842,0.0,0.0,-0.43528372
8961452000,0.024063595,0.122961506,-0.0010088682,0.0,0.0,-0.44790277
8961468000,0.02495843,0.117146894,-0.0010120869,0.0,0.0,-0.46369383
8961492000,0.026412722,0.1191248,-0.0011184812,0.0,0.0,-0.4793809
8961508000,0.020240083,0.11559099,-0.0010383725,0.0,0.0,-0.49108404
8961532000,0.023774676,0.113538116,-0.0009976029,0.0,0.0,-0.5069713
8961552000,0.024040584,0.11268745,-0.0009886622,0.0,0.0,-0.52275676
8961572000,0.026818011,0.11205802,-0.00086295605,0.0,0.0,-0.5357737
8961592000,0.022849219,0.1096929,-0.0007959008,0.0,0.0,-0.5513626
8961612000,0.022110092,0.106173165,-0.0010161996,0.0,0.0,-0.5669239
8961632000,0.022740245,0.10244672,-0.0011512041,0.0,0.0,-0.58014417
8961652000,0.018455643,0.09663361,-0.00094503164,0.0,0.0,-0.5943849
8961668000,0.020365214,0.08527021,-0.0008414984,0.0,0.0,-0.6069888
8961692000,0.0137944035,0.05603741,-0.00094646215,0.0,0.0,-0.6106918
8961704000,0.0048375465,0.040498707,-0.0010889769,0.0,0.0,-0.6171013
8961732000,0.0051666712,0.015887825,-0.0014326572,0.0,0.0,-0.61346585
8961748000,-2.0514708e-06,-0.004390588,-0.0016729832,0.0,0.0,-0.6136431
