timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
8959824000,12.150001,12.142466,-1.0,-1.0,0.0,0.0,0.99543333,1.0006205,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8960328000,12.136141,12.142457,-1.0,-1.0,0.0,0.0,0.99542856,1.0006212,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8960832000,12.12228,12.137675,-1.0,-1.0,0.0,0.0,0.99252987,1.0010154,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8961324000,12.10875,12.129987,-1.0,-1.0,0.0,0.0,0.9878702,1.00165,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8961828000,12.094891,12.120067,-1.0,-1.0,0.0,0.0,0.98185825,1.0024698,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8962332000,12.08103,12.108791,-1.0,-1.0,0.0,0.0,0.9750247,1.0034032,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8962824000,12.0675,12.096922,-1.0,-1.0,0.0,0.0,0.96783066,1.0043879,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8963328000,12.053641,12.084185,-1.0,-1.0,0.0,0.0,0.96011114,1.0054464,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8963832000,12.039782,12.071062,-1.0,-1.0,0.0,0.0,0.95215845,1.0065395,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8964324000,12.02625,12.058003,-1.0,-1.0,0.0,0.0,0.9442439,1.0076296,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8964828000,12.012391,12.044462,-1.0,-1.0,0.0,0.0,0.93603706,1.0087625,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8965320000,11.99886,12.031139,-1.0,-1.0,0.0,0.0,0.9279628,1.0098795,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8965824000,11.985001,12.017418,-1.0,-1.0,0.0,0.0,0.91964674,1.0110326,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8966328000,11.971141,12.003649,-1.0,-1.0,0.0,0.0,0.9113021,1.0121922,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8966832000,11.957281,11.989849,-1.0,-1.0,0.0,0.0,0.90293837,1.0133573,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8967324000,11.94375,11.9763565,-1.0,-1.0,0.0,0.0,0.8947611,1.014499,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8967828000,11.929891,11.9625225,-1.0,-1.0,0.0,0.0,0.88637686,1.0156722,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8968332000,11.916031,11.948679,-1.0,-1.0,0.0,0.0,0.8779869,1.0168488,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8968824000,11.9025,11.935161,-1.0,-1.0,0.0,0.0,0.8697939,1.0180006,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8969328000,11.88864,11.921307,-1.0,-1.0,0.0,0.0,0.86139774,1.0191836,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8969832000,11.874781,11.907453,-1.0,-1.0,0.0,0.0,0.8530011,1.0203694,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8970324000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
8970828000,11.84739,11.880068,-1.0,-1.0,0.0,0.0,0.8364043,1.0227215,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
