timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
2613196000,inf,1,0,0,0,0
2614196000,inf,1,0,0,0,0
2614256000,inf,1,0,0,0,1
2614396000,inf,1,0,0,0,0
2614456000,inf,0,0,1,0,0
2614576000,inf,0,0,0,0,0
2615576000,inf,0,0,0,0,0
2616576000,inf,0,0,0,0,0
2617576000,inf,0,0,0,0,0
2618576000,inf,0,0,0,0,0
2619576000,inf,0,0,0,0,0
2620576000,inf,0,0,0,0,0
2621576000,inf,0,0,0,0,0
2622576000,inf,0,0,0,0,0
2623576000,inf,0,0,0,0,0
2624576000,inf,0,0,0,0,0
2625576000,inf,0,0,0,0,0
2626576000,inf,0,0,0,0,0
2627576000,inf,0,0,0,0,0
2628576000,inf,0,0,0,0,0
2629576000,inf,0,0,0,0,0
2630576000,inf,0,0,0,0,0
2631576000,inf,0,0,0,0,0
2632576000,inf,0,0,0,0,0
2633576000,inf,0,0,0,0,0
2634576000,inf,0,0,0,0,0
2635576000,inf,0,0,0,0,0
2636576000,inf,0,0,0,0,0
2637576000,inf,0,0,0,0,0
2638576000,inf,0,0,0,0,0
2639576000,inf,0,0,0,0,0
2640576000,inf,0,0,0,0,0
2641576000,inf,0,0,0,0,0
2642576000,inf,0,0,0,0,0
2643576000,inf,0,0,0,0,0
2644576000,inf,0,0,0,0,0
2645576000,inf,0,0,0,0,0
2646576000,inf,0,0,0,0,0
2647576000,inf,0,0,0,0,0
2648576000,inf,0,0,0,0,0
2649576000,inf,0,0,0,0,0
2650576000,inf,0,0,0,0,0
2651576000,inf,0,0,0,0,0
2652576000,inf,0,0,0,0,0
2653576000,inf,0,0,0,0,0
2654576000,inf,0,0,0,0,0
2655576000,inf,0,0,0,0,0
2656576000,inf,0,0,0,0,0
2657576000,inf,0,0,0,0,0
2658576000,inf,0,0,0,0,0
2659576000,inf,0,0,0,0,0
2660576000,inf,0,0,0,0,0
2661576000,inf,0,0,0,0,0
2662576000,inf,0,0,0,0,0
2663576000,inf,0,0,0,0,0
2664576000,inf,0,0,0,0,0
2665576000,inf,0,0,0,0,0
2666576000,inf,0,0,0,0,0
2667576000,inf,0,0,0,0,0
2668576000,inf,0,0,0,0,0
2669576000,inf,0,0,0,0,0
2670576000,inf,0,0,0,0,0
2671576000,inf,0,0,0,0,0
2672576000,inf,0,0,0,0,0
2673576000,inf,0,0,0,0,0
2674576000,inf,0,0,0,0,0
2675576000,inf,0,0,0,0,0
2676576000,inf,0,0,0,0,0
2677576000,inf,0,0,0,0,0
2678576000,inf,0,0,0,0,0
2679576000,inf,0,0,0,0,0
2680576000,inf,0,0,0,0,0
2681576000,inf,0,0,0,0,0
2682576000,inf,0,0,0,0,0
2683576000,inf,0,0,0,0,0
