timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
2613228000,0.0,0.0,0.0,0.0
2613428000,0.0,0.0,0.0,0.0
2613628000,0.0,0.0,0.0,0.0
2613828000,0.0,0.0,0.0,0.0
2614028000,0.0,0.0,0.0,0.0
2614228000,0.0,0.0,0.0,0.0
2614428000,0.0,0.0,0.0,0.0
2614628000,0.005582199,-0.002155072,4.465357e-05,0.0
2614828000,0.010215488,-0.0036285324,0.00011228088,0.0
2615024000,0.01330301,-0.0045836703,0.0001288677,0.0
2615224000,0.01122952,-0.0041112187,0.00011432736,0.0
2615424000,0.008687451,-0.0031390062,8.922635e-05,0.0
2615628000,0.007381185,-0.0026808681,7.922885e-05,0.0
2615824000,0.006259004,-0.0022041982,5.581773e-05,0.0
2616028000,0.00521329,-0.0018150514,5.373495e-05,0.0
2616228000,0.0042826934,-0.0014182766,3.5038276e-05,0.0
2616428000,0.0035675983,-0.0012919385,3.699499e-05,0.0
2616628000,0.002914601,-0.00089984125,4.137185e-05,0.0
2616828000,0.002470272,-0.000866471,1.2409235e-05,0.0
2617024000,0.0019820218,-0.0007070969,-3.342819e-05,0.0
2617228000,0.0016500796,-0.0004911608,2.3112396e-05,0.0
2617428000,0.001357791,-0.00042974213,3.8636095e-05,0.0
2617624000,0.0010255367,-0.00034595327,6.52084e-05,0.0
2617828000,0.0008424799,-0.0003233403,4.6604968e-05,0.0
2618028000,0.00071078475,-0.00014789365,4.8026985e-05,0.0
2618224000,0.0004823417,-0.00011106123,5.985792e-05,0.0
2618424000,0.00039266323,-0.00018672957,7.5810036e-05,0.0
2618628000,0.00024087695,-0.00011597858,4.617867e-05,0.0
2618828000,0.0001890707,-9.375954e-05,2.4527113e-05,0.0
2619028000,0.00017751522,-3.457259e-05,2.709692e-05,0.0
2619228000,0.00010426629,-8.7321576e-05,4.1921627e-05,0.0
2619428000,5.1599098e-05,-6.0386563e-05,5.305383e-05,0.0
2619628000,-4.1231826e-05,2.2731161e-05,7.039009e-05,0.0
2619828000,-4.2531137e-05,-3.464682e-05,3.6837555e-05,0.0
2620024000,-0.00014410345,-2.7386126e-05,3.2566084e-05,0.0
2620224000,-2.687346e-07,-7.208673e-05,1.8956587e-05,0.0
2620428000,-0.00014053122,-5.7503286e-05,1.6725038e-05,0.0
2620624000,-0.0001288561,8.743386e-05,3.883444e-05,0.0
2620824000,-0.00014766387,-0.00011934206,3.2707947e-05,0.0
2621028000,-4.5077846e-05,-1.24711e-05,2.49376e-06,0.0
2621224000,0.00012447672,0.0013051892,0.0008611517,0.0
