timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
2614244000,0.106566936,0.18064411,0.4316794,0.0,0.97246337,0.03252008,0.09934106,0.2082996,0.0,0.0,-0.12268087,1,0,0,0,0,0
2614336000,0.051272143,0.0051481337,0.4323278,0.0,0.9764174,0.024484713,0.00801125,0.21434873,0.0,0.0,-0.12015949,1,0,0,0,0,0
2614428000,0.039135717,-0.011998702,0.4323278,0.0,0.97649765,0.020397415,-0.0016619163,0.21455413,0.0,0.0,-0.16465855,1,0,0,0,0,0
2614540000,0.022819908,-0.012025486,0.4323278,0.0,0.97663146,0.012433519,-0.0034252338,0.21453355,0.0,0.0,-0.23256668,1,0,0,0,0,0
2614636000,0.021822318,-0.008776757,0.4323278,0.0,0.9766496,0.011598095,-0.0019457764,0.21451631,0.0,0.0,-0.2903842,1,0,0,0,0,0
2614748000,0.016928935,-0.008398809,0.4323278,0.0,0.97667617,0.009167977,-0.002286056,0.21450955,0.0,0.0,-0.36711082,1,0,0,0,0,0
2614840000,0.0134659335,-0.0067971954,0.4323278,0.0,0.97669476,0.007305113,-0.0018753248,0.21450062,0.0,0.0,-0.43585902,1,0,0,0,0,0
2614932000,0.01103778,-0.006279979,0.4323278,0.0,0.976704,0.006063864,-0.0018831581,0.21449699,0.0,0.0,-0.5047387,1,0,0,0,0,0
2615044000,0.010226787,-0.006112285,0.4323278,0.0,0.97670674,0.0056498316,-0.0018882413,0.21449585,0.0,0.0,-0.5909136,1,0,0,0,0,0
2615140000,0.006773968,-0.00534057,0.4323278,0.0,0.9767164,0.0038808724,-0.0018816711,0.21449122,0.0,0.0,-0.6196882,1,0,0,0,0,0
2615232000,0.0018447104,-0.0032962547,0.4323278,0.0,0.97672534,0.0012543856,-0.0014119392,0.21448548,0.0,0.0,-0.604747,1,0,0,0,0,0
2615344000,-0.0037084674,-0.0024252213,0.4323278,0.0,0.9767255,-0.0015509928,-0.0015820914,0.21448168,0.0,0.0,-0.61252904,1,0,0,0,0,0
