timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
2613228000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613328000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613428000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613528000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613624000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613724000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613828000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2613924000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614028000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614124000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614228000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614324000,6,1111.5038,1129.1421,1172.2771,1067.7616,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614428000,6,1121.7461,1190.8739,1169.0638,1140.4297,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614524000,6,1184.904,1239.8047,1216.6646,1204.1041,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614624000,6,1254.6904,1303.635,1285.9895,1270.291,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614724000,6,1314.6843,1360.8848,1343.7191,1328.5874,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614824000,6,1388.7814,1428.1937,1416.7115,1401.782,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2614924000,6,1472.9132,1511.2085,1500.129,1484.4352,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2615024000,6,1542.725,1581.9993,1570.6578,1558.6635,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2615128000,6,1623.1329,1610.9121,1616.3528,1617.2548,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2615224000,6,1606.5588,1596.9537,1603.9275,1601.9779,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2615328000,6,1611.1771,1611.1848,1613.5845,1612.3123,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2615424000,6,1614.2771,1620.7589,1617.9856,1615.7773,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
