timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
2614244000,0.029637298,0.00082194665,0.08867469,0.4316794,0.0,0.006278145,-0.025372295,0.80777776,0.0,0.0,0.0,0.0,0.0,0.0,-0.025365364,0.0026822668,-0.12
2614336000,0.03008231,-0.00053922797,0.0905569,0.4323278,0.0,0.0035463455,0.0005733243,0.6902222,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031411112,0.0053327023,-0.12
2614448000,0.030336572,0.00012847273,0.08383634,0.4323278,0.0,0.0025095227,0.0058164825,0.5471111,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002725776,0.006747723,-0.17703077
2614540000,0.03052,0.0006944579,0.063510425,0.4323278,0.0,0.0028011736,0.0061765844,0.42955554,0.0,0.0,0.0,0.0,0.0,0.0,0.00031526003,0.0059898915,-0.23248932
2614636000,0.030702328,0.0012570587,0.020877782,0.4323278,0.0,0.0031434097,0.0065095886,0.30688888,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003412821,0.0068209367,-0.2903039
2614748000,0.030904029,0.0018794151,-0.06499157,0.4323278,0.0,0.00369707,0.0068563675,0.16377777,0.0,0.0,0.0,0.0,0.0,0.0,0.00019538941,0.0069343746,-0.36704525
2614840000,0.031061243,0.0023645053,-0.16357411,0.4323278,0.0,0.0040764017,0.007110688,0.046222217,0.0,0.0,0.0,0.0,0.0,0.0,0.00023071626,0.006570247,-0.43580943
2614932000,0.03121129,0.002827491,-0.28097928,0.4323278,0.0,0.0043275114,0.0072995145,-0.071333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0005437118,0.0063864915,-0.504698
2615044000,0.031384647,0.0033623995,-0.44032004,0.4323278,0.0,0.004681589,0.007678788,-0.21444443,0.0,0.0,0.0,0.0,0.0,0.0,0.0007473786,0.007000256,-0.59087163
2615140000,0.031525545,0.003797142,-0.5833068,0.4323278,0.0,0.0050283754,0.0078076785,-0.3371111,0.0,0.0,0.0,0.0,0.0,0.0,0.0012461259,0.005198085,-0.61966515
2615232000,0.031654246,0.0041942457,-0.7190355,0.4323278,0.0,0.005480061,0.0073518157,-0.45466664,0.0,0.0,0.0,0.0,0.0,0.0,0.0013425737,0.001848144,-0.6047427
2615344000,0.031803083,0.0046534697,-0.8739005,0.4323278,0.0,0.0060753687,0.0052816477,-0.5977777,0.0,0.0,0.0,0.0,0.0,0.0,0.0023005717,-0.0014401351,-0.612523
2615436000,0.031919193,0.0050117117,-0.99101,0.4323278,0.0,0.0066924444,0.0029546416,-0.7153333,0.0,0.0,0.0,0.0,0.0,0.0,0.0026581106,-0.0028429802,-0.6111562
2615532000,0.03203488,0.005368664,-1.1072341,0.4323278,0.0,0.007277889,0.0006936481,-0.83799994,0.0,0.0,0.0,0.0,0.0,0.0,0.0032250423,-0.0028709474,-0.618523
2615644000,0.03216311,0.005764342,-1.2378606,0.4323278,0.0,0.008110976,-0.002347155,-0.98111105,0.0,0.0,0.0,0.0,0.0,0.0,0.0027813986,-0.0030886866,-0.6205888
2615736000,0.032263104,0.0060728895,-1.3417515,0.4323278,0.0,0.008839197,-0.005209159,-1.0986667,0.0,0.0,0.0,0.0,0.0,0.0,0.0033749677,-0.0028991913,-0.61962
2615848000,0.032378726,0.0064296215,-1.4643159,0.4323278,0.0,0.009698896,-0.008135212,-1.2417779,0.0,0.0,0.0,0.0,0.0,0.0,0.00239234,-0.002440528,-0.620848
2615940000,0.032468915,0.006707902,-1.5618887,0.4323278,0.0,0.01045831,-0.0103990575,-1.3593335,0.0,0.0,0.0,0.0,0.0,0.0,0.0029407295,-0.0029537198,-0.61854297
2616036000,0.0325586,0.0069846744,-1.6608067,0.4323278,0.0,0.011159836,-0.011942823,-1.4820004,0.0,0.0,0.0,0.0,0.0,0.0,0.0029307073,-0.0022870305,-0.6287684
2616148000,0.03265788,0.007290989,-1.7725923,0.4323278,0.0,0.012101543,-0.013524571,-1.6251116,0.0,0.0,0.0,0.0,0.0,0.0,0.0022618624,-0.0026366494,-0.62879163
2616240000,0.032735292,0.0075298534,-1.8615905,0.4323278,0.0,0.012547738,-0.015094821,-1.7426672,0.0,0.0,0.0,0.0,0.0,0.0,0.0016098536,-0.0024002618,-0.6283086
2616332000,0.0328092,0.0077579017,-1.9481113,0.4323278,0.0,0.012686049,-0.01678044,-1.8602228,0.0,0.0,0.0,0.0,0.0,0.0,0.0012878801,-0.0016518896,-0.6285758
2616444000,0.03289461,0.008021465,-2.050202,0.4323278,0.0,0.012465659,-0.018460752,-1.7629194,0.0,0.0,0.0,0.0,0.0,0.0,0.0016938536,-0.0019732746,-0.5128187
2616540000,0.032964054,0.008235737,-2.1349607,0.4323278,0.0,0.012031251,-0.01979122,-1.6720028,0.0,0.0,0.0,0.0,0.0,0.0,0.0007921729,-0.0026711484,-0.5356107
2616632000,0.0330275,0.008431483,-2.2138898,0.4323278,0.0,0.011591822,-0.021128556,-1.5774179,0.0,0.0,0.0,0.0,0.0,0.0,0.0012546454,-0.0032261529,-0.55794895
2616744000,0.03310085,0.0086578075,-2.3070211,0.4323278,0.0,0.011483804,-0.022917977,-1.4783412,0.0,0.0,0.0,0.0,0.0,0.0,0.0012066199,-0.0025163041,-0.548897
2616836000,0.033158064,0.008834361,-2.3811696,0.4323278,0.0,0.011320603,-0.024027461,-1.396553,0.0,0.0,0.0,0.0,0.0,0.0,0.0013680469,-0.0020225593,-0.5512553
2616932000,0.03321497,0.009009961,-2.456347,0.4323278,0.0,0.011143367,-0.02486615,-1.3328356,0.0,0.0,0.0,0.0,0.0,0.0,0.0011651592,-0.002001883,-0.5548861
2617044000,0.03327795,0.009204308,-2.5413125,0.4323278,0.0,0.010839606,-0.025382336,-1.2522154,0.0,0.0,0.0,0.0,0.0,0.0,0.0013219697,-0.0023677533,-0.5549458
2617136000,0.033327054,0.009355859,-2.608965,0.4323278,0.0,0.010596782,-0.02556179,-1.1881919,0.0,0.0,0.0,0.0,0.0,0.0,0.0011567888,-0.0014500915,-0.55672604
2617248000,0.033383846,0.009531084,-2.6887941,0.4323278,0.0,0.010194295,-0.025563382,-1.1220622,0.0,0.0,0.0,0.0,0.0,0.0,0.0004048078,-0.0022729514,-0.5572593
2617340000,0.033428155,0.009667779,-2.7523558,0.4323278,0.0,0.00979094,-0.025475647,-1.0678557,0.0,0.0,0.0,0.0,0.0,0.0,0.00095910416,-0.0017130213,-0.55659634
2617436000,0.033472218,0.0098037375,-2.8167994,0.4323278,0.0,0.009547518,-0.025292318,-1.0250977,0.0,0.0,0.0,0.0,0.0,0.0,0.0013386752,-0.0017389731,-0.55925834
2617548000,0.033520978,0.009954207,-2.8896399,0.4323278,0.0,0.009544389,-0.025057042,-0.97012717,0.0,0.0,0.0,0.0,0.0,0.0,0.000925092,-0.0013203012,-0.5589551
2617640000,0.03355901,0.010071545,-2.9476404,0.4323278,0.0,0.009911933,-0.024633214,-0.92437124,0.0,0.0,0.0,0.0,0.0,0.0,0.002131663,-0.0016633947,-0.5589503
2617732000,0.033595324,0.010183575,-3.0040324,0.4323278,0.0,0.010760458,-0.024111073,-0.88271415,0.0,0.0,0.0,0.0,0.0,0.0,0.0024080519,-0.0014192469,-0.5605072
2617844000,0.033637285,0.01031305,-3.0705798,0.4323278,0.0,0.011609715,-0.023167957,-0.8401074,0.0,0.0,0.0,0.0,0.0,0.0,0.0020122249,-0.0009745735,-0.56039596
2617940000,0.03367139,0.010418316,-3.1258354,0.4323278,0.0,0.012098387,-0.022265915,-0.81024563,0.0,0.0,0.0,0.0,0.0,0.0,0.0018544333,-0.0011012461,-0.56127954
2618032000,0.033702552,0.010514481,-3.1772969,0.4323278,0.0,0.012449446,-0.021472601,-0.7746665,0.0,0.0,0.0,0.0,0.0,0.0,0.0013837588,-0.0007556765,-0.5612986
