timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
2613228000,-0.004932468,-0.034825265,0.0003757216,0.013751073,-0.0015923418,0.07904053,-0.003374979,-0.0024954975,0.0026507974,0.0039170682,0.0,0.0,0.0,0.0,0.015910402,0.26583648,0.26583627,0.5734444,1.093602,1.093602,4.055824,0.0025036037,0.0025058016,0.00250144,0.09013937,0.0,0.0,0.0,0.0,0.6614225,9.9375735e-05,0.0034878165,0.008246449,0.0,0.0,0.0,0.0,0.0,0.0
2613420000,0.0044236053,-0.024409667,0.08224822,0.014061468,-0.002507234,0.02432251,-0.003374979,-0.0024954975,0.0026507974,0.007930249,0.0,0.0,0.0,0.0,0.015910402,0.26583496,0.26583475,0.57353526,1.0935422,1.0935423,4.055842,0.0025036037,0.0025058016,0.00250144,0.09013931,0.0,0.0,0.0,0.0,0.6614225,0.00010115623,0.0040561925,0.010229446,0.0,0.0,0.0,0.0,0.0,0.0
2613620000,0.014869077,-0.034636285,0.030099055,0.013207978,-0.0045902748,0.036132812,-0.003374979,-0.0024954975,0.0026507974,0.013706833,0.0,0.0,0.0,0.0,0.015910402,0.26583394,0.26583374,0.57353586,1.0934913,1.0934912,4.0555534,0.0025036037,0.0025058016,0.00250144,0.09013932,0.0,0.0,0.0,0.0,0.6614225,0.00012932417,0.0036462606,0.009203524,0.0,0.0,0.0,0.0,0.0,0.0
2613820000,0.0032289634,-0.036199916,0.099276,0.0113290865,-0.012863526,0.07046509,-0.003374979,-0.0024954975,0.0026507974,0.009208918,0.0,0.0,0.0,0.0,0.015910402,0.26583377,0.26583353,0.57344776,1.093448,1.0934479,4.055581,0.0025036037,0.0025058016,0.00250144,0.090139344,0.0,0.0,0.0,0.0,0.6614225,0.0001741655,0.0040887627,0.010029115,0.0,0.0,0.0,0.0,0.0,0.0
2614020000,0.004441988,-0.02217436,0.06645109,0.010785708,-0.012592718,0.08312988,-0.003374979,-0.0024954975,0.0026507974,0.0050665736,0.0,0.0,0.0,0.0,0.015910402,0.26583466,0.26583445,0.57345146,1.0934114,1.0934113,4.0556173,0.0025036037,0.0025058016,0.00250144,0.09013928,0.0,0.0,0.0,0.0,0.6614225,0.00019190607,0.0030590296,0.007468953,0.0,0.0,0.0,0.0,0.0,0.0
2614220000,0.006021373,-0.031240376,0.029678311,0.010546019,-0.015333908,0.06378174,-0.003374979,-0.0024954975,0.0026507974,0.008837342,0.0,0.0,0.0,0.0,0.015910402,0.26663992,0.26663965,0.5735833,1.0989394,1.0989393,4.0556355,0.0025036037,0.0025058016,0.00250144,0.09013929,0.0,0.0,0.0,0.0,0.6614225,0.00027865433,0.004349367,0.011179433,0.0,0.0,0.0,0.0,0.0,0.0
2614420000,0.0073456177,-0.022371272,0.067217916,0.010302795,-0.0069479095,-0.025482178,-0.003374979,-0.0024954975,0.0026507974,-0.0044437945,0.0,0.0,0.0,0.0,0.015910402,0.26651004,0.26650977,0.573578,1.0983074,1.0983073,4.0559983,0.0025036037,0.0025058016,0.00250144,0.09013931,0.0,0.0,0.0,0.0,0.6614225,0.00020867311,0.0034869243,0.008427319,0.0,0.0,0.0,0.0,0.0,0.0
2614620000,0.015328522,-0.023867061,0.034734048,0.009793578,-0.015724564,0.040649414,-0.003374979,-0.0024954975,0.0026507974,0.009477764,0.0,0.0,0.0,0.0,0.015910402,0.26639944,0.26639917,0.57357454,1.0977384,1.0977381,4.0560265,0.0025036037,0.0025058016,0.00250144,0.09013932,0.0,0.0,0.0,0.0,0.6614225,0.00015714452,0.002834427,0.0066437963,0.0,0.0,0.0,0.0,0.0,0.0
2614820000,0.003734961,-0.023696998,0.020646088,0.0077937637,-0.008598518,0.042388916,-0.003374979,-0.0024954975,0.0026507974,0.00807634,0.0,0.0,0.0,0.0,0.015910402,0.26630643,0.26630616,0.5735729,1.0972265,1.0972264,4.0560617,0.0025036037,0.0025058016,0.00250144,0.09013928,0.0,0.0,0.0,0.0,0.6614225,0.00021568002,0.0024966684,0.005638204,0.0,0.0,0.0,0.0,0.0,0.0
2615020000,0.0036858795,-0.022326779,0.010273902,0.0074686483,-0.009791739,0.13595581,-0.003374979,-0.0024954975,0.0026507974,-0.0007876456,0.0,0.0,0.0,0.0,0.015910402,0.26622537,0.2662251,0.57357043,1.0967664,1.0967661,4.055286,0.0025036037,0.0025058016,0.00250144,0.0901393,0.0,0.0,0.0,0.0,0.6614225,0.00017252918,0.002286126,0.0050816135,0.0,0.0,0.0,0.0,0.0,0.0
