timestamp,saturation_status
2613228000,1533
2613232000,1533
2613240000,1533
2613244000,1533
2613248000,1533
2613256000,1533
2613260000,1533
2613268000,1533
2613272000,1533
2613276000,1533
2613280000,1533
2613288000,1533
2613292000,1533
2613300000,1533
2613304000,1533
2613308000,1533
2613312000,1533
2613316000,1533
2613324000,1533
2613328000,1533
2613332000,1533
2613340000,1533
2613344000,1533
2613348000,1533
2613352000,1533
2613356000,1533
2613360000,1533
2613364000,1533
2613368000,1533
2613372000,1533
2613376000,1533
2613380000,1533
2613384000,1533
2613388000,1533
2613392000,1533
2613400000,1533
2613404000,1533
2613408000,1533
2613416000,1533
2613420000,1533
2613428000,1533
2613436000,1533
2613444000,1533
2613448000,1533
2613456000,1533
2613460000,1533
2613464000,1533
2613468000,1533
2613472000,1533
2613476000,1533
2613480000,1533
2613484000,1533
2613488000,1533
2613492000,1533
2613500000,1533
2613508000,1533
2613512000,1533
2613516000,1533
2613520000,1533
2613528000,1533
2613532000,1533
2613536000,1533
2613540000,1533
2613544000,1533
2613548000,1533
2613552000,1533
2613556000,1533
2613560000,1533
2613568000,1533
2613572000,1533
2613576000,1533
2613584000,1533
2613588000,1533
2613596000,1533
2613600000,1533
2613604000,1533
2613608000,1533
2613612000,1533
2613616000,1533
2613624000,1533
2613632000,1533
2613636000,1533
2613640000,1533
2613644000,1533
2613652000,1533
2613656000,1533
2613660000,1533
2613668000,1533
2613672000,1533
2613676000,1533
2613680000,1533
2613684000,1533
2613688000,1533
2613696000,1533
2613704000,1533
2613708000,1533
2613712000,1533
2613716000,1533
2613724000,1533
2613728000,1533
2613732000,1533
2613736000,1533
2613744000,1533
2613748000,1533
2613756000,1533
2613760000,1533
2613764000,1533
2613768000,1533
2613776000,1533
2613780000,1533
2613784000,1533
2613788000,1533
2613792000,1533
2613800000,1533
2613808000,1533
2613812000,1533
2613816000,1533
2613820000,1533
2613828000,1533
2613832000,1533
2613836000,1533
2613840000,1533
2613848000,1533
2613852000,1533
2613856000,1533
2613864000,1533
2613868000,1533
2613872000,1533
2613876000,1533
2613880000,1533
2613888000,1533
2613892000,1533
2613896000,1533
2613904000,1533
2613908000,1533
2613916000,1533
2613920000,1533
2613924000,1533
2613928000,1533
2613932000,1533
2613936000,1533
2613944000,1533
2613948000,1533
2613952000,1533
2613956000,1533
2613960000,1533
2613968000,1533
2613972000,1533
2613976000,1533
2613980000,1533
2613988000,1533
2613992000,1533
2614000000,1533
2614004000,1533
2614008000,1533
2614012000,1533
2614016000,1533
2614020000,1533
2614028000,1533
2614032000,1533
2614036000,1533
2614044000,1533
2614052000,1533
2614056000,1533
2614060000,1533
2614064000,1533
2614068000,1533
2614072000,1533
2614076000,1533
2614080000,1533
2614088000,1533
2614092000,1533
2614100000,1533
2614104000,1533
2614108000,1533
2614112000,1533
2614116000,1533
2614120000,1533
2614124000,1533
2614132000,1533
2614136000,1533
2614144000,1533
2614152000,1533
2614160000,1533
2614168000,1533
2614172000,1533
2614176000,1533
2614184000,1533
2614188000,1533
2614196000,1533
2614200000,1533
2614204000,1533
2614208000,1533
2614212000,1533
2614216000,1533
2614224000,1533
2614228000,1533
2614232000,1533
2614236000,1533
2614240000,1533
2614244000,1533
2614248000,1469
2614252000,1469
2614260000,1469
2614264000,1469
2614268000,1197
2614272000,1197
2614276000,1197
2614280000,1197
2614284000,1
2614288000,1
2614292000,1
2614300000,1
2614304000,1
2614308000,1
2614312000,1
2614316000,1
2614320000,1
2614324000,1
2614332000,1
2614336000,1
2614344000,1
2614348000,1
2614356000,1
2614360000,1
2614368000,1
2614372000,1
2614376000,1
2614380000,1
2614384000,1
2614388000,1
2614392000,1
2614396000,1
2614400000,1
2614404000,1
2614412000,1
2614416000,1
2614420000,1
2614424000,1
2614428000,1
2614432000,1
2614440000,1
2614448000,1
2614452000,1
2614456000,1
2614460000,1
2614464000,1
2614472000,1
2614476000,1
2614480000,1
2614484000,1
2614492000,1
2614500000,1
2614504000,1
2614512000,1
2614520000,1
2614524000,1
2614528000,1
2614532000,1
2614536000,1
2614540000,1
2614548000,1
2614552000,1
2614556000,1
2614560000,1
2614564000,1
2614572000,1
2614576000,1
2614580000,1
2614588000,1
2614592000,1
2614596000,1
2614600000,1
2614608000,1
2614616000,1
2614620000,1
2614624000,1
2614628000,1
2614636000,1
2614644000,1
2614648000,1
2614652000,1
2614656000,1
2614664000,1
2614672000,1
2614676000,1
2614684000,1
2614688000,1
2614692000,1
2614696000,1
2614704000,1
2614712000,1
2614716000,1
2614720000,1
2614724000,1
2614728000,1
2614732000,1
2614736000,1
2614740000,1
2614744000,1
2614748000,1
2614752000,1
2614756000,1
2614764000,1
2614768000,1
2614772000,1
2614776000,1
2614780000,1
2614784000,1
2614788000,1
2614792000,1
2614800000,1
2614804000,1
2614808000,1
2614816000,1
2614824000,1
2614828000,1
2614832000,1
2614836000,1
2614840000,1
2614844000,1
2614852000,1
2614860000,1
2614868000,1
2614872000,1
2614876000,1
2614880000,1
2614884000,1
2614888000,1
2614896000,1
2614904000,1
2614908000,1
2614916000,1
2614920000,1
2614924000,1
2614928000,1
2614932000,1
2614940000,1
2614944000,1
2614952000,1
2614956000,1
2614960000,1
2614968000,1
2614976000,1
2614980000,1
2614984000,1
2614988000,1
2614996000,1
2615000000,1
2615008000,1
2615012000,1
2615016000,1
2615020000,1
2615024000,1
2615032000,1
2615036000,1
2615040000,1
2615044000,1
2615048000,1
2615052000,1
2615060000,1
2615064000,1
2615068000,1
2615076000,1
2615080000,1
2615084000,1
2615092000,1
2615100000,1
2615108000,1
2615112000,1
2615120000,1
2615128000,1
2615136000,1
2615140000,1
2615144000,1
2615152000,1
2615156000,1
2615160000,1
2615168000,1
2615176000,1
2615184000,1
2615188000,1
2615196000,1
2615200000,1
2615204000,1
2615208000,1
2615216000,1
2615220000,1
2615224000,1
2615228000,1
2615236000,1
2615240000,1
2615244000,1
2615252000,1
2615256000,1
2615260000,1
2615268000,1
2615272000,1
2615276000,1
2615284000,1
2615288000,1
2615292000,1
2615296000,1
2615300000,1
2615308000,1
2615312000,1
2615316000,1
2615320000,1
2615324000,1
2615328000,1
2615332000,1
2615336000,1
2615340000,1
2615344000,1
2615348000,1
2615352000,1
2615356000,1
2615364000,1
2615368000,1
2615376000,1
2615380000,1
2615384000,1
2615392000,1
2615396000,1
2615400000,1
2615404000,1
2615412000,1
2615416000,1
2615420000,1
2615424000,1
2615428000,1
2615432000,1
2615440000,1
2615444000,1
2615448000,1
2615452000,1
2615456000,1
2615460000,1
2615464000,1
2615468000,1
2615472000,1
2615480000,1
2615484000,1
2615488000,1
2615492000,1
2615500000,1
2615508000,1
2615512000,1
2615516000,1
2615524000,1
2615528000,1
2615532000,1
2615536000,1
2615540000,1
2615544000,1
2615548000,1
2615552000,1
2615556000,1
2615560000,1
2615568000,1
2615572000,1
2615576000,1
2615580000,1
2615584000,1
2615592000,1
2615596000,1
2615600000,1
2615604000,1
2615612000,1
2615616000,1
2615624000,1
2615628000,1
2615632000,1
2615636000,1
2615640000,1
2615644000,1
2615648000,1
2615652000,1
2615660000,1
2615668000,1
2615676000,1
2615680000,1
2615684000,1
2615688000,1
2615692000,1
2615696000,1
2615700000,1
2615708000,1
2615712000,1
2615716000,1
2615720000,1
2615728000,1
2615736000,1
2615740000,1
2615744000,1
2615748000,1
2615756000,1
2615764000,1
2615768000,1
2615772000,1
2615780000,1
2615784000,1
2615788000,1
2615792000,1
2615796000,1
2615800000,1
2615804000,1
2615808000,1
2615812000,1
2615816000,1
2615824000,1
2615832000,1
2615836000,1
2615840000,1
2615848000,1
2615852000,1
2615856000,1
2615860000,1
2615868000,1
2615872000,1
2615876000,1
2615880000,1
2615884000,1
2615888000,1
2615892000,1
2615896000,1
2615904000,1
2615908000,1
2615916000,1
2615920000,1
2615928000,1
2615936000,1
2615944000,1
2615952000,1
2615956000,1
2615964000,1
2615968000,1
2615976000,1
2615980000,1
2615984000,1
2615992000,1
2615996000,1
2616000000,1
2616008000,1
2616012000,1
2616016000,1
2616020000,1
2616024000,1
2616032000,1
2616040000,1
2616044000,1
2616048000,1
2616052000,1
2616056000,1
2616064000,1
2616068000,1
2616072000,1
2616076000,1
2616080000,1
2616084000,1
2616088000,1
2616092000,1
2616100000,1
2616104000,1
2616112000,1
2616116000,1
2616120000,1
2616124000,1
2616128000,1
2616136000,1
2616140000,1
2616148000,1
2616152000,1
2616160000,1
2616164000,1
2616172000,1
2616176000,1
2616180000,1
2616184000,1
2616192000,1
2616196000,1
2616204000,1
2616208000,1
2616212000,1
2616216000,1
2616220000,1
2616228000,1
2616236000,1
2616240000,1
2616244000,1
2616248000,1
2616252000,1
2616256000,1
2616260000,1
2616264000,1
2616272000,1
2616276000,1
2616284000,1
2616292000,1
2616300000,1
2616304000,1
2616308000,1
2616316000,1
2616320000,1
2616324000,1
2616328000,1
2616332000,1
2616336000,1
2616340000,1
2616344000,1
2616348000,1
2616352000,1
2616356000,1
2616360000,1
2616364000,1
2616372000,1
2616380000,1
2616384000,1
2616392000,1
2616396000,1
2616400000,1
2616408000,1
2616412000,1
2616416000,1
2616420000,1
2616424000,1
2616428000,1
2616432000,1
2616436000,1
2616440000,1
2616444000,1
2616452000,1
2616456000,1
2616460000,1
2616464000,1
2616472000,1
2616480000,1
2616484000,1
2616488000,1
2616492000,1
2616500000,1
2616508000,1
2616512000,1
2616516000,1
2616520000,1
2616524000,1
2616528000,1
2616532000,1
2616536000,1
2616540000,1
2616544000,1
2616548000,1
2616556000,1
2616560000,1
2616564000,1
2616568000,1
2616576000,1
2616580000,1
2616584000,1
2616588000,1
2616592000,1
2616600000,1
2616608000,1
2616612000,1
2616620000,1
2616624000,1
2616628000,1
2616636000,1
2616640000,1
2616644000,1
2616648000,1
2616652000,1
2616660000,1
2616664000,1
2616668000,1
2616672000,1
2616680000,1
2616684000,1
2616688000,1
2616696000,1
2616700000,1
2616704000,1
2616708000,1
2616716000,1
2616720000,1
2616724000,1
2616728000,1
2616732000,1
2616740000,1
2616748000,1
2616752000,1
2616760000,1
2616764000,1
2616768000,1
2616772000,1
2616780000,1
2616784000,1
2616788000,1
2616796000,1
2616804000,1
2616808000,1
2616812000,1
2616816000,1
2616820000,1
2616824000,1
2616832000,1
2616836000,1
2616840000,1
2616844000,1
2616848000,1
2616856000,1
2616864000,1
2616872000,1
2616876000,1
2616880000,1
2616884000,1
2616892000,1
2616896000,1
2616904000,1
2616908000,1
2616916000,1
2616920000,1
2616924000,1
2616932000,1
2616940000,1
2616944000,1
2616948000,1
2616952000,1
2616956000,1
2616964000,1
2616968000,1
2616972000,1
2616976000,1
2616980000,1
2616984000,1
2616988000,1
2616992000,1
2616996000,1
2617000000,1
2617004000,1
2617008000,1
2617012000,1
2617016000,1
2617020000,1
2617024000,1
2617028000,1
2617032000,1
2617036000,1
2617040000,1
2617044000,1
2617048000,1
2617052000,1
2617056000,1
2617060000,1
2617068000,1
2617072000,1
2617076000,1
2617080000,1
2617088000,1
2617092000,1
2617096000,1
2617104000,1
2617108000,1
2617116000,1
2617120000,1
2617124000,1
2617128000,1
2617132000,1
2617136000,1
2617140000,1
2617144000,1
2617152000,1
2617156000,1
2617160000,1
2617168000,1
2617176000,1
2617180000,1
2617184000,1
2617192000,1
2617196000,1
2617200000,1
2617208000,1
2617212000,1
2617216000,1
2617220000,1
2617224000,1
2617228000,1
2617232000,1
2617236000,1
2617240000,1
2617244000,1
2617248000,1
2617252000,1
2617260000,1
2617264000,1
2617272000,1
2617276000,1
2617284000,1
2617288000,1
2617296000,1
2617300000,1
2617304000,1
2617312000,1
2617316000,1
2617320000,1
2617324000,1
2617328000,1
2617332000,1
2617336000,1
2617340000,1
2617348000,1
2617352000,1
2617356000,1
2617360000,1
2617368000,1
2617372000,1
2617376000,1
2617384000,1
2617388000,1
2617392000,1
2617400000,1
2617404000,1
2617408000,1
2617416000,1
2617424000,1
2617428000,1
2617432000,1
2617436000,1
2617440000,1
2617444000,1
2617448000,1
2617456000,1
2617460000,1
2617468000,1
