timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
9233336000,0.4832768,-0.020409165,-0.012729926,0.42035264,nan,-0.02057202,-0.049778443,0.012686939,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9233540000,0.4817083,-0.024182446,-0.021425376,0.4205594,nan,0.00079868734,0.0019213771,-0.15339506,0.0,0.0,-1.6301264,0.0,0.0,-8.0,nan,nan,nan
9233728000,0.48185113,-0.023839029,-0.08793079,0.4205594,nan,0.0007274747,0.0017501004,-0.60123485,0.0,0.0,-3.134127,0.0,0.0,-8.0,nan,nan,nan
9233932000,0.48199135,-0.023501711,-0.27600378,0.4205594,nan,0.0006545782,0.0015747705,-1.1998838,0.0,0.0,-2.1913142,0.0,0.0,8.0,nan,nan,nan
9234136000,0.4821179,-0.023197532,-0.5550573,0.4205594,nan,0.0005901605,0.0014199028,-1.4804476,0.0,0.0,-0.55931824,0.0,0.0,8.0,nan,nan,nan
9234324000,0.48222345,-0.02294383,-0.83660144,0.4205594,nan,0.000536412,0.0012906864,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9234528000,0.4823271,-0.02269453,-1.1426014,0.4205594,nan,0.0004836172,0.0011637611,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9234736000,0.4824222,-0.022465559,-1.4546013,0.4205594,nan,0.0004351884,0.0010471661,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9234924000,0.4825001,-0.022278467,-1.7366012,0.4205594,nan,0.00039552152,0.0009518722,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9235128000,0.48257646,-0.022094637,-2.042601,0.4205594,nan,0.0003566444,0.0008582808,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9235336000,0.48264673,-0.02192582,-2.3546007,0.4205594,nan,0.00032152236,0.0007738741,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9235520000,0.48270282,-0.021790627,-2.6306002,0.4205594,nan,0.00029227138,0.0007034708,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9235728000,0.48276037,-0.02165227,-2.9425998,0.4205594,nan,0.00026352704,0.00063429493,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9235932000,0.48281133,-0.021530045,-3.2485993,0.4205594,nan,0.00023706257,0.0005707666,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9236136000,0.48285702,-0.02141982,-3.5545988,0.4205594,nan,0.00021374226,0.000514647,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9236324000,0.48289508,-0.021327889,-3.8365984,0.4205594,nan,0.00019437075,0.00046782475,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9236528000,0.48293257,-0.021237547,-4.142599,0.4205594,nan,0.00017529726,0.0004218286,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
9236736000,0.48296708,-0.021154594,-4.4546013,0.4205594,nan,0.00015804172,0.000380354,-1.5,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
