timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
9232328000,0.03279294,0.0075591356,-1.1755898,0.0,0.0,0.0
9232344000,0.032532044,0.007767669,-1.1756213,0.0,0.0,0.0
9232364000,0.032586217,0.008538155,-1.175666,0.0,0.0,0.0
9232388000,0.032179236,0.008329043,-1.1755576,0.0,0.0,0.0
9232408000,0.032409407,0.008606414,-1.1755899,0.0,0.0,0.0
9232428000,0.032545216,0.008229892,-1.1755693,0.0,0.0,0.0
9232444000,0.03305911,0.008062642,-1.1756788,0.0,0.0,0.0
9232464000,0.032974534,0.008105781,-1.1753776,0.0,0.0,0.0
9232488000,0.033326074,0.008025564,-1.1757865,0.0,0.0,0.0
9232508000,0.03333634,0.0077098897,-1.1758552,0.0,0.0,0.0
9232520000,0.033674326,0.0077092736,-1.175808,0.0,0.0,0.0
9232548000,0.03360814,0.007572607,-1.1756479,0.0,0.0,0.0
9232568000,0.033487182,0.008052323,-1.1755133,0.0,0.0,0.0
9232584000,0.03315502,0.008334942,-1.1758158,0.0,0.0,0.0
9232608000,0.033476286,0.009215283,-1.1759707,0.0,0.0,0.0
9232628000,0.033329677,0.009588674,-1.1757027,0.0,0.0,0.0
9232648000,0.032929838,0.009309802,-1.1754787,0.0,0.0,0.0
9232664000,0.033134654,0.009400567,-1.1754174,0.0,0.0,0.0
9232680000,0.033266686,0.00920348,-1.1753381,0.0,0.0,0.0
9232700000,0.033161286,0.009283839,-1.1752158,0.0,0.0,0.0
9232728000,0.032499984,0.009352722,-1.1747053,0.0,0.0,0.0
9232748000,0.032328054,0.009147453,-1.1746638,0.0,0.0,0.0
9232768000,0.03268058,0.008989465,-1.174654,0.0,0.0,0.0
9232788000,0.03250901,0.008943421,-1.174572,0.0,0.0,0.0
9232808000,0.03252592,0.008811499,-1.1746975,0.0,0.0,0.0
9232828000,0.032540105,0.009143376,-1.1748635,0.0,0.0,0.0
9232848000,0.032545757,0.008739511,-1.174834,0.0,0.0,0.0
9232868000,0.03211797,0.008311414,-1.1749681,0.0,0.0,0.0
9232888000,0.031687163,0.008253541,-1.1751605,0.0,0.0,0.0
9232908000,0.031819217,0.008405334,-1.1752357,0.0,0.0,0.0
9232924000,0.031788424,0.008660145,-1.1752938,0.0,0.0,0.0
9232948000,0.0320277,0.008832249,-1.1749997,0.0,0.0,0.0
9232964000,0.032131296,0.008925455,-1.1749883,0.0,0.0,0.0
9232984000,0.032435838,0.009264514,-1.1749773,0.0,0.0,0.0
9233008000,0.0326313,0.009449714,-1.1747906,0.0,0.0,0.0
9233028000,0.032115407,0.009749023,-1.1747714,0.0,0.0,0.0
9233048000,0.031851877,0.0097443815,-1.1747546,0.0,0.0,0.0
9233064000,0.032202363,0.009442297,-1.1746799,0.0,0.0,0.0
9233088000,0.03235709,0.009527633,-1.1747937,0.0,0.0,0.0
9233108000,0.0326093,0.009995488,-1.1748852,0.0,0.0,0.0
9233124000,0.032727845,0.010005224,-1.1749917,0.0,0.0,0.0
9233144000,0.032871023,0.010058716,-1.1751163,0.0,0.0,0.0
9233164000,0.033010032,0.0099504385,-1.1752218,0.0,0.0,0.0
9233188000,0.033357456,0.010114757,-1.1752491,0.0,0.0,0.0
9233204000,0.033596296,0.010268166,-1.175184,0.0,0.0,0.0
9233224000,0.03284981,0.010150865,-1.1751814,0.0,0.0,0.0
9233244000,0.032809332,0.010159427,-1.1750056,0.0,0.0,0.0
9233268000,0.03258669,0.010241197,-1.175001,0.0,0.0,0.0
9233284000,0.03196448,0.010594327,-1.1749877,0.0,0.0,0.0
