timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
9232328000,-0.977964,0.0026714604,0.0009546403,-0.20875473,-0.012867661,-0.059817556,-0.0057008713,0.4910889,-0.0047323178,-0.035055242,-8.374085e-06,-5.5465556e-05,-5.8639707e-06,-0.0009245857,0.00070228404,-0.0009777196,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,7.3762285e-10,2.7061313e-05,0.0002648078,2.0274072e-06,1.0385363e-05,1.0329765e-05,3.9277747e-05,0.0145142125,0.014513638,0.010178589,0.08457188,0.08457126,0.05417014,1.0692222e-11,1.0692234e-11,2.0954303e-11,1.5399306e-07,1.5557518e-07,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.41127014,0.2327448,0.0019742085,0.029388728,0.008638542,0.0017278085,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9232520000,-0.9779728,0.0025001336,0.0010608559,-0.2087145,-0.010978007,-0.05728104,-0.0057607964,0.49324316,-0.0054057185,-0.03187713,-8.40331e-06,-5.5425942e-05,-5.851905e-06,-0.00092425855,0.0007028292,-0.0009794374,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.897343e-10,2.5321518e-05,0.000275562,2.023349e-06,1.037139e-05,1.0315781e-05,3.918052e-05,0.014449362,0.01444886,0.010143739,0.08410582,0.084105186,0.053910352,1.0682743e-11,1.0682754e-11,2.0889906e-11,1.5397484e-07,1.5555683e-07,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.41013536,0.23218603,0.004181777,0.024218589,0.010161364,0.000742652,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9232720000,-0.97798896,0.0025778504,0.0010221843,-0.20863849,-0.017110474,-0.05177797,-0.0023230687,0.49199536,-0.006316459,-0.03136117,-8.435566e-06,-5.5400767e-05,-5.822524e-06,-0.0009241108,0.0007033433,-0.0009794612,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,7.00585e-10,2.4187138e-05,0.0002694565,2.0203522e-06,1.036513e-05,1.0309574e-05,3.910702e-05,0.0144435065,0.0144431535,0.010148543,0.08404251,0.08404191,0.05395203,1.0677535e-11,1.0677547e-11,2.0830802e-11,1.5395732e-07,1.555392e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.40998098,0.23227577,0.010242814,0.022018107,0.01024367,0.00029401743,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9232920000,-0.9780168,0.002496623,0.0011168227,-0.2085084,-0.014474979,-0.047408495,0.00040133297,0.49251053,-0.007339434,-0.025930928,-8.459479e-06,-5.5366865e-05,-5.836158e-06,-0.00092383043,0.00070377765,-0.0009816748,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.484128e-10,2.4499399e-05,0.00028522918,2.0150396e-06,1.0359021e-05,1.03034845e-05,3.9036797e-05,0.014440209,0.014439919,0.010153848,0.08398717,0.08398657,0.053995807,1.0672463e-11,1.0672474e-11,2.0772823e-11,1.5394036e-07,1.5552212e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.409846,0.23236997,0.0030797627,0.020010509,0.008787472,0.004064692,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9233120000,-0.97798765,0.0024801989,0.0011175371,-0.20864533,-0.016868139,-0.046860807,0.0032296255,0.4912439,-0.006877292,-0.026070558,-8.492941e-06,-5.5340643e-05,-5.854459e-06,-0.000923654,0.0007042827,-0.0009814397,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.3333566e-10,2.3820976e-05,0.0002891034,2.0140872e-06,1.0353117e-05,1.0297603e-05,3.896311e-05,0.014436016,0.014435757,0.010159588,0.08393915,0.08393856,0.054041468,1.0667535e-11,1.06675484e-11,2.0715932e-11,1.5392399e-07,1.5550563e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.40972883,0.2324682,0.0028374034,0.023717528,0.008903275,0.00026370332,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9233320000,-0.9779963,0.002536698,0.0011925155,-0.2086037,-0.01620996,-0.044814248,0.008840889,0.48973075,-0.006946721,-0.022149777,-8.5206875e-06,-5.531688e-05,-5.8274686e-06,-0.0009235165,0.0007047132,-0.0009822595,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.356901e-10,2.3319864e-05,0.00029665054,2.0116913e-06,1.0347425e-05,1.0291965e-05,3.8891725e-05,0.014431146,0.014430916,0.010164942,0.083897434,0.08389686,0.054085087,1.0662756e-11,1.0662771e-11,2.0660107e-11,1.5390822e-07,1.5548974e-07,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.40962702,0.232562,0.0038558808,0.018883599,0.010219845,0.0037281986,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9233528000,-0.97799313,0.0024328916,0.0012112489,-0.20861967,-0.019630566,-0.04552792,0.0111771,0.48832276,-0.008094569,-0.01717628,-8.542406e-06,-5.5294706e-05,-5.8503406e-06,-0.00092334545,0.00070506166,-0.0009826212,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.5815187e-10,2.3952594e-05,0.00029794459,2.0065e-06,1.034924e-05,1.0293785e-05,3.877434e-05,0.014490243,0.014490047,0.010126894,0.0842539,0.08425336,0.053688917,1.0662185e-11,1.0662201e-11,2.059203e-11,1.5389294e-07,1.5547437e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.41049635,0.23170869,0.0011378059,0.014623757,0.010142045,0.00055473106,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9233720000,-0.97801334,0.0023713885,0.0013561344,-0.2085245,-0.018479986,-0.04098248,0.013037005,0.48694718,-0.0063326824,-0.010160241,-8.57348e-06,-5.526798e-05,-5.864953e-06,-0.00092317705,0.0007055211,-0.000984185,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,7.0756817e-10,2.4532841e-05,0.00029337322,2.000872e-06,1.03363445e-05,1.0280914e-05,3.8684844e-05,0.014427754,0.0144276,0.010096254,0.083830155,0.08382967,0.053450763,1.06535215e-11,1.06535405e-11,2.0534314e-11,1.5387806e-07,1.5545938e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.40946284,0.23119421,0.010577153,0.021756928,0.010264527,0.0033404918,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9233920000,-0.977993,0.0022784923,0.0013366515,-0.20862122,-0.017980764,-0.04027317,0.01870039,0.48329616,-0.014648084,-0.004186146,-8.573445e-06,-5.526801e-05,-5.8618557e-06,-0.0009231886,0.00070551917,-0.0009852033,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,6.450033e-10,2.3131117e-05,0.00029888866,2.0000948e-06,1.0522562e-05,1.046697e-05,3.8614773e-05,0.016019233,0.01601908,0.0102856215,0.094378866,0.09437826,0.054068416,1.0755921e-11,1.075594e-11,2.048173e-11,1.5387886e-07,1.554603e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.43446186,0.23252617,0.007945733,0.021756928,0.010264527,0.0032674852,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
9234120000,-0.97802025,0.0022196753,0.0013258249,-0.20849429,-0.02040259,-0.036910016,0.020443898,0.48234123,-0.0140305385,-0.00082027895,-8.592692e-06,-5.524597e-05,-5.8627306e-06,-0.0009230186,0.0007058292,-0.0009850111,0.21401456,0.008412871,0.42639124,4.1942636e-05,0.00045879578,0.000839371,0.0,0.0,8.3811125e-10,2.5042405e-05,0.00030085776,1.9954969e-06,1.0497221e-05,1.0441684e-05,3.854945e-05,0.015879076,0.015878983,0.01028404,0.093738765,0.09373821,0.0541132,1.07399385e-11,1.0739961e-11,2.043018e-11,1.5386306e-07,1.5544437e-07,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.4329861,0.23262244,0.024690969,0.011830854,0.010650319,0.012236776,0.0,4.366839e-05,0.0,-4292.347,0,0,0,895,24,0,0,0
