timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
9233336000,-0.015072272,-0.11326149,0.42035264,0.0,0.97648764,0.004449942,-0.05692311,0.2078748,0.0,0.0,-0.120787546,1,0,0,0,0,0
9233428000,0.028331311,-0.048203226,0.4205594,0.0,0.9775192,0.018878955,-0.020610178,0.20898573,0.0,0.0,-0.120187774,1,0,0,0,0,0
9233540000,0.037587292,-0.042145073,0.4205594,0.0,0.9775001,0.022771947,-0.016681438,0.20903751,0.0,0.0,-0.17628583,1,0,0,0,0,0
9233632000,0.025142903,-0.030436309,0.4205594,0.0,0.97774214,0.015468951,-0.012257477,0.20887986,0.0,0.0,-0.24436888,1,0,0,0,0,0
9233728000,0.018147515,-0.020635063,0.4205594,0.0,0.9778607,0.011026779,-0.008195799,0.20880532,0.0,0.0,-0.3191562,1,0,0,0,0,0
9233820000,0.012013959,-0.017905802,0.4205594,0.0,0.9779045,0.007743102,-0.0075016166,0.20877391,0.0,0.0,-0.38753334,1,0,0,0,0,0
9233932000,0.00958234,-0.015731491,0.4205594,0.0,0.9779232,0.0063272775,-0.006692273,0.20876145,0.0,0.0,-0.47325313,1,0,0,0,0,0
9234024000,0.007835497,-0.015250551,0.4205594,0.0,0.9779304,0.0054229517,-0.0066394405,0.20875502,0.0,0.0,-0.54472256,1,0,0,0,0,0
9234136000,0.0044623404,-0.011039841,0.4205594,0.0,0.97795266,0.0033341714,-0.0049325773,0.2087418,0.0,0.0,-0.61211455,1,0,0,0,0,0
9234232000,0.0022830593,-0.009282151,0.4205594,0.0,0.9779603,0.002085116,-0.004300553,0.20873626,0.0,0.0,-0.61148554,1,0,0,0,0,0
9234324000,-0.0055849827,-0.0017988291,0.4205594,0.0,0.9779689,-0.0025432382,-0.0014624846,0.2087301,0.0,0.0,-0.60833776,1,0,0,0,0,0
9234436000,-0.008991652,0.0020983298,0.4205594,0.0,0.9779612,-0.00461577,8.7618326e-05,0.20873582,0.0,0.0,-0.61438763,1,0,0,0,0,0
9234528000,-0.010386305,0.0025468399,0.4205594,0.0,0.9779572,-0.005344535,0.00016137387,0.20873691,0.0,0.0,-0.6114668,1,0,0,0,0,0
9234624000,-0.00975274,0.002990409,0.4205594,0.0,0.9779583,-0.005081027,0.00044439474,0.20873785,0.0,0.0,-0.6203836,1,0,0,0,0,0
9234736000,-0.010764404,0.0031296618,0.4205594,0.0,0.97795546,-0.005590242,0.0004069001,0.20873842,0.0,0.0,-0.6178627,1,0,0,0,0,0
9234832000,-0.010278073,0.0024106463,0.4205594,0.0,0.97795767,-0.0052773985,0.00010607383,0.20873663,0.0,0.0,-0.6234488,1,0,0,0,0,0
9234924000,-0.010803062,0.0028081757,0.4205594,0.0,0.9779558,-0.005575592,0.00024566555,0.20873761,0.0,0.0,-0.6218842,1,0,0,0,0,0
9235036000,-0.0101296,0.0022532044,0.4205594,0.0,0.9779582,-0.0051883673,4.4583794e-05,0.20873624,0.0,0.0,-0.6245736,1,0,0,0,0,0
9235128000,-0.010211486,0.0030667884,0.4205594,0.0,0.97795707,-0.005313315,0.0004338639,0.20873813,0.0,0.0,-0.6229839,1,0,0,0,0,0
9235224000,-0.011797563,0.0040096957,0.4205594,0.0,0.9779511,-0.0061872737,0.0007293873,0.208741,0.0,0.0,-0.63112533,1,0,0,0,0,0
9235336000,-0.011358531,0.0044485014,0.4205594,0.0,0.97795177,-0.00601839,0.0009897759,0.20874192,0.0,0.0,-0.63283205,1,0,0,0,0,0
9235428000,-0.011412303,0.0023904121,0.4205594,0.0,0.97795457,-0.0058299,-2.219773e-05,0.20873655,0.0,0.0,-0.6313838,1,0,0,0,0,0
9235520000,-0.010887071,0.0037986545,0.4205594,0.0,0.97795415,-0.00572004,0.00072122115,0.2087401,0.0,0.0,-0.62940156,1,0,0,0,0,0
9235632000,-0.010082982,0.0038652983,0.4205594,0.0,0.9779563,-0.005333812,0.00083773147,0.20873992,0.0,0.0,-0.63352484,1,0,0,0,0,0
9235728000,-0.01051841,0.0035089296,0.4205594,0.0,0.97795564,-0.005509537,0.0006180285,0.20873927,0.0,0.0,-0.6402577,1,0,0,0,0,0
9235840000,-0.010530611,0.0036531724,0.4205594,0.0,0.97795534,-0.0055305553,0.000687287,0.2087396,0.0,0.0,-0.6427523,1,0,0,0,0,0
9235932000,-0.011396917,0.00251262,0.4205594,0.0,0.97795445,-0.0058351303,3.9165163e-05,0.20873691,0.0,0.0,-0.6411087,1,0,0,0,0,0
9236024000,-0.01082346,0.0035502785,0.4205594,0.0,0.9779547,-0.005663015,0.00060640933,0.20873946,0.0,0.0,-0.59138644,1,0,0,0,0,0
9236136000,-0.012633177,0.003278523,0.4205594,0.0,0.9779496,-0.0065195626,0.00028464728,0.20873913,0.0,0.0,-0.5305585,1,0,0,0,0,0
9236232000,-0.012625456,0.0022267425,0.4205594,0.0,0.97795105,-0.0064060222,-0.00022884326,0.20873603,0.0,0.0,-0.57041806,1,0,0,0,0,0
9236324000,-0.01211962,0.0031809723,0.4205594,0.0,0.97795135,-0.0062582656,0.00029054712,0.20873879,0.0,0.0,-0.5700441,1,0,0,0,0,0
9236436000,-0.011915174,0.004152049,0.4205594,0.0,0.9779506,-0.006259636,0.0007867197,0.2087414,0.0,0.0,-0.5660797,1,0,0,0,0,0
9236528000,-0.012452409,0.0038452449,0.4205594,0.0,0.9779493,-0.0064903134,0.00058062805,0.20874073,0.0,0.0,-0.56391567,1,0,0,0,0,0
9236624000,-0.011981045,0.0031922555,0.4205594,0.0,0.9779518,-0.0061916835,0.00031052707,0.20873876,0.0,0.0,-0.5726079,1,0,0,0,0,0
9236736000,-0.012472793,0.0034575984,0.4205594,0.0,0.97794986,-0.006459828,0.00038895017,0.20873964,0.0,0.0,-0.57437485,1,0,0,0,0,0
9236828000,-0.012969388,0.0038989207,0.4205594,0.0,0.97794753,-0.0067487047,0.00055291713,0.20874101,0.0,0.0,-0.57254887,1,0,0,0,0,0
9236920000,-0.012232026,0.0050671548,0.4205594,0.0,0.9779479,-0.006510068,0.0012011157,0.20874403,0.0,0.0,-0.5695387,1,0,0,0,0,0
9237032000,-0.011469732,0.006087059,0.4205594,0.0,0.9779483,-0.0062437593,0.0017793886,0.2087461,0.0,0.0,-0.57117635,1,0,0,0,0,0
