timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
9232300000,nan,nan,-1.0,0.0,0.0,nan,15.19491,22,1,1,255,190,0,1
9232312000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
9252060000,47.3975704,8.5462901,36.030136,nan,0.0,nan,15.045,34,1,1,255,190,0,1
9544464000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
9576936000,0.0,0.0,0.0,2.0,50.0,nan,0.03258057,0,1,1,1,1,0,0
