timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
9232328000,9232328000,0.005565054,0.004020977,-0.2348107,-0.0,0.0,0.0,0.0,-1.0
9232428000,9232428000,0.009104452,0.0004053758,-0.2354542,-0.0,0.0,0.0,0.0,-1.0
9232524000,9232524000,0.0069150133,0.0041139117,-0.23468433,-0.0,0.0,0.0,0.0,-1.0
9232628000,9232628000,0.005347636,0.001080863,-0.23449777,-0.0,0.0,0.0,0.0,-1.0
9232728000,9232728000,0.0081395,0.0022848756,-0.23394775,-0.0,0.0,0.0,0.0,-1.0
9232828000,9232828000,0.0076968065,0.0010943324,-0.2359968,-0.0,0.0,0.0,0.0,-1.0
9232924000,9232924000,0.0060129026,0.0024478056,-0.23552957,-0.0,0.0,0.0,0.0,-1.0
9233028000,9233028000,0.0060775303,0.002331226,-0.23473299,-0.0,0.0,0.0,0.0,-1.0
9233124000,9233124000,0.006690104,0.003658026,-0.235339,-0.0,0.0,0.0,0.0,-1.0
9233228000,9233228000,0.0061982335,0.0015793924,-0.23489378,-0.0,0.0,0.0,0.0,-1.0
9233328000,9233328000,0.0051954677,-0.0007393708,-0.2351139,-0.0,0.0,0.0,0.0,-1.0
9233428000,9233428000,0.020953793,-0.048148114,0.0010394809,0.12011667,0.0,0.0,0.0,-1.0
9233528000,9233528000,0.05451498,-0.054618735,0.0016708653,0.1623975,0.0,0.0,0.0,-1.0
9233624000,9233624000,0.04231694,-0.03839855,0.00038554939,0.23209538,0.0,0.0,0.0,-1.0
9233728000,9233728000,0.03561035,-0.03216199,-0.0006848192,0.30331105,0.0,0.0,0.0,-1.0
9233828000,9233828000,0.029360667,-0.026388124,7.0867e-05,0.38753334,0.0,0.0,0.0,-1.0
9233928000,9233928000,0.02821204,-0.025885107,0.00071030937,0.45791367,0.0,0.0,0.0,-1.0
9234028000,9234028000,0.02495861,-0.026841726,0.00011492535,0.5317002,0.0,0.0,0.0,-1.0
9234124000,9234124000,0.007825766,-0.011766281,0.00046850732,0.61315817,0.0,0.0,0.0,-1.0
9234228000,9234228000,-0.0052094674,0.0028443504,-0.0003182055,0.6103981,0.0,0.0,0.0,-1.0
9234328000,9234328000,-0.0010147775,0.004096955,0.00023121518,0.60833776,0.0,0.0,0.0,-1.0
9234428000,9234428000,0.00049539935,0.0010909038,-0.00029544934,0.6116886,0.0,0.0,0.0,-1.0
9234528000,9234528000,-0.0014283699,-0.0020107464,-0.00010027412,0.6170777,0.0,0.0,0.0,-1.0
9234628000,9234628000,0.0012602587,-0.0015802146,-0.0005575987,0.6163787,0.0,0.0,0.0,-1.0
9234724000,9234724000,0.0022980636,-0.001391755,0.00083588046,0.62311935,0.0,0.0,0.0,-1.0
9234828000,9234828000,0.0021936558,-0.00045423442,0.000743896,0.6202908,0.0,0.0,0.0,-1.0
9234924000,9234924000,-0.00061265845,0.0022360678,0.0001968311,0.6187814,0.0,0.0,0.0,-1.0
9235028000,9235028000,0.0029692708,-0.00030322745,-0.00074987713,0.62138575,0.0,0.0,0.0,-1.0
9235124000,9235124000,0.00048055453,0.00039337575,0.00043603504,0.6281145,0.0,0.0,0.0,-1.0
9235228000,9235228000,-0.0010171239,0.0026618908,-0.00082434807,0.6282349,0.0,0.0,0.0,-1.0
9235324000,9235324000,-0.0024477853,0.0014675299,0.00011915912,0.63015664,0.0,0.0,0.0,-1.0
9235428000,9235428000,0.00026895897,0.0012036986,0.0005534684,0.62867594,0.0,0.0,0.0,-1.0
9235528000,9235528000,0.0015287182,-6.219023e-05,-0.0006443634,0.62940156,0.0,0.0,0.0,-1.0
9235624000,9235624000,0.0005025335,-0.000115297036,-0.00056078914,0.6393753,0.0,0.0,0.0,-1.0
9235728000,9235728000,-0.0015202586,0.0019457699,-2.9971681e-05,0.6371405,0.0,0.0,0.0,-1.0
9235824000,9235824000,0.0025145744,-0.0018910334,0.0010561979,0.6368985,0.0,0.0,0.0,-1.0
9235928000,9235928000,-0.0009327561,-0.0016166767,-0.00096864084,0.6376396,0.0,0.0,0.0,1.0
9236028000,9236028000,0.002347699,0.0007249678,0.0005323222,0.6301262,0.0,0.0,0.0,1.0
9236128000,9236128000,0.0028250692,7.72092e-05,0.0006428358,0.5334271,0.0,0.0,0.0,1.0
9236228000,9236228000,-0.0007924974,-0.00061941723,-0.0006086706,0.5622089,0.0,0.0,0.0,1.0
9236328000,9236328000,-0.0007230756,0.0014289157,-0.00046555727,0.5679614,0.0,0.0,0.0,1.0
9236428000,9236428000,-0.0017512807,0.0004668358,0.0006862173,0.5625229,0.0,0.0,0.0,1.0
9236524000,9236524000,-6.171921e-05,0.00023516302,-0.00011325355,0.5703908,0.0,0.0,0.0,1.0
9236624000,9236624000,-0.00022880017,-0.0017657491,-0.00053861475,0.5690805,0.0,0.0,0.0,1.0
9236728000,9236728000,-0.0011667832,-0.0008249313,0.00040192142,0.57137555,0.0,0.0,0.0,1.0
9236828000,9236828000,-0.0020794175,0.000902595,-0.0004641398,0.5691356,0.0,0.0,0.0,1.0
9236928000,9236928000,-0.0054185437,0.00048009667,-0.00033757204,0.5695387,0.0,0.0,0.0,1.0
9237028000,9237028000,-0.00066063326,-0.0016506717,-2.0715539e-05,0.5784037,0.0,0.0,0.0,1.0
9237128000,9237128000,0.00036926926,0.0008590453,0.0004200632,0.57467085,0.0,0.0,0.0,1.0
9237228000,9237228000,0.0017000933,0.0014705434,-0.0012861098,0.5772521,0.0,0.0,0.0,1.0
9237328000,9237328000,-0.0023253988,-0.001553132,0.00016248158,0.5742728,0.0,0.0,0.0,1.0
9237428000,9237428000,0.00078382535,-0.0009907285,-0.00012120053,0.5801947,0.0,0.0,0.0,1.0
9237524000,9237524000,0.0009077719,0.0020981499,-0.00032768663,0.57891965,0.0,0.0,0.0,1.0
9237628000,9237628000,0.0022638973,0.00027656235,-0.00028776116,0.5785281,0.0,0.0,0.0,1.0
9237728000,9237728000,-0.00016549867,-0.0003712089,0.0014610101,0.58070904,0.0,0.0,0.0,1.0
9237828000,9237828000,0.0013535686,-0.0017984634,0.00048514968,0.5775766,0.0,0.0,0.0,1.0
9237928000,9237928000,-0.00023607365,-0.0029964794,0.00021347956,0.5841761,0.0,0.0,0.0,1.0
9238028000,9238028000,-0.0035908816,-0.0012734215,-0.000112213005,0.5824785,0.0,0.0,0.0,1.0
9238128000,9238128000,-0.003288865,0.0011763377,0.0005402546,0.5794589,0.0,0.0,0.0,1.0
9238228000,9238228000,-0.001378733,-0.0007954093,0.00046271694,0.577518,0.0,0.0,0.0,1.0
9238324000,9238324000,0.0015961871,-0.0021995741,-0.00059350446,0.58318657,0.0,0.0,0.0,1.0
9238424000,9238424000,-0.0031623722,0.0017667867,-0.000609024,0.5842491,0.0,0.0,0.0,1.0
9238528000,9238528000,-0.0006385415,0.0009970913,-0.0012380255,0.5810181,0.0,0.0,0.0,1.0
9238628000,9238628000,0.0015540919,0.00023648783,-0.00039305814,0.5824436,0.0,0.0,0.0,1.0
9238724000,9238724000,-0.0003485939,0.00018047911,-0.00039926756,0.58209056,0.0,0.0,0.0,1.0
9238828000,9238828000,-0.0017454083,0.0021230825,0.0010478382,0.579081,0.0,0.0,0.0,1.0
9238928000,9238928000,-0.0023752663,-0.00011981715,0.0005729085,0.5795361,0.0,0.0,0.0,1.0
9239024000,9239024000,0.0019725026,-0.0018435576,-0.00037924465,0.5859066,0.0,0.0,0.0,1.0
9239124000,9239124000,0.0014705317,0.0012845134,-0.0005721489,0.5830212,0.0,0.0,0.0,1.0
9239228000,9239228000,0.00066227606,0.0024237668,0.000128527,0.5828086,0.0,0.0,0.0,1.0
9239328000,9239328000,-0.00047796528,0.0013558056,-0.0001968535,0.5813338,0.0,0.0,0.0,1.0
9239428000,9239428000,-0.0034480433,0.0036878146,0.0005223888,0.5872411,0.0,0.0,0.0,1.0
9239528000,9239528000,-0.0027279584,-0.0021650477,0.00043286843,0.58595556,0.0,0.0,0.0,1.0
9239624000,9239624000,-0.0018638799,0.0011856635,0.0006882325,0.5851794,0.0,0.0,0.0,1.0
9239728000,9239728000,0.001211598,0.00067849096,-0.0007163191,0.5839773,0.0,0.0,0.0,1.0
9239828000,9239828000,0.0024137413,0.00039309677,-0.00013511982,0.5800767,0.0,0.0,0.0,1.0
9239928000,9239928000,-0.0015474386,3.228319e-05,0.00037352162,0.587763,0.0,0.0,0.0,1.0
9240024000,9240024000,-0.0015919084,-0.0005589021,-0.00045995382,0.5846545,0.0,0.0,0.0,1.0
9240128000,9240128000,0.0016575255,0.0016716524,-0.00042518196,0.5840013,0.0,0.0,0.0,1.0
9240228000,9240228000,0.0019588815,0.0025479791,-0.00049117615,0.58044255,0.0,0.0,0.0,1.0
9240324000,9240324000,-0.0013354481,0.0011649358,-6.696252e-05,0.5867082,0.0,0.0,0.0,1.0
9240424000,9240424000,0.003073464,0.0014859452,0.00042341393,0.5865292,0.0,0.0,0.0,1.0
9240528000,9240528000,-0.0008562729,-0.00066324964,0.00049319555,0.582533,0.0,0.0,0.0,1.0
9240628000,9240628000,-0.000660196,-0.0009229376,0.00080980995,0.5943676,0.0,0.0,0.0,1.0
9240728000,9240728000,-0.0035089294,-0.00059782085,0.0005692129,0.5581684,0.0,0.0,0.0,1.0
9240828000,9240828000,0.0013278971,-0.0017142597,0.00026968573,0.55465806,0.0,0.0,0.0,1.0
9240924000,9240924000,-4.3069536e-05,-0.0022891604,-0.0004159417,0.5680328,0.0,0.0,0.0,1.0
9241028000,9241028000,-0.0016219781,0.0029463712,-0.00045304876,0.5646653,0.0,0.0,0.0,1.0
9241128000,9241128000,-0.002025868,0.0015991153,0.00091897446,0.5657213,0.0,0.0,0.0,1.0
9241224000,9241224000,-0.0012259015,-0.0010807548,-0.000677685,0.5630972,0.0,0.0,0.0,1.0
9241324000,9241324000,0.0007409194,0.00090371375,-0.0007572237,0.5649518,0.0,0.0,0.0,1.0
9241424000,9241424000,-0.0014012988,0.0002260168,-0.00035672405,0.56207526,0.0,0.0,0.0,1.0
9241524000,9241524000,0.0003174285,-0.0011740064,-0.00017162897,0.5642276,0.0,0.0,0.0,1.0
9241628000,9241628000,0.001963304,0.0011530723,-0.00052875624,0.5631743,0.0,0.0,0.0,1.0
9241728000,9241728000,-0.0004588368,0.0032181158,0.000724368,0.5649061,0.0,0.0,0.0,1.0
9241824000,9241824000,0.0010105794,0.00046111183,0.0011179084,0.5671787,0.0,0.0,0.0,1.0
9241928000,9241928000,-0.00083360885,0.0028275691,0.00016991117,0.56454796,0.0,0.0,0.0,1.0
9242028000,9242028000,-0.0005921529,5.534688e-05,0.00020005333,0.56696594,0.0,0.0,0.0,1.0
9242128000,9242128000,-0.0019723165,-0.00026280255,-0.00014047133,0.56456655,0.0,0.0,0.0,1.0
9242228000,9242228000,0.0008198056,0.0011012986,-0.0006511213,0.5672469,0.0,0.0,0.0,1.0
9242328000,9242328000,0.0032155993,-0.002749562,0.00074274297,0.5652962,0.0,0.0,0.0,1.0
9242424000,9242424000,-0.0022793778,0.0015528124,-0.00019234023,0.5650477,0.0,0.0,0.0,1.0
9242524000,9242524000,-0.0009407012,-0.00046912636,0.00040836062,0.5664513,0.0,0.0,0.0,1.0
9242628000,9242628000,0.0010130763,0.0005172627,9.025647e-05,0.56829715,0.0,0.0,0.0,1.0
9242728000,9242728000,-0.00029560406,-0.0030616908,0.0010575204,0.5669596,0.0,0.0,0.0,1.0
9242824000,9242824000,0.00016788894,-0.0005887058,0.0008441531,0.5637383,0.0,0.0,0.0,1.0
9242928000,9242928000,-0.00020654226,0.00015891882,-0.0002965844,0.56535345,0.0,0.0,0.0,1.0
9243028000,9243028000,-0.0013527509,0.0005460237,0.00030741867,0.56752104,0.0,0.0,0.0,1.0
9243128000,9243128000,0.00047474704,0.002288638,0.00015049911,0.56604195,0.0,0.0,0.0,1.0
9243228000,9243228000,1.3712681e-05,-0.0032608062,-2.3212106e-05,0.56749654,0.0,0.0,0.0,1.0
9243324000,9243324000,0.0013273036,-0.00063113717,0.0005472774,0.56495005,0.0,0.0,0.0,1.0
9243424000,9243424000,-0.0015013353,-0.0011594761,0.0008129042,0.5655914,0.0,0.0,0.0,1.0
9243528000,9243528000,0.000586932,0.00013302025,-0.00054243463,0.5680368,0.0,0.0,0.0,1.0
9243624000,9243624000,0.00029684725,0.0041951155,5.0087998e-05,0.565079,0.0,0.0,0.0,1.0
9243724000,9243724000,-0.0008274084,-0.000817559,0.00081699266,0.564829,0.0,0.0,0.0,1.0
9243828000,9243828000,0.0005626543,-0.0016383319,-0.0009347199,0.563391,0.0,0.0,0.0,1.0
9243928000,9243928000,-0.0025824716,-0.000189386,0.00071809586,0.56580585,0.0,0.0,0.0,1.0
9244024000,9244024000,-0.002209215,0.00017959422,-0.0010860384,0.5659975,0.0,0.0,0.0,1.0
9244128000,9244128000,-0.0004905643,0.0022480292,-0.00039046528,0.564224,0.0,0.0,0.0,1.0
9244228000,9244228000,0.00069668476,-0.0011251547,0.0011505116,0.5644494,0.0,0.0,0.0,1.0
9244328000,9244328000,-0.0007842147,0.001604218,-0.00027569555,0.5659604,0.0,0.0,0.0,1.0
9244428000,9244428000,-0.0005120849,-0.00017439184,-8.9952475e-05,0.56637585,0.0,0.0,0.0,1.0
9244528000,9244528000,0.0012168165,0.0012945468,2.5561074e-05,0.5650244,0.0,0.0,0.0,1.0
9244624000,9244624000,-0.0037491042,0.00044104666,-0.0013544026,0.5638813,0.0,0.0,0.0,1.0
9244728000,9244728000,-0.001725864,0.000940909,0.00020361398,0.5640967,0.0,0.0,0.0,1.0
9244828000,9244828000,-0.0018607499,-0.0009093003,0.00033403543,0.5658687,0.0,0.0,0.0,1.0
9244928000,9244928000,-0.00027451542,0.0007545014,0.0008110309,0.56497955,0.0,0.0,0.0,1.0
9245028000,9245028000,-0.0008588681,0.0013577765,-0.0005731294,0.56422174,0.0,0.0,0.0,1.0
9245128000,9245128000,-0.00029581902,-0.0028089322,0.0012884658,0.56430084,0.0,0.0,0.0,1.0
9245228000,9245228000,9.1426555e-05,0.003209202,0.00016429649,0.56503695,0.0,0.0,0.0,1.0
9245328000,9245328000,-0.0016711884,-0.00040260534,-0.00025254476,0.56515986,0.0,0.0,0.0,1.0
9245428000,9245428000,0.0013411562,0.0015894962,0.00040382237,0.5639865,0.0,0.0,0.0,1.0
9245524000,9245524000,0.00048951624,0.0004305761,0.00040243403,0.5645562,0.0,0.0,0.0,1.0
