timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
9232320000,12.150001,12.149966,-1.0,-1.0,0.0,0.0,0.999979,1.0000029,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9232824000,12.136141,12.147372,-1.0,-1.0,0.0,0.0,0.99840736,1.0002164,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9233328000,12.12228,12.140901,-1.0,-1.0,0.0,0.0,0.9944849,1.0007495,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9233820000,12.10875,12.132121,-1.0,-1.0,0.0,0.0,0.9891634,1.0014738,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9234324000,12.094891,12.121469,-1.0,-1.0,0.0,0.0,0.982708,1.0023538,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9234828000,12.08103,12.10971,-1.0,-1.0,0.0,0.0,0.97558165,1.0033271,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9235320000,12.0675,12.097532,-1.0,-1.0,0.0,0.0,0.96820116,1.0043371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9235824000,12.053641,12.084583,-1.0,-1.0,0.0,0.0,0.9603529,1.0054133,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9236328000,12.039782,12.071321,-1.0,-1.0,0.0,0.0,0.95231533,1.0065179,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9236820000,12.02625,12.058176,-1.0,-1.0,0.0,0.0,0.9443488,1.0076151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
9237324000,12.012391,12.044578,-1.0,-1.0,0.0,0.0,0.93610716,1.0087527,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
