timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
686476000,-0.0037202672,-0.05421738,-1.1424077,0.0,0.0,0.0
686500000,-0.0038554524,-0.054645993,-1.1423576,0.0,0.0,0.0
686520000,-0.0042546494,-0.05471115,-1.1424437,0.0,0.0,0.0
686536000,-0.0042465273,-0.05467369,-1.142457,0.0,0.0,0.0
686556000,-0.004668999,-0.054420233,-1.1424248,0.0,0.0,0.0
686576000,-0.00426454,-0.05532659,-1.1425683,0.0,0.0,0.0
686596000,-0.004058636,-0.055506088,-1.1426233,0.0,0.0,0.0
686616000,-0.0037735084,-0.05549268,-1.1426102,0.0,0.0,0.0
686636000,-0.003536004,-0.055268615,-1.1425745,0.0,0.0,0.0
686660000,-0.0038931419,-0.055054754,-1.1425596,0.0,0.0,0.0
686680000,-0.0041985563,-0.0554396,-1.1427286,0.0,0.0,0.0
686700000,-0.003832922,-0.05539044,-1.1429293,0.0,0.0,0.0
686720000,-0.003448799,-0.055237647,-1.1428719,0.0,0.0,0.0
686740000,-0.0031273006,-0.055644467,-1.142977,0.0,0.0,0.0
686760000,-0.0025977718,-0.05549252,-1.1431819,0.0,0.0,0.0
686780000,-0.002692136,-0.055700235,-1.1429459,0.0,0.0,0.0
686800000,-0.0028783754,-0.055679478,-1.1428261,0.0,0.0,0.0
686820000,-0.0027434777,-0.055799324,-1.1426193,0.0,0.0,0.0
686840000,-0.0030984841,-0.05580218,-1.1425471,0.0,0.0,0.0
686856000,-0.003560754,-0.055741236,-1.1427755,0.0,0.0,0.0
686880000,-0.0036562127,-0.055629518,-1.1430372,0.0,0.0,0.0
686896000,-0.0034254147,-0.055612966,-1.1428986,0.0,0.0,0.0
686920000,-0.004078953,-0.05600732,-1.1428311,0.0,0.0,0.0
686936000,-0.003807289,-0.05582467,-1.1428179,0.0,0.0,0.0
686960000,-0.003408065,-0.055336863,-1.1427243,0.0,0.0,0.0
686976000,-0.0030957107,-0.055943206,-1.1426845,0.0,0.0,0.0
686996000,-0.0025111442,-0.056353156,-1.142835,0.0,0.0,0.0
687016000,-0.0026257732,-0.056511395,-1.1427964,0.0,0.0,0.0
687040000,-0.0028005815,-0.056309693,-1.1425722,0.0,0.0,0.0
687060000,-0.0032456063,-0.056351513,-1.1424996,0.0,0.0,0.0
687080000,-0.0039321817,-0.056282837,-1.1427317,0.0,0.0,0.0
687096000,-0.0039534103,-0.056365795,-1.1425811,0.0,0.0,0.0
687116000,-0.004082237,-0.056297638,-1.1424832,0.0,0.0,0.0
687140000,-0.0042208005,-0.057047218,-1.142581,0.0,0.0,0.0
687160000,-0.0043285354,-0.05734764,-1.1428128,0.0,0.0,0.0
687180000,-0.0044483063,-0.057727464,-1.1427447,0.0,0.0,0.0
687200000,-0.0046962416,-0.05781719,-1.1427857,0.0,0.0,0.0
687220000,-0.0047708913,-0.057815183,-1.1429255,0.0,0.0,0.0
687236000,-0.004636772,-0.05805891,-1.1428905,0.0,0.0,0.0
687256000,-0.004742716,-0.058032654,-1.1428658,0.0,0.0,0.0
687276000,-0.0049473736,-0.05812498,-1.1429939,0.0,0.0,0.0
687296000,-0.0049984828,-0.058261726,-1.1431372,0.0,0.0,0.0
687316000,-0.0051938905,-0.05817186,-1.1431245,0.0,0.0,0.0
687340000,-0.005217595,-0.05797074,-1.1430165,0.0,0.0,0.0
687356000,-0.0050686686,-0.057827856,-1.1428953,0.0,0.0,0.0
687376000,-0.005441398,-0.057908773,-1.1427987,0.0,0.0,0.0
687396000,-0.0057881908,-0.057740822,-1.1427944,0.0,0.0,0.0
687416000,-0.0061684633,-0.05753153,-1.1427902,0.0,0.0,0.0
687436000,-0.006061974,-0.056779414,-1.1428163,0.0,0.0,0.0
687460000,-0.0062087146,-0.056762014,-1.1428732,0.0,0.0,0.0
687476000,-0.005811268,-0.056966417,-1.142868,0.0,0.0,0.0
