timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
686480000,0.9791909,-0.00017073381,0.004531281,0.2028909,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686532000,0.9791886,-0.00014372978,0.004567602,0.20290098,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686580000,0.97918516,-0.00016217006,0.0046285084,0.20291622,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686632000,0.97918487,-0.00020291268,0.0046272273,0.20291784,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686684000,0.97917926,-0.00017079504,0.0046336986,0.20294476,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686736000,0.9791693,-0.0002454745,0.0046378644,0.20299232,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686792000,0.9791721,-0.00026730832,0.004633655,0.20297909,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686844000,0.97918373,-0.00021684682,0.0046471055,0.20292298,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686892000,0.9791722,-0.00022045882,0.0046379594,0.20297857,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686948000,0.97917783,-0.00021068707,0.00461351,0.2029521,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
686996000,0.9791744,-0.00031550069,0.0046929154,0.20296657,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687048000,0.97918344,-0.00026348617,0.0046898173,0.20292303,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687100000,0.979183,-0.00018435283,0.004707004,0.20292462,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687156000,0.9791746,-0.00016133385,0.0047898465,0.20296346,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687204000,0.97917086,-0.00015005216,0.0048267,0.2029808,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687256000,0.97917134,-0.00013981757,0.0048520193,0.20297801,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687308000,0.9791604,-9.739648e-05,0.0048708543,0.20302977,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687360000,0.97917247,-0.00010378301,0.0048366943,0.2029727,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687412000,0.97917527,-1.0573468e-05,0.0048217606,0.20295951,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687464000,0.9791725,-7.671235e-06,0.0047856243,0.20297347,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687520000,0.9791648,-6.228108e-05,0.00480429,0.20301092,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687568000,0.979175,-6.107988e-05,0.0049147946,0.20295908,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687620000,0.97918373,-5.437362e-05,0.0049314005,0.20291632,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687672000,0.9791903,-6.755217e-05,0.0049486244,0.2028839,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687724000,0.9791822,-1.9991327e-05,0.0049545993,0.20292325,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687780000,0.9791761,-1.6391157e-06,0.0049384474,0.20295264,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687828000,0.9791755,6.254146e-05,0.0049632285,0.20295526,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687880000,0.97914976,6.741126e-05,0.0049498524,0.20307983,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687932000,0.979138,-9.078622e-06,0.0049415836,0.20313661,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
687984000,0.97913414,4.5277935e-05,0.004962657,0.2031546,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688036000,0.9791296,3.6055517e-05,0.0050148754,0.20317504,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688088000,0.97912216,9.848163e-06,0.004997534,0.20321135,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688140000,0.97912747,6.304712e-05,0.00498565,0.20318624,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688196000,0.97913074,3.3411558e-05,0.0049631274,0.20317101,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688244000,0.9791315,5.389026e-05,0.005019471,0.20316587,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688296000,0.9791359,0.00021590391,0.004191737,0.20316367,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688348000,0.97913504,0.0007770374,-0.00016597466,0.20320943,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688400000,0.9791165,0.0010557696,-0.004992893,0.20323588,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688456000,0.97909963,0.0011103182,-0.0077151465,0.20323151,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688508000,0.97910887,0.0011410001,-0.00816405,0.20317014,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688560000,0.9791299,0.0012387207,-0.007322523,0.20309955,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688612000,0.97916543,0.0010628559,-0.005758721,0.20297955,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688660000,0.9791806,0.00083770556,-0.0041389395,0.20294708,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688712000,0.97917753,0.00044642008,-0.0024312763,0.20299083,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688768000,0.9791937,6.547721e-05,-0.0008649199,0.20292625,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688816000,0.9792023,-0.00017675819,7.464187e-05,0.20288673,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688868000,0.97919965,-0.00044546445,0.00076852646,0.20289749,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688920000,0.9791952,-0.00072078453,0.0012223506,0.20291585,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
688976000,0.9791848,-0.0010547617,0.001617583,0.20296133,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689028000,0.9791773,-0.0012850413,0.0017673922,0.20299575,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689080000,0.97918165,-0.0014124594,0.0016348048,0.20297472,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689128000,0.9791812,-0.001526449,0.0015743723,0.20297636,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689180000,0.9791809,-0.001740167,0.0015711081,0.2029761,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689232000,0.9791777,-0.0018102233,0.0015753715,0.20299098,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689288000,0.979169,-0.00192954,0.0017056463,0.20303103,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689340000,0.9791804,-0.0020409652,0.0017246789,0.20297445,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689388000,0.9791827,-0.0021420554,0.0016197546,0.20296296,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689440000,0.97919774,-0.002123699,0.0016361539,0.20289104,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689492000,0.9791998,-0.0020212086,0.0015182366,0.20288236,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689548000,0.9791936,-0.001959267,0.0014601236,0.20291373,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689596000,0.9791956,-0.002010743,0.0013173025,0.20290479,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689652000,0.9791888,-0.0020662323,0.0012598041,0.20293716,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689700000,0.9791828,-0.0021548325,0.0012040237,0.20296563,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689756000,0.97919065,-0.002310437,0.0011636094,0.20292585,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689804000,0.97919595,-0.0023053242,0.0012464533,0.2029004,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689860000,0.9792011,-0.0022761885,0.001199718,0.20287602,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689912000,0.9792092,-0.0021507791,0.0011918644,0.20283863,0.9999992,-4.8021326e-10,1.7462301e-10,0.0012577177,4
689960000,0.97881234,-0.0019301587,0.0011998614,0.2047468,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690012000,0.97884077,-0.0019413076,0.0012746833,0.20461054,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690064000,0.97888625,-0.0019394524,0.0015747012,0.2043908,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690120000,0.9789199,-0.0017894144,0.0018107814,0.20422882,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690168000,0.9789646,-0.0014644192,0.0020915295,0.2040144,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690224000,0.97903985,-0.0013142482,0.0021818911,0.20365292,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690272000,0.9790839,-0.001212689,0.0024377697,0.20343843,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690324000,0.97912437,-0.001167026,0.0028736924,0.20323841,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690376000,0.9791392,-0.0012091361,0.003284474,0.20316067,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690428000,0.97912806,-0.0012460902,0.0036532325,0.20320754,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690480000,0.9791334,-0.0012768293,0.003627048,0.20318255,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690536000,0.97913766,-0.0011622595,0.0036211524,0.20316282,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690584000,0.9791369,-0.0010636506,0.0035448626,0.2031683,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
690636000,0.97914654,-0.001019322,0.0035580131,0.20312199,0.9999981,-2.473826e-10,-5.820767e-11,0.0019910338,5
