timestamp,alt_max,landed,freefall,ground_contact,maybe_landed,in_ground_effect
686248000,inf,1,0,0,0,0
687248000,inf,1,0,0,0,0
687508000,inf,1,0,0,0,1
687648000,inf,1,0,0,0,0
687728000,inf,0,0,1,0,0
687828000,inf,0,0,0,0,0
688828000,inf,0,0,0,0,0
689828000,inf,0,0,0,0,0
690828000,inf,0,0,0,0,0
691828000,inf,0,0,0,0,0
692828000,inf,0,0,0,0,0
693828000,inf,0,0,0,0,0
694828000,inf,0,0,0,0,0
695828000,inf,0,0,0,0,0
696828000,inf,0,0,0,0,0
697828000,inf,0,0,0,0,0
698828000,inf,0,0,0,0,0
699828000,inf,0,0,0,0,0
700828000,inf,0,0,0,0,0
701828000,inf,0,0,0,0,0
702828000,inf,0,0,0,0,0
703828000,inf,0,0,0,0,0
704828000,inf,0,0,0,0,0
705828000,inf,0,0,0,0,0
706828000,inf,0,0,0,0,0
707828000,inf,0,0,0,0,0
708828000,inf,0,0,0,0,0
709828000,inf,0,0,0,0,0
710828000,inf,0,0,0,0,0
711828000,inf,0,0,0,0,0
712828000,inf,0,0,0,0,0
713828000,inf,0,0,0,0,0
714828000,inf,0,0,0,0,0
715828000,inf,0,0,0,0,0
716828000,inf,0,0,0,0,0
717828000,inf,0,0,0,0,0
718828000,inf,0,0,0,0,0
719828000,inf,0,0,0,0,0
720828000,inf,0,0,0,0,0
721828000,inf,0,0,0,0,0
722828000,inf,0,0,0,0,0
723828000,inf,0,0,0,0,0
724828000,inf,0,0,0,0,0
725828000,inf,0,0,0,0,0
726828000,inf,0,0,0,0,0
727828000,inf,0,0,0,0,0
728828000,inf,0,0,0,0,0
729828000,inf,0,0,0,0,0
730828000,inf,0,0,0,0,0
731828000,inf,0,0,0,0,0
732828000,inf,0,0,0,0,0
733828000,inf,0,0,0,0,0
734828000,inf,0,0,0,0,0
735828000,inf,0,0,0,0,0
736828000,inf,0,0,0,0,0
737828000,inf,0,0,0,0,0
738828000,inf,0,0,0,0,0
739828000,inf,0,0,0,0,0
740828000,inf,0,0,0,0,0
741828000,inf,0,0,0,0,0
742828000,inf,0,0,0,0,0
743828000,inf,0,0,0,0,0
744828000,inf,0,0,0,0,0
745828000,inf,0,0,0,0,0
746828000,inf,0,0,0,0,0
747828000,inf,0,0,0,0,0
748828000,inf,0,0,0,0,0
749828000,inf,0,0,0,0,0
750828000,inf,0,0,0,0,0
751828000,inf,0,0,0,0,0
752828000,inf,0,0,0,0,0
753828000,inf,0,0,0,0,0
754828000,inf,0,0,0,0,0
755828000,inf,0,0,0,0,0
756828000,inf,0,0,0,0,0
757828000,inf,0,0,0,0,0
758828000,inf,0,0,0,0,0
759828000,inf,0,0,0,0,0
760828000,inf,0,0,0,0,0
761828000,inf,0,0,0,0,0
762828000,inf,0,0,0,0,0
763828000,inf,0,0,0,0,0
764828000,inf,0,0,0,0,0
765828000,inf,0,0,0,0,0
766828000,inf,0,0,0,0,0
767828000,inf,0,0,0,0,0
768828000,inf,0,0,0,0,0
769828000,inf,0,0,0,0,0
770828000,inf,0,0,0,0,0
771828000,inf,0,0,0,0,0
772828000,inf,0,0,0,0,0
773828000,inf,0,0,0,0,0
774828000,inf,0,0,0,0,0
775828000,inf,0,0,0,0,0
776828000,inf,0,0,0,0,0
777828000,inf,0,0,0,0,0
778828000,inf,0,0,0,0,0
779828000,inf,0,0,0,0,0
780828000,inf,0,0,0,0,0
781828000,inf,0,0,0,0,0
782828000,inf,0,0,0,0,0
783828000,inf,0,0,0,0,0
784828000,inf,0,0,0,0,0
785828000,inf,0,0,0,0,0
786828000,inf,0,0,0,0,0
787828000,inf,0,0,0,0,0
788828000,inf,0,0,0,0,0
789828000,inf,0,0,0,0,0
790828000,inf,0,0,0,0,0
791828000,inf,0,0,0,0,0
792828000,inf,0,0,0,0,0
793828000,inf,0,0,0,0,0
794828000,inf,0,0,0,0,0
795828000,inf,0,0,0,0,0
796828000,inf,0,0,0,0,0
797828000,inf,0,0,0,0,0
798828000,inf,0,0,0,0,0
799828000,inf,0,0,0,0,0
800828000,inf,0,0,0,0,0
801828000,inf,0,0,0,0,0
802828000,inf,0,0,0,0,0
803828000,inf,0,0,0,0,0
804828000,inf,0,0,0,0,0
805828000,inf,0,0,0,0,0
806828000,inf,0,0,0,0,0
807828000,inf,0,0,0,0,0
808828000,inf,0,0,0,0,0
809828000,inf,0,0,0,0,0
810828000,inf,0,0,0,0,0
811828000,inf,0,0,0,0,0
812828000,inf,0,0,0,0,0
813828000,inf,0,0,0,0,0
814828000,inf,0,0,0,0,0
815828000,inf,0,0,0,0,0
816828000,inf,0,0,0,0,0
817828000,inf,0,0,0,0,0
818828000,inf,0,0,0,0,0
819828000,inf,0,0,0,0,0
820828000,inf,0,0,0,0,0
821828000,inf,0,0,0,0,0
822828000,inf,0,0,0,0,0
823828000,inf,0,0,0,0,0
824828000,inf,0,0,0,0,0
825828000,inf,0,0,0,0,0
826828000,inf,0,0,0,0,0
827828000,inf,0,0,0,0,0
828828000,inf,0,0,0,0,0
829828000,inf,0,0,0,0,0
830828000,inf,0,0,0,0,0
831828000,inf,0,0,0,0,0
