timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
686480000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686580000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686680000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686780000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686880000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686980000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687076000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687180000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687280000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687380000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687480000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687580000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687680000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687780000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687876000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
687980000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
688080000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
688176000,47.3977527,8.5456056,488.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
688280000,47.3977527,8.5456056,488.105,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,0,0,0,0
688380000,47.3977527,8.5456056,488.111,0.0,0.0,0.01,0.0,-0.12,0.0,0.0,0.0,0.0,0,0,0,0
688480000,47.3977527,8.5456056,488.13,0.0,0.0,0.03,0.01,-0.26,0.0,0.0,0.0,0.0,0,0,0,0
688580000,47.3977528,8.5456057,488.165,0.0,0.0,0.049999997,0.01,-0.39,0.0,0.0,0.0,0.0,0,0,0,0
688680000,47.3977528,8.5456057,488.211,0.0,0.0,0.06,0.02,-0.52,0.0,0.0,0.0,0.0,0,0,0,0
688780000,47.3977529,8.5456057,488.271,0.0,0.0,0.07,0.02,-0.65999997,0.0,0.0,0.0,0.0,0,0,0,0
688880000,47.3977529,8.5456057,488.344,0.0,0.0,0.07,0.01,-0.78999996,0.0,0.0,0.0,0.0,0,0,0,0
688976000,47.397752999999994,8.545605799999999,488.426,0.0,0.0,0.06,0.01,-0.90999997,0.0,0.0,0.0,0.0,0,0,0,0
689080000,47.397753099999996,8.545605799999999,488.529,0.0,0.0,0.06,0.01,-1.06,0.0,0.0,0.0,0.0,0,0,0,0
689180000,47.397753099999996,8.545605799999999,488.643,0.0,0.0,0.06,0.0,-1.1899999,0.0,0.0,0.0,0.0,0,0,0,0
689280000,47.3977532,8.545605799999999,488.769,0.0,0.0,0.06,0.0,-1.3199999,0.0,0.0,0.0,0.0,0,0,0,0
689380000,47.3977532,8.545605799999999,488.909,0.0,0.0,0.06,0.0,-1.4599999,0.0,0.0,0.0,0.0,0,0,0,0
689476000,47.3977533,8.545605799999999,489.056,0.0,0.0,0.06,0.0,-1.5799999,0.0,0.0,0.0,0.0,0,0,0,0
689580000,47.3977533,8.545605799999999,489.228,0.0,0.0,0.06,0.0,-1.7199999,0.0,0.0,0.0,0.0,0,0,0,0
689680000,47.3977534,8.545605799999999,489.407,0.0,0.0,0.06,0.0,-1.8499999,0.0,0.0,0.0,0.0,0,0,0,0
689776000,47.3977535,8.545605799999999,489.591,0.0,0.0,0.06,0.0,-1.9699999,0.0,0.0,0.0,0.0,0,0,0,0
689880000,47.3977535,8.545605799999999,489.803,0.0,0.0,0.06,0.0,-2.1,0.0,0.0,0.0,0.0,0,0,0,0
689976000,47.397753599999994,8.545605799999999,490.012,0.0,0.0,0.06,0.0,-2.23,0.0,0.0,0.0,0.0,0,0,0,0
690080000,47.397753599999994,8.545605799999999,490.251,0.0,0.0,0.06,0.0,-2.36,0.0,0.0,0.0,0.0,0,0,0,0
690180000,47.397753699999996,8.545605799999999,490.495,0.0,0.0,0.049999997,-0.01,-2.49,0.0,0.0,0.0,0.0,0,0,0,0
