timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
687488000,0.16970104,0.12334074,0.40883675,0.0,0.97486204,0.070360444,0.07730205,0.1967684,0.0,0.0,-0.12268087,1,0,0,0,0,0
687580000,0.029272674,-0.038351174,0.40863538,0.0,0.9788578,0.018218802,-0.01580452,0.20311485,0.0,0.0,-0.12013977,1,0,0,0,0,0
687676000,0.0073361313,-0.040628783,0.40863538,0.0,0.97897595,0.0077124797,-0.019146252,0.20292881,0.0,0.0,-0.14950214,1,0,0,0,0,0
687788000,0.0060028173,-0.026673848,0.40863538,0.0,0.97910005,0.0056446698,-0.012450138,0.20291935,0.0,0.0,-0.22940288,1,0,0,0,0,0
687880000,-0.0003812178,-0.023551395,0.40863538,0.0,0.97913224,0.0022025916,-0.011569164,0.20288281,0.0,0.0,-0.29762983,1,0,0,0,0,0
687992000,-0.001843939,-0.020811547,0.40863538,0.0,0.9791482,0.0012085394,-0.010376197,0.20287864,0.0,0.0,-0.3797644,1,0,0,0,0,0
688084000,0.0002629566,-0.01661765,0.40863538,0.0,0.9791656,0.0018145725,-0.008109228,0.20289315,0.0,0.0,-0.44924328,1,0,0,0,0,0
688180000,-0.0013135442,-0.0147066545,0.40863538,0.0,0.97917396,0.00084887596,-0.007333564,0.20288883,0.0,0.0,-0.5239421,1,0,0,0,0,0
688292000,-0.0015108816,-0.011466121,0.40863538,0.0,0.97918415,0.00042351085,-0.0057670544,0.20289145,0.0,0.0,-0.604282,1,0,0,0,0,0
688384000,-0.0015154907,-0.0075238217,0.40863538,0.0,0.97919303,2.130756e-05,-0.0038373966,0.20289479,0.0,0.0,-0.6120711,1,0,0,0,0,0
688476000,0.001163663,0.0024719527,0.40863538,0.0,0.9791989,0.00031895033,0.00132832,0.20289819,0.0,0.0,-0.6045538,1,0,0,0,0,0
688588000,0.00055896136,0.010483052,0.40863538,0.0,0.97918653,-0.00078983227,0.005189182,0.20289487,0.0,0.0,-0.6105229,1,0,0,0,0,0
688684000,-0.00023601014,0.011731832,0.40863538,0.0,0.97918266,-0.0013057307,0.005719927,0.2028963,0.0,0.0,-0.61847764,1,0,0,0,0,0
688776000,4.9430924e-05,0.012361595,0.40863538,0.0,0.979181,-0.0012298694,0.006057211,0.20289509,0.0,0.0,-0.6165963,1,0,0,0,0,0
688888000,-0.0017524776,0.012688361,0.40863538,0.0,0.9791784,-0.0021452145,0.0060343905,0.20290038,0.0,0.0,-0.6184338,1,0,0,0,0,0
688980000,-0.0020637892,0.010538215,0.40863538,0.0,0.97918445,-0.0020795083,0.004950114,0.2029015,0.0,0.0,-0.6190774,1,0,0,0,0,0
