timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
686480000,0.0,0.0,0.0,0.0
686680000,0.0,0.0,0.0,0.0
686880000,0.0,0.0,0.0,0.0
687080000,0.0,0.0,0.0,0.0
687280000,0.0,0.0,0.0,0.0
687476000,0.0,0.0,0.0,0.0
687680000,0.0,0.0,0.0,0.0
687876000,0.00026855132,-0.006527821,-1.9144236e-05,0.0
688080000,-0.00036344188,-0.014007649,-7.797987e-05,0.0
688280000,-0.0010933186,-0.019963067,-9.476802e-05,0.0
688480000,-0.0008498325,-0.015422147,-0.00013743098,0.0
688676000,-0.00077618746,-0.012156267,-0.00011056573,0.0
688880000,-0.00069484184,-0.01046041,-9.9124925e-05,0.0
689080000,-0.00058147893,-0.008923441,-0.000109846434,0.0
689280000,-0.0004829498,-0.0073897433,-0.00012352872,0.0
689476000,-0.000390735,-0.0062674074,-9.595033e-05,0.0
689676000,-0.00042947213,-0.0052216654,-0.00010307553,0.0
689880000,-0.00026323213,-0.0043695504,-9.6390024e-05,0.0
690080000,-0.00024281703,-0.0036125265,-0.00017907354,0.0
690280000,-0.00028001558,-0.002964239,-0.00014670068,0.0
690480000,-0.00034331606,-0.0027196205,-0.00012564888,0.0
690680000,-0.0003506842,-0.002305127,-0.00011499264,0.0
690876000,-0.00040407706,-0.0019369939,-7.648369e-05,0.0
691076000,-0.00030025945,-0.0016890242,-8.490095e-05,0.0
691276000,-0.00022072808,-0.0013820166,-8.0327474e-05,0.0
691480000,-0.0003801347,-0.0012361535,-6.33697e-05,0.0
691680000,-0.0003596283,-0.0009726635,-4.415919e-05,0.0
691880000,-0.0002692369,-0.000865484,-2.781221e-05,0.0
692076000,-0.00020817498,-0.0007059535,-6.23303e-05,0.0
692280000,-0.00014719302,-0.00060243,-5.7236815e-05,0.0
692480000,-0.0003220316,-0.00046422263,-6.105976e-05,0.0
692680000,-0.00020091527,-0.00037202585,-3.5476187e-05,0.0
692880000,-0.00024368383,-0.00033734483,-2.0633881e-05,0.0
693080000,-8.636571e-05,-0.00022021635,-2.60632e-05,0.0
693280000,-0.00012813525,-0.00016669605,-2.6080586e-05,0.0
693480000,-7.401307e-05,-0.00012130124,-3.0649055e-05,0.0
693680000,-0.00011639754,-0.00034871465,-8.884082e-06,0.0
693880000,3.865463e-05,-5.660543e-05,-1.589858e-05,0.0
694080000,4.313069e-06,-4.868085e-06,-3.4638804e-06,0.0
694276000,-6.5711996e-05,5.831743e-05,1.5380081e-05,0.0
694480000,1.9668474e-05,0.00012285414,-1.3999267e-05,0.0
694676000,-9.07546e-05,7.7613426e-05,-9.049314e-06,0.0
694880000,-4.4037173e-05,8.882148e-05,8.650617e-07,0.0
695080000,-2.5783125e-05,0.00015325636,1.3515679e-05,0.0
695280000,3.0792949e-06,0.00018369405,-3.0394626e-06,0.0
695476000,1.0605393e-05,0.00023811514,-3.9586557e-06,0.0
695676000,-5.7930472e-05,0.00024271038,-5.481057e-06,0.0
695880000,3.934755e-05,0.00029403096,1.859632e-06,0.0
696080000,-3.3516924e-05,0.0003139956,1.04755245e-05,0.0
696280000,2.1543206e-05,0.00023594263,6.8809545e-06,0.0
696476000,5.296834e-05,0.00030540163,-6.1479864e-06,0.0
696680000,1.4906586e-05,0.0003142146,-9.157271e-06,0.0
696880000,-5.2993337e-06,0.00035845896,-7.472297e-07,0.0
697080000,7.077899e-05,0.0002799168,-1.4081595e-05,0.0
697280000,-2.5369542e-07,0.00023035142,1.7974913e-06,0.0
697480000,-3.2125226e-05,0.00033427973,6.2009253e-06,0.0
697680000,1.0000608e-05,0.00018328971,7.014949e-06,0.0
697880000,-1.1607204e-05,0.000153201,-6.0996745e-06,0.0
698080000,-2.7091726e-06,0.00021099173,1.1460587e-05,0.0
698280000,-4.1227268e-05,0.000111012094,1.8596385e-05,0.0
698476000,-1.570391e-05,7.1439164e-05,-1.6570599e-05,0.0
698680000,-0.00010272355,0.00010806257,-5.8042986e-08,0.0
698880000,-1.2114099e-05,5.9642014e-05,5.694495e-06,0.0
699080000,-7.3667325e-05,-8.902538e-05,3.143235e-06,0.0
699280000,-0.00013421426,-5.0071034e-05,1.3403892e-05,0.0
699480000,4.1295163e-05,5.3556287e-06,-2.3771294e-05,0.0
699680000,1.2588412e-05,-5.5431636e-05,-9.074408e-06,0.0
699876000,-2.6686163e-05,-6.668749e-05,2.2765887e-06,0.0
700080000,-0.00015466037,-1.4792236e-05,7.485295e-06,0.0
700276000,1.5103037e-06,-3.5239198e-05,-2.0633506e-06,0.0
700480000,2.5898551e-05,-7.840787e-05,5.2561563e-06,0.0
700680000,-9.567958e-05,4.8505546e-05,3.3657528e-07,0.0
700876000,5.2837444e-05,5.3505388e-05,1.424499e-05,0.0
701080000,-1.6076123e-05,-1.0200989e-05,-2.2310494e-05,0.0
701280000,2.4816009e-05,3.6999452e-05,-1.103863e-05,0.0
701480000,1.9531853e-05,2.2973758e-05,1.834912e-05,0.0
701680000,-4.7708825e-05,1.659295e-05,5.853789e-06,0.0
701880000,-5.7215143e-06,5.578761e-05,5.190101e-07,0.0
702080000,-0.00013677347,1.3210294e-05,-1.1012529e-05,0.0
702280000,1.5219277e-05,-5.4622218e-05,1.4648984e-05,0.0
702476000,7.152543e-05,6.4572974e-05,1.3914755e-06,0.0
702680000,9.5533294e-05,5.1474075e-05,-4.3832533e-06,0.0
702880000,0.00011598481,-4.972444e-05,1.1251482e-06,0.0
703080000,-1.0139587e-05,0.0001606837,-8.144694e-06,0.0
703276000,5.880004e-05,0.00011913819,1.0728987e-06,0.0
703480000,7.569094e-05,3.557584e-07,7.6588e-06,0.0
703680000,9.286639e-05,4.098717e-05,-1.4781184e-05,0.0
703880000,0.00014190628,9.333506e-06,8.085299e-07,0.0
704076000,0.000110692934,3.843252e-05,-3.0693038e-06,0.0
704276000,0.00022021374,0.00013984981,8.545075e-06,0.0
704476000,0.000118091135,3.651616e-05,8.489551e-06,0.0
704680000,0.0001617039,0.00021815357,-1.6820011e-05,0.0
704880000,9.150132e-05,5.387661e-05,-4.5823567e-06,0.0
705080000,0.00017862304,0.00014783553,-3.000162e-05,0.0
705276000,0.0001194027,9.779284e-05,-2.0217478e-05,0.0
705480000,0.0001681278,0.0002669661,-2.5849271e-05,0.0
705680000,0.00010778711,0.00027094962,-3.3211098e-05,0.0
705880000,0.00012295904,0.00021769649,-2.4267092e-05,0.0
706076000,8.763308e-05,7.7678305e-05,-1.3958063e-05,0.0
706280000,2.1975513e-05,0.00014564715,-3.8800386e-05,0.0
706480000,7.066261e-05,0.0002507503,-3.435977e-05,0.0
706680000,-4.025861e-05,0.00026959932,-2.3774346e-05,0.0
706880000,0.00013987006,0.00025244217,-2.3498264e-05,0.0
707080000,4.6088295e-05,0.0002546877,-1.5928983e-05,0.0
707276000,5.5048786e-05,0.00019970634,8.127233e-06,0.0
707480000,8.497064e-05,0.00029912608,9.187075e-06,0.0
707676000,6.2108185e-05,0.00024429738,-1.9749677e-05,0.0
707880000,2.4878238e-05,0.00035327586,-1.7488765e-05,0.0
708080000,8.626655e-05,0.00023381431,3.4791492e-06,0.0
708280000,5.7868714e-05,0.00021453937,9.15757e-06,0.0
708476000,0.00013942273,0.00020977021,2.2705954e-05,0.0
708680000,0.00016663846,0.0003031927,1.1361565e-05,0.0
708880000,0.00014506688,8.938329e-05,7.040604e-06,0.0
709080000,-2.6489452e-05,0.00019653139,5.7500342e-06,0.0
709280000,4.5955887e-05,0.00013094598,9.795941e-06,0.0
709480000,0.00013982996,5.9490896e-05,1.2821024e-05,0.0
709676000,1.5246871e-05,0.00011941172,5.6461863e-06,0.0
709880000,4.3063974e-05,-5.181131e-05,1.6348538e-05,0.0
710080000,9.791947e-05,3.0131002e-06,6.720257e-06,0.0
710276000,2.1096786e-05,2.2314041e-05,8.275369e-06,0.0
710476000,0.000109552726,-7.3637515e-05,7.0449137e-06,0.0
710680000,4.5490546e-05,-0.00010837136,1.1291756e-06,0.0
710876000,2.2271284e-05,-0.0001440926,8.578527e-06,0.0
711080000,3.4538585e-05,-9.541738e-05,3.482193e-06,0.0
