timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,connected,system_source,priority,is_powering_off,warning
686472000,12.150001,12.149966,-1.0,-1.0,0.0,0.0,0.999979,1.0000029,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
686976000,12.136141,12.147372,-1.0,-1.0,0.0,0.0,0.99840736,1.0002164,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
687480000,12.12228,12.140901,-1.0,-1.0,0.0,0.0,0.9944849,1.0007495,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
687972000,12.10875,12.132121,-1.0,-1.0,0.0,0.0,0.9891634,1.0014738,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
688476000,12.094891,12.121469,-1.0,-1.0,0.0,0.0,0.982708,1.0023538,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
688968000,12.08136,12.109999,-1.0,-1.0,0.0,0.0,0.97575665,1.0033032,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
689472000,12.0675,12.097532,-1.0,-1.0,0.0,0.0,0.96820116,1.0043371,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
689976000,12.053641,12.084583,-1.0,-1.0,0.0,0.0,0.9603529,1.0054133,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
690480000,12.039782,12.071321,-1.0,-1.0,0.0,0.0,0.95231533,1.0065179,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
690972000,12.02625,12.058176,-1.0,-1.0,0.0,0.0,0.9443488,1.0076151,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
691476000,12.012391,12.044578,-1.0,-1.0,0.0,0.0,0.93610716,1.0087527,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
691980000,11.998531,12.0308895,-1.0,-1.0,0.0,0.0,0.92781115,1.0099005,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
692472000,11.985001,12.017468,-1.0,-1.0,0.0,0.0,0.91967726,1.0110283,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
692976000,11.971141,12.003683,-1.0,-1.0,0.0,0.0,0.9113231,1.0121894,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
693480000,11.957281,11.989871,-1.0,-1.0,0.0,0.0,0.9029517,1.0133555,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
693972000,11.94375,11.976371,-1.0,-1.0,0.0,0.0,0.89476967,1.0144976,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
694476000,11.929891,11.962531,-1.0,-1.0,0.0,0.0,0.8863821,1.0156714,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
694980000,11.916031,11.948686,-1.0,-1.0,0.0,0.0,0.8779907,1.0168483,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
695472000,11.9025,11.935164,-1.0,-1.0,0.0,0.0,0.8697963,1.0180002,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
695976000,11.88864,11.921309,-1.0,-1.0,0.0,0.0,0.86139965,1.0191834,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
696480000,11.874781,11.907454,-1.0,-1.0,0.0,0.0,0.8530021,1.0203693,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
696972000,11.86125,11.893927,-1.0,-1.0,0.0,0.0,0.8448038,1.0215298,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
697476000,11.84739,11.880068,-1.0,-1.0,0.0,0.0,0.8364043,1.0227215,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
697980000,11.83353,11.866209,-1.0,-1.0,0.0,0.0,0.8280053,1.0239159,nan,3,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0
