timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
686480000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
686580000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
686680000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
686780000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
686876000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
686980000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687076000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687176000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687280000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687380000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687476000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687580000,6,1073.405,1168.5232,1111.3306,1127.2094,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687680000,6,1104.1884,1194.6406,1109.8822,1189.2974,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687780000,6,1176.2054,1253.2139,1184.3301,1246.8202,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687876000,6,1248.9089,1313.3765,1248.86,1318.1306,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
687980000,6,1333.6978,1395.8383,1330.6598,1399.6162,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688080000,6,1405.8169,1466.5719,1404.0615,1472.1035,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688176000,6,1477.645,1539.7925,1474.0197,1543.1688,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688276000,6,1554.1854,1604.4424,1549.9955,1611.6095,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688376000,6,1616.2823,1602.8147,1622.3867,1599.7948,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688476000,6,1614.9113,1607.4078,1613.9442,1605.2949,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688576000,6,1612.444,1612.4421,1611.3964,1609.7014,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688676000,6,1612.4553,1616.1399,1613.8562,1617.8572,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688780000,6,1615.5269,1618.0077,1613.6923,1619.1582,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688880000,6,1613.3167,1615.7184,1613.3972,1617.2314,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
688976000,6,1624.03,1625.369,1623.1241,1623.506,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689080000,6,1622.6564,1623.3491,1626.6166,1620.1617,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689176000,6,1621.0968,1627.8553,1623.3702,1625.1787,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689280000,6,1622.5448,1623.0913,1623.3107,1624.0969,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689376000,6,1629.3922,1631.426,1629.6725,1629.9158,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689476000,6,1633.8865,1631.3047,1632.5947,1633.7836,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689576000,6,1634.074,1631.1086,1633.7235,1630.3174,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689676000,6,1625.8572,1628.5001,1626.7753,1629.368,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689776000,6,1633.1067,1636.5397,1631.2821,1632.8354,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689876000,6,1636.9978,1641.3688,1639.1722,1642.0433,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
689976000,6,1640.8218,1643.3441,1643.2728,1643.7538,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
690080000,6,1642.1257,1638.7113,1640.7141,1643.1125,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
