timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail,health_flags,timeout_flags
686476000,0.9792018,-0.00019611935,0.0044966857,0.20283894,0.007277241,-0.020419706,-0.005832538,0.22819936,-0.14149551,-0.0072342884,-6.207246e-06,-5.0096794e-05,7.5120265e-06,-0.0010955926,0.0014021428,-0.0011605512,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,6.0850625e-10,2.4729774e-05,0.0003052632,1.3979036e-06,5.796674e-06,5.795129e-06,3.3338936e-05,0.015461278,0.0154612465,0.010908902,0.090856224,0.090856284,0.05499775,1.0557823e-11,1.0557031e-11,1.7873949e-11,5.0016375e-08,5.0016315e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4262775,0.234516,0.012020807,0.007283475,0.0036990156,0.008619654,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
686676000,0.9791748,-0.00011201596,0.0045765056,0.20296757,0.005242608,-0.0186505,-0.006350495,0.2262352,-0.14151159,-0.0064484105,-6.2278505e-06,-5.0100345e-05,7.494191e-06,-0.0010956014,0.0014021691,-0.0011623129,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,6.249702e-10,2.454351e-05,0.0002990109,1.3997128e-06,5.796008e-06,5.7944385e-06,3.3342e-05,0.015461224,0.015461209,0.010917539,0.0908164,0.09081645,0.055070378,1.055762e-11,1.0556839e-11,1.787505e-11,5.0017025e-08,5.0016958e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42618406,0.23467079,0.016051056,0.017324049,0.0033002696,0.00011213933,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
686876000,0.9791621,-0.00016982095,0.004612805,0.20302778,0.0018390963,-0.01654507,-0.0062955394,0.22508743,-0.14244778,-0.0080106035,-6.2395934e-06,-5.0100793e-05,7.479028e-06,-0.0010956044,0.0014021861,-0.00116223,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,6.1898636e-10,2.4519826e-05,0.0002946842,1.4006519e-06,5.79532e-06,5.7937436e-06,3.334595e-05,0.015460076,0.015460072,0.010925912,0.09078254,0.09078258,0.055141635,1.0557407e-11,1.0556637e-11,1.787615e-11,5.001768e-08,5.0017608e-08,5.0000036e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42610458,0.23482256,7.0935865e-05,0.0068534156,0.0029134953,0.00049401476,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
687076000,0.97915643,-0.00016589859,0.0046555046,0.2030542,6.217258e-05,-0.019813247,-0.008810572,0.22493155,-0.14361647,-0.009486342,-6.248042e-06,-5.0094826e-05,7.442111e-06,-0.0010955976,0.0014021954,-0.0011623396,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,6.1254485e-10,2.4298784e-05,0.00031763347,1.4004734e-06,5.7946054e-06,5.7930215e-06,3.3350992e-05,0.015461004,0.015460993,0.01093406,0.09075391,0.09075394,0.055211566,1.05571775e-11,1.0556419e-11,1.7877247e-11,5.001834e-08,5.0018265e-08,5.000004e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.4260374,0.23497142,0.011175605,0.006564128,0.0026627285,0.000754654,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
687276000,0.979173,-0.00013738421,0.004691938,0.20297377,-0.007100248,-0.018643064,-0.011452146,0.2236991,-0.14198026,-0.007787486,-6.270661e-06,-5.0084793e-05,7.428917e-06,-0.0010955853,0.0014022269,-0.0011640065,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,5.9123806e-10,2.3813905e-05,0.00032233316,1.3995248e-06,5.7760994e-06,5.774513e-06,3.3356824e-05,0.015329195,0.015329235,0.010931565,0.09015633,0.090156354,0.055269126,1.0545796e-11,1.0545053e-11,1.7878367e-11,5.0018976e-08,5.0018897e-08,5.0000075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42463243,0.23509386,0.011707054,0.015575619,0.0025622142,0.004894794,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
687476000,0.9791501,-5.3713244e-05,0.004856275,0.2030798,-0.010177106,-0.01730197,-0.011649981,0.2220952,-0.14282632,-0.007807058,-6.2790987e-06,-5.0077102e-05,7.4104323e-06,-0.0010955752,0.0014022364,-0.0011651902,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,5.925828e-10,2.3943468e-05,0.00030050185,1.4010207e-06,5.7608013e-06,5.7591647e-06,3.3360262e-05,0.01521454,0.015214625,0.010929942,0.089616835,0.08961684,0.05532848,1.0536512e-11,1.0535786e-11,1.78795e-11,5.0019622e-08,5.0019544e-08,5.000007e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42336,0.23522007,0.013637135,0.006494828,0.0021396007,0.00032126578,0.0,0.00059593574,0.0,0.116001,0,0,0,895,24,0,0,0
687676000,0.9791539,-2.0190577e-05,0.004783429,0.20306379,-0.014831133,-0.014786969,-0.014368706,0.2203344,-0.14343376,-0.00753508,-6.2860704e-06,-5.006651e-05,7.397192e-06,-0.0010955603,0.0014022453,-0.001165963,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,5.935459e-10,2.4377281e-05,0.00029709624,1.3988082e-06,5.7480906e-06,5.7464986e-06,3.331386e-05,0.015118412,0.015118527,0.010840051,0.08912976,0.08912976,0.054629207,1.0528978e-11,1.052827e-11,1.7869385e-11,5.0020283e-08,5.0020205e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535,0.42220792,0.23372892,0.012777241,0.0071731326,0.0018903783,0.00052130566,0.0,0.0007183623,0.0,0.116001,0,0,0,895,24,0,0,0
687876000,0.9791739,2.5673888e-05,0.0049088662,0.20296411,-0.018240163,-0.014909699,-0.014385104,0.21842973,-0.14383301,-0.008449717,-6.291329e-06,-5.00528e-05,7.385091e-06,-0.0010955407,0.0014022515,-0.0011668248,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,5.9286837e-10,2.4350145e-05,0.00028928212,1.3976318e-06,5.7376906e-06,5.7360658e-06,3.3319964e-05,0.015034914,0.015035051,0.010839458,0.0886902,0.0886902,0.054686934,1.0522899e-11,1.052221e-11,1.7870521e-11,5.002095e-08,5.0020873e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.42116553,0.23385237,0.008864122,0.007811696,0.0019601875,0.006473841,0.0,0.0007183623,0.0,0.116001,0,0,0,895,24,0,0,0
688076000,0.9791325,5.806042e-05,0.0049237115,0.2031633,-0.020983182,-0.014027239,-0.011065076,0.2163912,-0.14543499,-0.0063654715,-6.290321e-06,-5.0041126e-05,7.3588026e-06,-0.0010955238,0.0014022442,-0.0011689971,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,5.7925914e-10,2.4044502e-05,0.00028548128,1.4001887e-06,5.729172e-06,5.727561e-06,3.3322376e-05,0.014962613,0.014962782,0.010839162,0.0882937,0.08829372,0.054743066,1.0518043e-11,1.0517372e-11,1.787165e-11,5.002163e-08,5.002155e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.42022306,0.23397236,0.0014116544,0.008049749,0.0020373014,0.0060767597,0.0,0.0007183623,0.0,0.116001,0,0,0,895,24,0,0,0
688276000,0.97912085,6.6238346e-05,0.004929788,0.2032197,-0.02130615,-0.014540227,-0.010556493,0.21540414,-0.14780617,-0.0067023146,-6.2814843e-06,-5.0024842e-05,7.365921e-06,-0.0010954998,0.0014022324,-0.0011699122,0.21384504,0.010377227,0.4257938,0.0012680902,-0.0004739508,0.0016867244,0.0,0.0,6.401514e-10,2.4622748e-05,0.00029517527,1.4017517e-06,5.7222223e-06,5.7206335e-06,3.3325774e-05,0.014902697,0.0149028795,0.010839209,0.08793649,0.08793653,0.054797716,1.051418e-11,1.05135275e-11,1.787278e-11,5.0022315e-08,5.0022237e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663,0.41937217,0.23408912,0.0011946851,0.012951925,0.002291864,0.0025973802,0.0,0.0007183623,0.0,0.116001,0,0,0,895,24,0,0,0
