timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acc_x,acc_y,acc_z,jerk_x,jerk_y,jerk_z,thrust[0],thrust[1],thrust[2]
687488000,0.21445175,-0.15026803,-0.00816957,0.40883675,0.0,-0.016573165,-0.01799419,0.80777776,0.0,0.0,0.0,0.0,0.0,0.0,-0.021887138,0.013097688,-0.12
687580000,0.21367124,-0.15111525,-0.010467396,0.40863538,0.0,0.00091174,-0.00049938104,0.6902222,0.0,0.0,0.0,0.0,0.0,0.0,0.0028280588,0.0050563826,-0.12
687676000,0.21370813,-0.15107535,-0.019588204,0.40863538,0.0,0.0022485629,-0.00054998696,0.56755555,0.0,0.0,0.0,0.0,0.0,0.0,0.0051364857,0.003419311,-0.14937475
687788000,0.21374911,-0.15103082,-0.04816055,0.40863538,0.0,0.003734228,-0.0006158337,0.42444444,0.0,0.0,0.0,0.0,0.0,0.0,0.005067288,0.0036947946,-0.22931716
687880000,0.21378101,-0.15099613,-0.093501315,0.40863538,0.0,0.0048407405,-0.00075073994,0.30688888,0.0,0.0,0.0,0.0,0.0,0.0,0.0064769452,0.0026809382,-0.29754728
687992000,0.21381797,-0.15095603,-0.18380558,0.40863538,0.0,0.006247528,-0.00087427057,0.16377777,0.0,0.0,0.0,0.0,0.0,0.0,0.0075304606,0.0024976707,-0.37968153
688084000,0.21384676,-0.1509248,-0.2850235,0.40863538,0.0,0.0073013576,-0.00091536646,0.046222225,0.0,0.0,0.0,0.0,0.0,0.0,0.006803442,0.0030746874,-0.44918123
688180000,0.21387535,-0.15089373,-0.40961173,0.40863538,0.0,0.008256274,-0.0007506758,-0.07644443,0.0,0.0,0.0,0.0,0.0,0.0,0.0073442096,0.0024301435,-0.523885
688292000,0.21390706,-0.15085936,-0.5702312,0.40863538,0.0,0.009096729,-0.00039888028,-0.21955553,0.0,0.0,0.0,0.0,0.0,0.0,0.006720923,0.0019153095,-0.6042416
688384000,0.21393175,-0.15083256,-0.7071616,0.40863538,0.0,0.009309507,-0.00019778163,-0.3371111,0.0,0.0,0.0,0.0,0.0,0.0,0.004594486,0.000978643,-0.6120531
688476000,0.21395539,-0.15080698,-0.8444152,0.40863538,0.0,0.008194283,-0.00056730065,-0.45466664,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016509203,5.1752344e-05,-0.60455155
688588000,0.21398269,-0.15077734,-1.0117306,0.40863538,0.0,0.005101891,-0.0015312508,-0.5977778,0.0,0.0,0.0,0.0,0.0,0.0,-0.0060086744,-0.002229937,-0.6104893
688684000,0.21400495,-0.15075316,-1.1554998,0.40863538,0.0,0.0022124143,-0.0031231716,-0.72044444,0.0,0.0,0.0,0.0,0.0,0.0,-0.006600301,-0.0030170586,-0.6184351
688776000,0.21402532,-0.15073104,-1.2934998,0.40863538,0.0,-0.0010590956,-0.005098413,-0.838,0.0,0.0,0.0,0.0,0.0,0.0,-0.007006472,-0.003000657,-0.6165492
688888000,0.21404885,-0.15070549,-1.4614998,0.40863538,0.0,-0.005193694,-0.0076792166,-0.9811111,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067699696,-0.004112495,-0.61838305
688980000,0.21406724,-0.15068552,-1.5994998,0.40863538,0.0,-0.008463836,-0.009866503,-1.0986667,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054790075,-0.003764743,-0.6190417
689076000,0.21408552,-0.15066569,-1.7434998,0.40863538,0.0,-0.011305861,-0.01180573,-1.2213335,0.0,0.0,0.0,0.0,0.0,0.0,-0.005676497,-0.0039772773,-0.6260426
689188000,0.21410571,-0.15064369,-1.9114997,0.40863538,0.0,-0.014531903,-0.014095862,-1.3644447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0054287454,-0.0043185875,-0.6282803
689280000,0.21412148,-0.1506266,-2.0494998,0.40863538,0.0,-0.017036492,-0.015923211,-1.4820004,0.0,0.0,0.0,0.0,0.0,0.0,-0.0049337796,-0.004787332,-0.626706
689392000,0.21413973,-0.15060678,-2.2174995,0.40863538,0.0,-0.019311562,-0.017635262,-1.6251116,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041210568,-0.0037211177,-0.62752026
689484000,0.21415396,-0.15059133,-2.3554993,0.40863538,0.0,-0.021481104,-0.018707626,-1.7426672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037143712,-0.004301924,-0.62802595
689580000,0.21416809,-0.15057598,-2.499499,0.40863538,0.0,-0.023117786,-0.019385677,-1.865334,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035132498,-0.0040337774,-0.6346438
689692000,0.21418375,-0.15055896,-2.6674988,0.40863538,0.0,-0.025463745,-0.020021833,-2.0084453,0.0,0.0,0.0,0.0,0.0,0.0,-0.002745565,-0.0041728695,-0.63457096
689784000,0.21419601,-0.15054572,-2.8054986,0.40863538,0.0,-0.027214011,-0.020305088,-2.126001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029725877,-0.0037617644,-0.6360901
689876000,0.21420771,-0.15053305,-2.9434984,0.40863538,0.0,-0.029788673,-0.020383174,-2.2435565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026573096,-0.0029999272,-0.6348421
689988000,0.21422115,-0.1505184,-3.111498,0.40863538,0.0,-0.032626938,-0.020301111,-2.3866677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038626192,-0.003190879,-0.6377791
690084000,0.2142321,-0.15050653,-3.255498,0.40863538,0.0,-0.036058947,-0.020188557,-2.5093346,0.0,0.0,0.0,0.0,0.0,0.0,-0.004640185,-0.0025164015,-0.6441388
690176000,0.21424213,-0.15049565,-3.3934977,0.40863538,0.0,-0.039564487,-0.019827722,-2.5738077,0.0,0.0,0.0,0.0,0.0,0.0,-0.0046587177,-0.0022581294,-0.6120824
690288000,0.21425371,-0.15048306,-3.5614974,0.40863538,0.0,-0.043471593,-0.019359827,-2.4620473,0.0,0.0,0.0,0.0,0.0,0.0,-0.004672924,-0.0032632109,-0.5341476
690380000,0.21426277,-0.15047324,-3.6994972,0.40863538,0.0,-0.046187732,-0.0189328,-2.3678677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0048484663,-0.0027001477,-0.5623106
690476000,0.21427174,-0.1504635,-3.843497,0.40863538,0.0,-0.04883905,-0.018149242,-2.3086717,0.0,0.0,0.0,0.0,0.0,0.0,-0.004999651,-0.0024952977,-0.5728364
690588000,0.21428166,-0.15045273,-4.011497,0.40863538,0.0,-0.05167549,-0.016841417,-2.2266595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0045348937,-0.002233333,-0.57175916
