timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
686480000,686480000,-0.003428482,-0.010542481,-0.22846799,-0.0,0.0,0.0,0.0,-1.0
686580000,686580000,0.0010195647,-0.013820274,-0.22823854,-0.0,0.0,0.0,0.0,-1.0
686680000,686680000,-0.00019909692,-0.011388956,-0.2291481,-0.0,0.0,0.0,0.0,-1.0
686780000,686780000,-0.001444624,-0.011802872,-0.22739123,-0.0,0.0,0.0,0.0,-1.0
686880000,686880000,7.69592e-05,-0.011773702,-0.22905958,-0.0,0.0,0.0,0.0,-1.0
686980000,686980000,-0.0021469572,-0.012209253,-0.2291584,-0.0,0.0,0.0,0.0,-1.0
687080000,687080000,-0.0036465041,-0.009728062,-0.22958437,-0.0,0.0,0.0,0.0,-1.0
687180000,687180000,-0.0015372306,-0.012816803,-0.22796789,-0.0,0.0,0.0,0.0,-1.0
687280000,687280000,-0.0028589685,-0.010993252,-0.22877136,-0.0,0.0,0.0,0.0,-1.0
687380000,687380000,-0.00039976253,-0.010415548,-0.22829723,-0.0,0.0,0.0,0.0,-1.0
687476000,687476000,0.0016841377,-0.00983015,-0.22853449,-0.0,0.0,0.0,0.0,-1.0
687580000,687580000,0.039761584,-0.03924334,0.00095970556,0.12011706,0.0,0.0,0.0,-1.0
687680000,687680000,0.0055935457,-0.060057163,-9.9279736e-05,0.14950214,0.0,0.0,0.0,-1.0
687780000,687780000,0.0074428767,-0.049320176,-0.000490287,0.21514238,0.0,0.0,0.0,-1.0
687880000,687880000,-0.0011438648,-0.04619982,-0.0019926473,0.282319,0.0,0.0,0.0,-1.0
687980000,687980000,-0.0033900489,-0.046349794,-0.00020958323,0.36495298,0.0,0.0,0.0,-1.0
688080000,688080000,-0.0034240622,-0.04553662,-0.0010696183,0.43713847,0.0,0.0,0.0,-1.0
688176000,688176000,-0.0035502505,-0.046420336,7.051568e-05,0.5086565,0.0,0.0,0.0,-1.0
688280000,688280000,-0.004237451,-0.035553005,-0.00068406196,0.5930391,0.0,0.0,0.0,-1.0
688380000,688380000,0.0024907351,0.0093491785,-0.0006736732,0.6103197,0.0,0.0,0.0,-1.0
688480000,688480000,0.0003803771,0.0037886053,0.0011166338,0.61038953,0.0,0.0,0.0,-1.0
688580000,688580000,6.201479e-05,-0.00051259436,0.0011752525,0.6155792,0.0,0.0,0.0,-1.0
688676000,688676000,4.9537397e-05,-0.0027172389,-0.0008831962,0.61507714,0.0,0.0,0.0,-1.0
688780000,688780000,-0.0015524281,-0.0028095897,0.00019376884,0.6165963,0.0,0.0,0.0,-1.0
688880000,688880000,-0.0006159431,-0.002204746,-0.0004513954,0.6149159,0.0,0.0,0.0,-1.0
688976000,688976000,0.0002973111,-0.0006083967,0.00078426243,0.6240073,0.0,0.0,0.0,-1.0
689080000,689080000,0.0036588,0.0020372076,-0.00021889561,0.62319595,0.0,0.0,0.0,-1.0
689180000,689180000,0.0025169735,-0.0015610969,-0.00012257961,0.6243753,0.0,0.0,0.0,-1.0
689280000,689280000,-2.0537118e-06,-0.00047118496,-0.0005017578,0.6232609,0.0,0.0,0.0,-1.0
689380000,689380000,0.001939836,-0.0004496849,-0.00035890314,0.6301016,0.0,0.0,0.0,-1.0
689476000,689476000,-0.0018232551,0.0004925239,-0.0003362311,0.6328924,0.0,0.0,0.0,-1.0
689576000,689576000,0.00014587762,0.002252644,0.00032340188,0.63230586,0.0,0.0,0.0,-1.0
689676000,689676000,0.00014512718,-0.0018510921,-0.0005058598,0.62762517,0.0,0.0,0.0,-1.0
689776000,689776000,0.00057756633,-0.0017629568,0.0015659356,0.633441,0.0,0.0,0.0,-1.0
689880000,689880000,0.0012155648,-0.0015301558,-0.0010316552,0.6398955,0.0,0.0,0.0,-1.0
689976000,689976000,0.0012220853,-0.0010618502,-0.00081027905,0.6427981,0.0,0.0,0.0,-1.0
690080000,690080000,-0.0027329403,0.00035917922,-0.0008467681,0.6411659,0.0,0.0,0.0,1.0
690180000,690180000,0.002225309,0.0013750419,0.0009444513,0.6121043,0.0,0.0,0.0,1.0
690280000,690280000,-0.005369783,-0.0004085407,0.00046980823,0.5307396,0.0,0.0,0.0,1.0
690376000,690376000,-0.00068047724,-0.0011963724,-0.0002794291,0.5620714,0.0,0.0,0.0,1.0
