timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
686460000,nan,nan,-1.0,0.0,0.0,nan,14.971028,22,1,1,255,190,0,1
686468000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,1,255,190,0,1
713532000,47.3983758,8.5447452,43.11342,nan,0.0,nan,14.954,34,1,1,255,190,0,1
1321728000,0.0,0.0,217.0,4.0,5.0,0.0,0.0,176,1,0,255,190,1,1
1388604000,0.0,0.0,0.0,2.0,50.0,nan,0.007847363,0,1,1,1,1,0,0
