timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
686480000,686480000,0.001995001,-0.0020063831,-6.776396e-05
686492000,686492000,0.0020760195,0.0046590064,-5.039503e-05
686504000,686504000,0.0014267585,0.0010229009,-0.00436119
686512000,686512000,0.0031649095,-0.0005270513,0.0033983341
686528000,686528000,-0.0003725178,-0.00096421037,0.0008499515
686536000,686536000,0.0013096916,0.00090907235,-0.001711465
686552000,686552000,0.0008978216,-0.003101612,-0.00046713144
686564000,686564000,-0.00093017425,-0.0009079119,0.0024233633
686572000,686572000,-0.0018814902,0.0069173607,0.0038858429
686584000,686584000,-0.004668765,0.008480791,-0.0023406874
686600000,686600000,-0.0033291948,0.0019997167,0.00087884086
686612000,686612000,-0.0015667779,-0.0010667769,-0.0005299237
686624000,686624000,-0.0015510046,-0.001345898,-0.00075865985
686632000,686632000,-0.0014449932,0.00046096742,-0.0028019813
686644000,686644000,-0.00081040955,-0.0060081985,0.0021622146
686660000,686660000,0.0033587315,0.0028133034,-0.0029299513
686672000,686672000,0.0025786697,0.0028948549,0.0024797248
686684000,686684000,-0.0010651257,0.0022470793,0.0010322575
686696000,686696000,-0.0037381942,-0.00086661614,0.0051235454
686708000,686708000,-0.0035485546,-0.0027341852,-0.0005177609
686720000,686720000,-0.0039930055,0.0010404252,-0.0013062581
686732000,686732000,-0.0022683162,0.004715981,0.0024731234
686744000,686744000,-0.0012661775,6.136997e-05,0.00042146328
686756000,686756000,-0.0062965946,-0.0009148987,0.0038978043
686768000,686768000,-0.0007947818,-0.0005592746,-0.0008190936
686780000,686780000,0.0018939774,0.002772781,-0.0060557458
686792000,686792000,0.0009853592,-0.001030481,-0.00067498826
686804000,686804000,-0.00050539075,-0.0008204165,-0.003052626
686816000,686816000,-0.0015560096,0.0022329981,-0.006345367
686828000,686828000,0.0021371292,-0.001229702,-0.0015402606
686840000,686840000,0.004380175,-7.6952856e-05,-0.001984038
686852000,686852000,0.0043153856,-0.00095293904,0.0050218515
686864000,686864000,0.0028428903,-0.0019861646,0.004047299
686872000,686872000,0.00080721366,0.0001488449,0.003834248
686888000,686888000,-0.00426831,0.001099621,-0.0028871724
686900000,686900000,0.00017157668,-0.000869981,-0.0034885523
686912000,686912000,0.0056844195,0.0031697014,-0.00078677305
686924000,686924000,0.0015130964,-0.0006415709,-0.0007230059
686936000,686936000,-0.004043844,-0.001844713,0.00017577608
686948000,686948000,-0.0034677526,-0.0049568764,-0.0025502266
686960000,686960000,-0.0034633572,0.0005950313,-0.0017791595
686972000,686972000,-0.0038002003,0.0067510693,-0.0018128182
686980000,686980000,-0.00067964854,0.0062583536,0.0031075773
686996000,686996000,-0.007953006,0.0038643093,0.0016839242
687008000,687008000,-0.00044739974,0.0005753683,-0.0032538376
687020000,687020000,0.0029375437,0.0028154794,-0.00011135981
687032000,687032000,0.0007350839,-0.0019027432,-0.0029517175
687044000,687044000,0.0025788858,-0.004180096,-0.0052416176
687056000,687056000,0.0028892597,0.0013205186,0.00010952592
687068000,687068000,0.004444257,-0.00019713538,-0.0010849666
687080000,687080000,0.008226979,-0.0022029583,0.005297988
687092000,687092000,-0.00030752923,0.00079159904,-0.0037587269
687104000,687104000,-0.0008513599,0.0014884127,-0.0025150736
687116000,687116000,0.0026930429,-0.00045083044,-0.0020585605
687128000,687128000,0.001547134,0.0055093477,0.0009618932
687140000,687140000,0.0010484359,0.0036271361,0.0014560339
687148000,687148000,0.0015213045,0.004334875,0.003243963
687164000,687164000,0.0028363485,0.0007727244,0.0019468842
687176000,687176000,9.288319e-05,0.0033947004,-0.0028063369
687188000,687188000,0.0026476886,0.0034346492,-0.0006349814
687200000,687200000,0.0011503117,-0.0021696845,0.0018171129
687212000,687212000,-0.0011170841,-0.00061359303,0.0044400203
687224000,687224000,0.0015089638,0.0029458823,-0.0056269085
687232000,687232000,-0.0012538267,0.0029836544,-0.0012466769
687248000,687248000,-0.00080373645,-0.00039421674,-0.000604711
687260000,687260000,-0.0010066619,0.0007420783,4.412688e-05
687272000,687272000,0.0009992113,0.0013463236,0.0004516224
687280000,687280000,0.0046401406,-0.000721985,0.000862796
687296000,687296000,-0.00041211367,0.0030903732,0.0021343909
687308000,687308000,0.0017252234,-3.034994e-05,0.0011241927
687320000,687320000,-0.00021322636,-0.0015383386,-0.0039695255
687332000,687332000,-0.0018072871,-0.0024227463,-0.0002906606
687340000,687340000,0.0020762454,-0.00076078717,-0.0027383186
687356000,687356000,-0.0032858173,-0.0014140736,-0.002276624
687368000,687368000,-0.0007362165,-0.0002914695,-0.0029579871
687380000,687380000,0.0034900068,-1.296401e-06,-0.0013124628
687392000,687392000,0.003744633,8.628797e-05,-0.00020612369
687404000,687404000,0.0025890227,-0.0055884975,0.0010335792
687416000,687416000,0.002930024,-0.0007895562,-0.00083442463
687424000,687424000,-0.00073375617,-0.004879371,-0.0015480588
687440000,687440000,-5.508843e-05,-0.00026917225,-0.0007100578
687452000,687452000,0.0008386964,-0.0034038243,0.00080255937
687464000,687464000,0.00021328224,0.005537629,0.0014567624
687476000,687476000,-0.0066483915,0.0005503525,-0.0001980312
687488000,687488000,-0.0028855035,0.0018214253,0.0013742417
687500000,687500000,0.0020590331,0.0018181554,0.005968014
687512000,687512000,0.0002738241,0.0017289529,-0.0003562462
687520000,687520000,-0.0012572906,0.00066690985,-0.0022950065
687536000,687536000,0.0017774277,0.00814954,-0.0048604566
687548000,687548000,0.0023133971,0.0019115801,-0.0033143123
687560000,687560000,0.0011344583,0.0022538383,0.0024032937
687572000,687572000,-0.0030229609,0.006510472,-0.0035542136
687580000,687580000,-0.00017449429,0.0011808625,-0.0032814706
687596000,687596000,-0.0016227242,0.0009948201,-0.0028018889
687604000,687604000,-0.0004692251,0.0010827533,-0.0010529993
687620000,687620000,0.0013740568,0.00044838898,-0.0007327887
687632000,687632000,-0.0010015888,-0.00078199804,0.00096572906
687644000,687644000,0.00010085694,-4.0585175e-05,0.0010203319
687656000,687656000,0.0006069278,0.0014040293,0.00094257155
687668000,687668000,0.0010153936,0.0038296373,-0.008664967
687680000,687680000,-0.001777546,0.000432753,0.0011925213
687688000,687688000,0.0041234777,0.0005289577,0.0027134796
687704000,687704000,0.003777198,-0.003758364,0.00028357247
687716000,687716000,-0.002941545,0.0008314294,0.00047231582
687728000,687728000,0.00017131795,0.0020811446,-3.067177e-05
687740000,687740000,0.003259442,-0.0013221237,-0.00085495244
687748000,687748000,0.0030063302,-0.0014152504,0.0017761801
687764000,687764000,0.0010255334,0.0020107534,0.0016716856
687776000,687776000,-0.0016925005,-0.0023144633,0.0038799227
687784000,687784000,-0.004209424,-0.001279993,-0.00073063816
687800000,687800000,0.0051526693,-0.00010323804,0.0011512199
687812000,687812000,0.0021895112,-0.0014662752,0.0002933629
687824000,687824000,0.0027896534,0.0009695715,0.0014120061
687836000,687836000,-0.00034031266,0.001664171,0.0023112409
687844000,687844000,-0.0024215712,-0.0021946179,0.00021290354
687860000,687860000,-0.0004286911,-0.0013030982,0.00467905
687872000,687872000,0.0018093153,0.002620172,0.004529716
687880000,687880000,0.00045602024,0.0027207648,0.009211983
687896000,687896000,-0.0029174064,0.002244013,-0.00025511486
687908000,687908000,-0.001786008,0.00027501257,0.0015425079
687920000,687920000,-0.007032396,0.0017466112,0.0018192576
687928000,687928000,-0.0047801863,-0.0017179591,0.0035279575
687940000,687940000,0.0024103294,-0.0023727003,0.0048272186
687956000,687956000,0.0012715693,-0.00048309378,0.0029092096
687968000,687968000,0.0018897108,0.0037260423,-0.0020472514
687980000,687980000,0.0020982858,-0.0011294861,-0.0006985344
687992000,687992000,0.00039296993,0.0005747443,-0.0031402735
688000000,688000000,-0.0021215344,0.0017772266,-0.002566645
688012000,688012000,0.0023729443,0.0041409484,0.00010220974
688028000,688028000,-0.0023190086,0.0014970764,0.0023922722
688040000,688040000,0.0011291592,0.0023403475,0.0021463658
688048000,688048000,-0.0004660652,-0.0004059379,0.0019292082
688064000,688064000,0.0005624739,0.0013876599,-0.0005247076
688072000,688072000,-0.002184151,0.001695415,0.0031280292
688088000,688088000,-0.0021665401,-0.0025893664,0.00034755567
688100000,688100000,0.0018230911,-0.0055494094,-0.0033537836
688112000,688112000,0.0056141214,-0.0014466885,0.0009354172
688124000,688124000,0.0023665796,0.0010669804,-0.0017163937
688136000,688136000,-0.0010817659,0.00017729215,0.00052003324
688148000,688148000,-0.0041876775,-0.0008377228,-0.005678674
688156000,688156000,-0.002769096,-0.0035062674,-0.0027474887
688172000,688172000,-0.00081035326,0.0004334012,-0.0018791612
688184000,688184000,-0.0024716659,0.00022308063,0.0014903959
688196000,688196000,0.0020017833,0.0015301118,0.0023807683
688208000,688208000,0.0007724803,-0.00093388604,0.0014481798
688220000,688220000,0.0047940966,0.006240875,0.0009658825
688228000,688228000,0.00028282928,0.0051360335,-0.0024466675
