timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
686468000,0,473977527,85456056,488099,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.01,0.06,2.2636251,0,nan,nan,3,0,10
686668000,0,473977527,85456056,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.505956,0,nan,nan,3,0,10
686868000,0,473977527,85456056,488098,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0.1602165,0,nan,nan,3,0,10
687168000,0,473977527,85456056,488109,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.02,0.0,1.7679664,0,nan,nan,3,0,10
687368000,0,473977527,85456056,488101,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.0824237,0,nan,nan,3,0,10
687568000,0,473977527,85456056,488112,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.04,2.142154,0,nan,nan,3,0,10
687768000,0,473977527,85456056,488108,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,5.761511,0,nan,nan,3,0,10
687968000,0,473977527,85456056,488109,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,0.01,4.680486,0,nan,nan,3,0,10
688168000,0,473977527,85456056,488109,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,-0.02,0.0,5.1326876,0,nan,nan,3,0,10
688368000,0,473977527,85456056,488105,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.04,5.7986856,0,nan,nan,3,0,10
688568000,0,473977527,85456056,488117,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.02,-0.06,2.0512252,0,nan,nan,3,0,10
688768000,0,473977528,85456056,488171,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,0.03,-0.42,0.57524353,0,nan,nan,3,0,10
688968000,0,473977529,85456057,488273,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.07,0.06,0.03,-0.65,0.4228808,0,nan,nan,3,0,10
689168000,0,473977530,85456058,488430,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.07,0.04,0.02,-0.90999997,0.53457856,0,nan,nan,3,0,10
689368000,0,473977531,85456058,488656,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.049999997,0.01,-1.2099999,0.25219262,0,nan,nan,3,0,10
689568000,0,473977532,85456058,488934,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.049999997,0.0,-1.5,0.013089583,0,nan,nan,3,0,10
689768000,0,473977533,85456058,489270,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.07,0.0,-1.73,0.055848893,0,nan,nan,3,0,10
689968000,0,473977534,85456058,489651,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.089999996,0.0,-1.9799999,0.059339445,0,nan,nan,3,0,10
690168000,0,473977535,85456057,490087,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.06,0.049999997,0.0,-2.32,6.2440805,0,nan,nan,3,0,10
690368000,0,473977537,85456057,490578,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,-0.03,-2.53,5.7719827,0,nan,nan,3,0,10
690568000,0,473977538,85456057,491083,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.049999997,0.049999997,-0.01,-2.3,5.966058,0,nan,nan,3,0,10
690768000,0,473977539,85456057,491528,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.04,0.049999997,0.0,-2.18,0.025132,0,nan,nan,3,0,10
690968000,0,473977539,85456056,491952,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.04,0.0,-2.03,0.069113,0,nan,nan,3,0,10
691168000,0,473977541,85456056,492365,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,0.03,0.0,-1.93,0.09930631,0,nan,nan,3,0,10
691368000,0,473977541,85456056,492754,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.04,0.0,-1.87,6.2067313,0,nan,nan,3,0,10
691568000,0,473977541,85456056,493119,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.02,0.0,-1.75,6.0489583,0,nan,nan,3,0,10
691768000,0,473977542,85456055,493475,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,0.0,-1.73,6.227151,0,nan,nan,3,0,10
691968000,0,473977542,85456056,493809,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,-0.01,-1.68,5.1590414,0,nan,nan,3,0,10
692168000,0,473977542,85456055,494150,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.0,-0.02,-1.67,4.696019,0,nan,nan,3,0,10
692468000,0,473977542,85456055,494484,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,0.01,-0.03,-1.63,5.1274514,0,nan,nan,3,0,10
692668000,0,473977543,85456055,494804,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.01,-1.61,2.3074317,0,nan,nan,3,0,10
692868000,0,473977543,85456055,495124,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.01,-1.5899999,5.438809,0,nan,nan,3,0,10
693068000,0,473977543,85456054,495444,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,0.0,-1.5,0.06963658,0,nan,nan,3,0,10
693268000,0,473977543,85456054,495759,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.55,4.459185,0,nan,nan,3,0,10
693468000,0,473977543,85456054,496066,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-1.52,0.1834287,0,nan,nan,3,0,10
693668000,0,473977543,85456054,496396,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-1.53,5.850171,0,nan,nan,3,0,10
693868000,0,473977543,85456053,496718,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-1.53,4.60858,0,nan,nan,3,0,10
694068000,0,473977543,85456054,497020,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-1.55,3.0552833,0,nan,nan,3,0,10
694268000,0,473977543,85456053,497339,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-1.5699999,1.9580271,0,nan,nan,3,0,10
694468000,0,473977543,85456053,497656,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.0,-1.55,5.0359993,0,nan,nan,3,0,10
694668000,0,473977543,85456053,497986,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.01,0.0,-1.55,3.4081783,0,nan,nan,3,0,10
694868000,0,473977542,85456053,498288,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.01,-1.51,2.4166863,0,nan,nan,3,0,10
695068000,0,473977542,85456053,498585,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,-0.01,-1.4,3.709588,0,nan,nan,3,0,10
695268000,0,473977541,85456053,498871,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.04,0.01,-1.39,2.7805767,0,nan,nan,3,0,10
695468000,0,473977541,85456052,499133,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.04,0.0,-1.26,3.2441225,0,nan,nan,3,0,10
695668000,0,473977540,85456053,499367,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,0.0,-1.15,3.0697691,0,nan,nan,3,0,10
695868000,0,473977539,85456052,499589,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.02,0.0,-1.04,3.1976979,0,nan,nan,3,0,10
696068000,0,473977538,85456052,499808,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.04,-0.02,-1.02,3.6226733,0,nan,nan,3,0,10
696268000,0,473977538,85456052,500008,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.04,-0.01,-0.9,3.543263,0,nan,nan,3,0,10
696468000,0,473977538,85456052,500192,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.03,-0.03,0.0,-0.87,3.0325947,0,nan,nan,3,0,10
696668000,0,473977537,85456053,500370,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.02,-0.01,-0.83,3.6076636,0,nan,nan,3,0,10
696868000,0,473977536,85456052,500548,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.02,-0.01,0.0,-0.78999996,2.7331052,0,nan,nan,3,0,10
697068000,0,473977536,85456052,500707,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,-0.02,-0.01,-0.76,3.617612,0,nan,nan,3,0,10
697268000,0,473977536,85456051,500852,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.7,4.692703,0,nan,nan,3,0,10
697568000,0,473977536,85456051,500992,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,-0.01,-0.65,4.380996,0,nan,nan,3,0,10
697768000,0,473977536,85456051,501115,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.66999996,3.1202078,0,nan,nan,3,0,10
697968000,0,473977535,85456050,501244,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.55,1.2733548,0,nan,nan,3,0,10
698168000,0,473977536,85456050,501354,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.55,4.100181,0,nan,nan,3,0,10
698368000,0,473977536,85456051,501463,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.02,0.0,-0.48,0.2989661,0,nan,nan,3,0,10
698568000,0,473977536,85456050,501557,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.48999998,3.2790277,0,nan,nan,3,0,10
698768000,0,473977536,85456050,501654,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.0,0.01,-0.42,1.483137,0,nan,nan,3,0,10
698968000,0,473977537,85456050,501748,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.01,0.01,-0.01,-0.39999998,5.629917,0,nan,nan,3,0,10
699168000,0,473977536,85456050,501839,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.37,4.059516,0,nan,nan,3,0,10
699368000,0,473977536,85456051,501919,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,-0.01,-0.41,4.4497604,0,nan,nan,3,0,10
699568000,0,473977536,85456051,501994,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.0,-0.38,3.0678492,0,nan,nan,3,0,10
699768000,0,473977536,85456051,502071,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.02,0.02,-0.32999998,2.3109224,0,nan,nan,3,0,10
699968000,0,473977536,85456051,502143,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.34,3.6031258,0,nan,nan,3,0,10
700168000,0,473977536,85456051,502210,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,-0.01,-0.28,3.973474,0,nan,nan,3,0,10
700368000,0,473977536,85456052,502270,0,0.25,0.0,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,-0.35999998,1.749641,0,nan,nan,3,0,10
