timestamp,saturation_status
3151276000,1533
3151280000,1533
3151284000,1533
3151288000,1533
3151296000,1533
3151300000,1533
3151304000,1533
3151312000,1533
3151316000,1533
3151320000,1533
3151328000,1533
3151332000,1533
3151340000,1533
3151348000,1533
3151352000,1533
3151356000,1533
3151360000,1533
3151364000,1533
3151368000,1533
3151376000,1533
3151380000,1533
3151384000,1533
3151392000,1533
3151396000,1533
3151404000,1533
3151408000,1533
3151412000,1533
3151420000,1533
3151424000,1533
3151428000,1533
3151436000,1533
3151440000,1533
3151444000,1533
3151448000,1533
3151456000,1533
3151460000,1533
3151464000,1533
3151472000,1533
3151476000,1533
3151484000,1533
3151488000,1533
3151492000,1533
3151496000,1533
3151500000,1533
3151504000,1533
3151508000,1533
3151516000,1533
3151520000,1533
3151524000,1533
3151528000,1533
3151536000,1533
3151540000,1533
3151544000,1533
3151548000,1533
3151552000,1533
3151556000,1533
3151564000,1533
3151568000,1533
3151572000,1533
3151576000,1533
3151580000,1533
3151584000,1533
3151592000,1533
3151596000,1533
3151600000,1533
3151604000,1533
3151608000,1533
3151612000,1533
3151616000,1533
3151620000,1533
3151624000,1533
3151628000,1533
3151632000,1533
3151636000,1533
3151640000,1533
3151648000,1533
3151652000,1533
3151660000,1533
3151664000,1533
3151672000,1533
3151676000,1533
3151680000,1533
3151684000,1533
3151692000,1533
3151700000,1533
3151704000,1533
3151712000,1533
3151716000,1533
3151720000,1533
3151724000,1533
3151728000,1533
3151732000,1533
3151740000,1533
3151744000,1533
3151752000,1533
3151760000,1533
3151768000,1533
3151776000,1533
3151780000,1533
3151784000,1533
3151788000,1533
3151792000,1533
3151796000,1533
3151800000,1533
3151808000,1533
3151816000,1533
3151820000,1533
3151824000,1533
3151832000,1533
3151836000,1533
3151840000,1533
3151844000,1533
3151848000,1533
3151856000,1533
3151860000,1533
3151864000,1533
3151868000,1533
3151872000,1533
3151880000,1533
3151884000,1533
3151892000,1533
3151896000,1533
3151900000,1533
3151904000,1533
3151908000,1533
3151912000,1533
3151916000,1533
3151920000,1533
3151924000,1533
3151932000,1533
3151936000,1533
3151940000,1533
3151948000,1533
3151956000,1533
3151964000,1533
3151968000,1533
3151972000,1533
3151976000,1533
3151984000,1533
3151988000,1533
3151992000,1533
3151996000,1533
3152004000,1533
3152008000,1533
3152012000,1533
3152020000,1533
3152024000,1533
3152028000,1533
3152032000,1533
3152036000,1533
3152040000,1533
3152044000,1533
3152052000,1533
3152056000,1533
3152060000,1533
3152068000,1533
3152072000,1533
3152076000,1533
3152080000,1533
3152084000,1533
3152088000,1533
3152092000,1533
3152096000,1533
3152100000,1533
3152104000,1533
3152108000,1533
3152112000,1533
3152116000,1533
3152124000,1533
3152128000,1533
3152132000,1533
3152136000,1533
3152140000,1533
3152144000,1533
3152148000,1533
3152156000,1533
3152160000,1533
3152164000,1533
3152168000,1533
3152172000,1533
3152176000,1533
3152180000,1533
3152184000,1533
3152192000,1533
3152196000,1533
3152204000,1533
3152208000,1533
3152212000,1533
3152216000,1533
3152220000,1533
3152224000,1533
3152232000,1533
3152236000,1533
3152240000,1533
3152244000,1533
3152248000,1533
3152256000,1533
3152264000,1533
3152268000,1533
3152276000,1533
3152280000,1533
3152284000,1533
3152288000,1533
3152292000,1
3152296000,1
3152300000,1
3152308000,1
3152312000,1
3152316000,1
3152320000,1
3152324000,1
3152328000,1
3152332000,1
3152336000,1
3152340000,1
3152344000,1
3152348000,1
3152356000,1
3152360000,1
3152364000,1
3152368000,1
3152372000,1
3152376000,1
3152380000,1
3152384000,1
3152388000,1
3152392000,1
3152396000,1
3152400000,1
3152408000,1
3152412000,1
3152420000,1
3152424000,1
3152428000,1
3152432000,1
3152436000,1
3152440000,1
3152444000,1
3152448000,1
3152456000,1
3152460000,1
3152464000,1
3152468000,1
3152472000,1
3152476000,1
3152480000,1
3152484000,1
3152488000,1
3152492000,1
3152496000,1
3152500000,1
3152504000,1
3152508000,1
3152512000,1
3152516000,1
3152520000,1
3152524000,1
3152532000,1
3152536000,1
3152540000,1
3152544000,1
3152548000,1
3152552000,1
3152556000,1
3152560000,1
