timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
3151276000,-0.97792435,-0.0031258925,-0.00846397,-0.2087642,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151324000,-0.97791606,-0.0031630257,-0.008455571,-0.20880312,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151376000,-0.97790945,-0.0032051716,-0.008473297,-0.20883271,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151428000,-0.977915,-0.0031924488,-0.008466987,-0.20880695,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151480000,-0.97790647,-0.0031690802,-0.008416829,-0.20884979,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151536000,-0.9779071,-0.0032206778,-0.00843781,-0.20884462,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151584000,-0.9779048,-0.0032698228,-0.008438432,-0.20885514,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151636000,-0.977918,-0.0033155833,-0.008420381,-0.20879269,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151692000,-0.9779207,-0.0032746275,-0.008418962,-0.20878103,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151740000,-0.9779243,-0.003270991,-0.008487269,-0.20876133,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151792000,-0.97791874,-0.0032924144,-0.00853012,-0.2087852,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151844000,-0.97791666,-0.0032989318,-0.008583884,-0.20879316,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151900000,-0.9779105,-0.0032368624,-0.008550321,-0.208824,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3151948000,-0.97792286,-0.0033158527,-0.008545139,-0.20876573,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152004000,-0.9779277,-0.0032871645,-0.008595134,-0.20874147,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152056000,-0.977931,-0.0031985498,-0.0085799685,-0.20872761,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152104000,-0.9779124,-0.0031540124,-0.008616793,-0.20881352,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152156000,-0.97791415,-0.0030883378,-0.008600311,-0.20880708,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152208000,-0.97791463,-0.0030658278,-0.008578943,-0.20880626,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152260000,-0.9779156,-0.003036396,-0.008587218,-0.20880164,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152312000,-0.9779219,-0.003030614,-0.008649174,-0.20876989,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152368000,-0.9779265,-0.0030540603,-0.008537183,-0.20875266,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152416000,-0.97791845,-0.0029849457,-0.008527196,-0.20879158,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152468000,-0.9779268,-0.0029108436,-0.008483838,-0.20875575,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152520000,-0.9779322,-0.0028875,-0.008502152,-0.20872957,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152572000,-0.97792095,-0.0028532348,-0.00849871,-0.2087827,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152628000,-0.9779135,-0.0028231838,-0.008515582,-0.20881772,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152676000,-0.97790784,-0.0028293398,-0.008566629,-0.2088419,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152728000,-0.97791356,-0.0028411134,-0.008598324,-0.20881413,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152780000,-0.977912,-0.0028515065,-0.0086138835,-0.20882054,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152832000,-0.97791976,-0.0029038736,-0.008660906,-0.20878112,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152884000,-0.9779075,-0.0029202588,-0.008650973,-0.20883867,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152936000,-0.97790146,-0.0028965694,-0.008725143,-0.20886432,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3152988000,-0.97791326,-0.00297563,-0.008676036,-0.20880961,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153044000,-0.97791404,-0.0029823538,-0.008634742,-0.20880818,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153096000,-0.9779176,-0.002749484,-0.008117653,-0.20881511,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153148000,-0.9779463,-0.0011332724,-0.00532256,-0.20878604,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153200000,-0.9779642,0.00030894642,-0.0025937508,-0.20875609,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153248000,-0.9779745,0.0010015257,-0.0010066242,-0.20871963,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153304000,-0.9779619,0.0013561995,-9.828859e-05,-0.20877905,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153352000,-0.9779527,0.0013231141,-0.0001264771,-0.20882227,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153404000,-0.9779595,0.0013604244,-0.00060550775,-0.20878927,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153456000,-0.977939,0.00091368216,-0.0012691956,-0.20888533,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153512000,-0.9779366,0.00021241854,-0.0020892434,-0.20889115,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153560000,-0.977946,-0.00036127656,-0.0029037513,-0.20883784,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153616000,-0.9779294,-0.001134611,-0.0035269079,-0.20890297,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153664000,-0.9779273,-0.0014343943,-0.0038807523,-0.20890445,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153716000,-0.97792566,-0.0014555242,-0.0040930067,-0.20890841,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153768000,-0.9779097,-0.0014235115,-0.004193475,-0.20898098,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153820000,-0.97792035,-0.0012727985,-0.004340831,-0.2089294,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153872000,-0.97791386,-0.0013429667,-0.0046022553,-0.20895366,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153924000,-0.97792375,-0.0014139068,-0.004827359,-0.20890182,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3153980000,-0.97794074,-0.0013548293,-0.0048729805,-0.2088214,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154028000,-0.977942,-0.0012583977,-0.0049022757,-0.20881559,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154080000,-0.97795343,-0.00134807,-0.004856061,-0.20876248,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154136000,-0.97793657,-0.0015110496,-0.004660327,-0.20884518,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154184000,-0.9779283,-0.0016222817,-0.004417456,-0.20888828,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154236000,-0.97792923,-0.00177213,-0.0042770947,-0.20888536,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154292000,-0.97793084,-0.0017776103,-0.004176471,-0.20887981,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154340000,-0.9779253,-0.0017618359,-0.004232969,-0.20890474,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154392000,-0.9779268,-0.0018436477,-0.004311928,-0.20889543,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154448000,-0.9779349,-0.0021076608,-0.0045114327,-0.2088507,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154496000,-0.97793007,-0.0022293567,-0.0045343824,-0.20887177,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154548000,-0.9779403,-0.0025346442,-0.004558678,-0.20881964,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154604000,-0.9779314,-0.002607284,-0.0045894315,-0.20885973,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154656000,-0.9779407,-0.0027576175,-0.004599181,-0.20881437,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154704000,-0.97792846,-0.0029147908,-0.0044283858,-0.20887305,0.9999998,-2.9103833e-10,2.9103834e-11,0.00066861516,5
3154756000,0.9778431,0.0031023931,0.004167267,0.20927505,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3154808000,0.9778913,0.0032436142,0.0041688564,0.20904669,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3154860000,0.9779361,0.0032838602,0.0042894017,0.20883471,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3154916000,0.97798723,0.0032728584,0.004354097,0.20859338,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3154964000,0.9780293,0.0033505938,0.0044407244,0.20839366,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155016000,0.9780971,0.0035112149,0.004492071,0.20807086,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155068000,0.9781519,0.0038526885,0.0043193786,0.20781094,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155120000,0.9781736,0.004395603,0.004189324,0.20770054,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155176000,0.97818464,0.004931383,0.0044625564,0.20763117,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155224000,0.978196,0.0050549475,0.0048013963,0.20756678,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155276000,0.9782036,0.0049861325,0.0052144756,0.20752269,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155328000,0.97819346,0.005051154,0.00537,0.20756513,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155380000,0.97817725,0.0054188366,0.005612114,0.20762613,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155428000,0.9781643,0.005805946,0.0059944685,0.2076654,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155488000,0.97815573,0.006061987,0.006215778,0.2076919,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155536000,0.978118,0.006128592,0.006344339,0.20786397,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155588000,0.97807455,0.006226102,0.0065689203,0.20805846,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155644000,0.97804815,0.0060775806,0.006893969,0.20817621,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155692000,0.97801524,0.0060257292,0.0069774915,0.2083294,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155744000,0.9779697,0.006016621,0.0070904656,0.20853971,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155796000,0.9779445,0.005968044,0.0071325703,0.20865801,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155848000,0.9779364,0.006026515,0.0072464906,0.2086905,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155900000,0.9779225,0.0061383364,0.0072185374,0.20875315,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3155956000,0.97792333,0.006033705,0.007386127,0.20874606,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156004000,0.9779082,0.005723041,0.0074729784,0.20882279,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156056000,0.9779095,0.005411053,0.007658585,0.20881815,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156108000,0.97791266,0.004974505,0.007819844,0.2088084,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156160000,0.97791594,0.0048744357,0.0081601795,0.20878233,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156212000,0.9779129,0.004956975,0.008477115,0.20878221,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156264000,0.9779043,0.0049110814,0.008649599,0.20881659,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156316000,0.97790587,0.0049144905,0.008712298,0.20880668,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156368000,0.9779213,0.0047396664,0.008755237,0.2087361,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156420000,0.9779504,0.0046830513,0.008886672,0.20859605,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156472000,0.97797495,0.0045346445,0.008968544,0.20848022,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156524000,0.97798973,0.0043667844,0.008972639,0.20841426,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156576000,0.9780047,0.00435121,0.009236945,0.20833279,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156628000,0.9779949,0.0044690827,0.009392917,0.20836933,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156680000,0.9780204,0.004455345,0.009409299,0.20824927,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156732000,0.97800875,0.004317003,0.009355266,0.20830919,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156784000,0.9780126,0.004176951,0.009451981,0.20828934,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156840000,0.97800756,0.0040211044,0.009618603,0.20830876,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156888000,0.97802263,0.004021656,0.009661306,0.20823619,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156944000,0.97800994,0.0038634338,0.009783191,0.20829323,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3156992000,0.97798795,0.0038129091,0.0098682875,0.20839284,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157044000,0.9779764,0.0037371484,0.009969583,0.20844418,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157096000,0.9779638,0.0037003634,0.00995864,0.20850399,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157148000,0.97795004,0.0037855797,0.009889974,0.20857038,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157200000,0.9779314,0.0037845504,0.009916954,0.20865679,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157252000,0.97792524,0.0036956945,0.009757803,0.20869492,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157304000,0.97792566,0.0034915644,0.009626458,0.20870206,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157356000,0.9779133,0.0032822723,0.00969581,0.2087601,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157408000,0.9778948,0.0031081634,0.009814101,0.20884405,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157460000,0.9778731,0.002990353,0.009965907,0.20894055,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157516000,0.97786295,0.0028146633,0.009963568,0.20898993,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157564000,0.9778829,0.0025778774,0.009873735,0.208904,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157616000,0.9778811,0.0022535068,0.009807091,0.20891975,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157668000,0.9778692,0.001995317,0.009689532,0.20898351,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157720000,0.9778736,0.0016687461,0.009698467,0.20896503,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157776000,0.9778732,0.0012911026,0.0096236635,0.20897341,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157824000,0.9778768,0.0012295403,0.009580253,0.20895885,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157876000,0.97787327,0.0012706328,0.009579801,0.2089747,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157928000,0.97786516,0.0011622817,0.00965021,0.20901035,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3157984000,0.9778594,0.001052062,0.009658301,0.20903781,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158032000,0.9778663,0.0011196053,0.0097852005,0.20899892,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158084000,0.97786903,0.0011192829,0.009756628,0.20898758,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158136000,0.9778946,0.0012697848,0.009960537,0.20885713,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158188000,0.9778933,0.0012963542,0.010092056,0.2088568,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158240000,0.9778909,0.0014710086,0.010191258,0.20886236,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158292000,0.97791153,0.0014246546,0.01014647,0.20876843,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158344000,0.9779088,0.0013137992,0.010104376,0.20878382,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158396000,0.97790223,0.0012950611,0.01002298,0.20881848,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158448000,0.97790855,0.0011789429,0.009768561,0.20880151,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158500000,0.97791845,0.0011888115,0.009520475,0.20876688,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158552000,0.9779196,0.0012134094,0.009675154,0.2087543,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158604000,0.9779211,0.0011817622,0.009784702,0.20874234,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158656000,0.97791994,0.0013146086,0.009933956,0.20873947,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158708000,0.97792155,0.0015790964,0.009943864,0.20872973,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158760000,0.9779182,0.0015945754,0.009915184,0.20874667,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158812000,0.97790825,0.0015486238,0.009913982,0.2087941,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158864000,0.9779075,0.0014760777,0.009803186,0.20880291,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158916000,0.9779029,0.0013422383,0.00975668,0.2088279,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3158968000,0.977919,0.0010923729,0.009521619,0.20876482,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159020000,0.9779119,0.0010463712,0.009474229,0.20880015,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159076000,0.97791004,0.00092828745,0.009481385,0.20880954,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159124000,0.97791517,0.00088774593,0.009293383,0.20879398,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159176000,0.9779165,0.0009839722,0.009048257,0.20879805,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159228000,0.9779082,0.001162558,0.008630322,0.20885354,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159280000,0.97789645,0.0010912194,0.008488691,0.20891462,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159332000,0.97790116,0.0011405024,0.008595121,0.20888822,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159384000,0.9779215,0.0010585635,0.008918541,0.20877983,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159436000,0.9779177,0.0009805654,0.009276166,0.20878267,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159488000,0.9779251,0.00090775697,0.009264486,0.20874806,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159540000,0.9779273,0.000631201,0.009290533,0.20873776,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159592000,0.9779362,0.0005149855,0.009307814,0.20869567,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159644000,0.9779263,0.00032479354,0.009316333,0.20874219,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159696000,0.977923,0.00030651983,0.009174263,0.208764,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159748000,0.97793347,0.00022452933,0.008872914,0.2087278,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159800000,0.9779414,0.00019937678,0.008582253,0.20870332,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159852000,0.97793645,0.00015657174,0.008365684,0.20873548,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159904000,0.97793216,-6.960778e-05,0.0079243425,0.20877242,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3159956000,0.9779226,-0.00029145196,0.0074648303,0.20883413,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160008000,0.9779398,-0.00024438306,0.006850358,0.20877482,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160064000,0.9779414,-0.00040535844,0.006330887,0.20878315,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160112000,0.97793895,-0.0004067415,0.0061115264,0.20880142,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160164000,0.9779296,-0.0004086018,0.005756726,0.20885517,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160216000,0.9779319,-0.0001682678,0.00563335,0.20884787,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160268000,0.9779338,-4.0514733e-05,0.0056453072,0.20883879,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160320000,0.97792673,9.160164e-05,0.0058464515,0.20886691,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160372000,0.9779331,8.288969e-05,0.006003448,0.20883203,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160424000,0.977923,0.00017081348,0.006122895,0.20887583,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160476000,0.97791785,0.00024238901,0.00620327,0.20889755,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160528000,0.97791016,0.000432883,0.0062805545,0.20893088,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160584000,0.9779223,0.0005841857,0.0065764426,0.20886463,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160632000,0.97791266,0.00071029464,0.007048415,0.20889424,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160684000,0.9779193,0.0009853735,0.007401991,0.20884992,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160736000,0.9779222,0.0010526689,0.0075493725,0.20883016,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160792000,0.97792286,0.0012122404,0.007452506,0.20883006,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160840000,0.9779229,0.0014465913,0.0075053824,0.20882641,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160892000,0.9779253,0.0014174926,0.007633835,0.20881093,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160944000,0.97793233,0.0013356606,0.00772862,0.20877503,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3160996000,0.9779166,0.0010467202,0.007617226,0.2088543,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3161048000,0.97791296,0.0006157938,0.007527034,0.2088763,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3161100000,0.9779209,0.0003879934,0.0076180147,0.20883624,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
3161152000,0.97793365,0.0003642093,0.0077231363,0.20877291,-0.9999999,0.0,-8.1490736e-10,-0.00046835846,6
