timestamp,noutputs,output[0],output[1],output[2],output[3],output[4],output[5],output[6],output[7],output[8],output[9],output[10],output[11],output[12],output[13],output[14],output[15]
3151276000,6,900.0,900.0,900.0,900.0,900.0,900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151376000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151476000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151576000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151676000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151776000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151872000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3151972000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152076000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152172000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152276000,6,1000.0,1000.0,1000.0,1000.0,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152376000,6,1127.751,1111.4608,1094.0161,1146.8784,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152472000,6,1149.9866,1139.1743,1133.8164,1154.7904,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152572000,6,1212.0339,1210.6978,1197.8372,1225.119,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152676000,6,1290.4171,1292.9196,1273.9097,1307.6871,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152772000,6,1357.1818,1360.2528,1335.0295,1378.7096,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152872000,6,1435.2266,1445.6371,1419.6577,1463.259,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3152976000,6,1506.2168,1517.6725,1484.9916,1535.2386,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153072000,6,1579.2317,1594.461,1563.7505,1609.0513,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153176000,6,1617.4946,1619.3684,1621.6167,1615.4203,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153272000,6,1605.9736,1606.524,1609.1519,1602.2203,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153376000,6,1610.8544,1615.0128,1613.6785,1610.6764,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153472000,6,1610.6946,1612.76,1611.1311,1611.3827,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3153576000,6,1618.0692,1617.7698,1616.9534,1618.0876,1500.0,1500.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
